机构ID	机构名称	报表时间	捐赠收入_限定	会费收入_限定	提供服务收入_限定	政府购买服务收入_限定	商品销售收入_限定	政府补助收入_限定	投资收益_限定	其他收入_限定	收入合计_限定	业务活动成本_限定	管理费用_限定	筹资费用_限定	其他费用_限定	费用合计_限定	限定性净资产转为非限定性净资产_限定	调整净资产_限定	净资产变动额（若为净资产减少额，以“-”号填列）_限定	捐赠收入_非限定	会费收入_非限定	提供服务收入_非限定	政府购买服务收入_非限定	商品销售收入_非限定	政府补助收入_非限定	投资收益_非限定	其他收入_非限定	收入合计_非限定	业务活动成本_非限定	管理费用_非限定	筹资费用_非限定	其他费用_非限定	费用合计_非限定	限定性净资产转为非限定性净资产_非限定	调整净资产_非限定	净资产变动额（若为净资产减少额，以“-”号填列）_非限定
ricf_oid	ba_cn	fp_dt	fa_dine	fa_asine	fa_sine	fa_gse	fa_pine	fa_gine	fa_inine	fa_otine	fa_intoe	fa_accoe	fa_adexe	fa_fuexe	fa_otexe	fa_cotoe	fa_etoue	fa_chase	fa_neche	fa_dinu	fa_asinu	fa_sinu	fa_gsu	fa_pinu	fa_ginu	fa_ininu	fa_otinu	fa_intou	fa_accou	fa_adexu	fa_fuexu	fa_otexu	fa_cotou	fa_etouu	fa_chasu	fa_nechu
3131	长春工程学院教育基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	523000	0	0		0	0	0	45975.84	568975.84	453009	6429	0	0	459438	0		109537.84
3132	长春市公安民警优抚基金会	2013	0	0	0		0	0	0	0	0	14000	0	0	0	14000	0		-14000	1030340	0	0		0	0	0	51584.65	1081924.65	2190500	21350	0	140	2211990	0		-1130065.35
3133	长春市教育基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	937436	0	0		0	0	0	2102.68	939538.68	959000	91940.65	0	0	1050940.65	0		-111401.97
3134	长春市残疾人福利基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	3640793.65	0	0		0	0	0	14691.81	3655485.46	3883014.7	228752.55	0	0	4111767.25	0		-456281.79
3135	长春市见义勇为基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	876600	0	0		0	880000	0	8871.53	1765471.53	1459648	135375.39	0	0	1595023.39	0		170448.14
3136	长春市青少年发展基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	352730.14	0	0		0	0	0	9045.09	361775.23	183400	4500	0	0	187900	0		173875.23
3138	长春建筑学院教育基金会	2013	197432.5	0	0		0	0	0	0	197432.5	177511.8	0	0	0	177511.8	0		19920.7	0	0	0		0	0	0	951.09	951.09	9072	4050	110.5	0	13232.5	0		-12281.41
3139	长春理工大学教育基金会	2013	600133.84	0	0		0	0	0	0	600133.84	545497.5	0	0	0	545497.5	0		54636.34	1800000	0	0		0	0	0	57978.08	1857978.08	623882	31584.07	24170	0	679636.07	0		1178342.01
3140	长江大学教育发展基金会	2013	560000	0	0		0	0	0	91134.25	651134.25	385388.15	0	0	0	385388.15	0		265746.1	7289006.16	0	0		0	0	0	240823.48	7529829.64	1856420.35	79589.08	0	310	1936319.43	0		5593510.21
3141	长沙县教育基金会	2013	770800	0	0		0	2000000	0	0	2770800	800000	0	0	0	800000	0		1970800	1463300	0	0		0	2400000	0	425667	4288967	3246080.8	429218.5	151717.5	0	3827016.8	0		461950.2
3142	长沙市体育发展基金会	2013	1000000	0	0		0	0	0	0	1000000	900000	0	0	0	900000	0		100000	200000	0	0		0	0	128517.82	2901.99	331419.81	1125963	62846.18	0	32679.8	1221488.98	0		-890069.17
3143	长沙市关心下一代基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	0	0	0		0	0	304105.36	3765.95	307871.31	265056	59642	0	0	324698	0		-16826.69
3144	长沙市志愿服务基金会	2013	14237549.7	0	0		0	0	0	0	14237549.7	0	0	0	0	0	1182800		13054749.7	0	0	0		0	0	36164.39	11493.63	47658.02	1182800	33982	272.4	0	1217054.4	-1182800		13403.62
3145	长沙市慈善基金会	2013	11446506.3	0	0		0	0	0	0	11446506.3	10264337.2	0	0	0	10264337.2	-344400		1526569.1	529600	0	0		0	0	250000	0	779600	9419120	510524.5	24933.74	40667.7	9995245.94	344400		-9560045.94
3146	长沙市教育基金会	2013	1403000	0	0		0	0	0	0	1403000	1156858.14	0	0	0	1156858.14	0		246141.86	2386950	0	0		0	700000	0	1337960.92	4424910.92	3099738	153784.45	834408.85	0	4087931.3	0		336979.62
3147	长沙市望城区教育基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	1636534.8	0	0		0	400000	0	8002.26	2044537.06	1110150	17869	87890	0	1215909	0		828628.06
3148	长沙市见义勇为基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	0	0	0		0	0	0	799854.64	799854.64	806781.44	48403.5	0	0	855184.94	0		-55330.3
3149	长沙市雨花区教育基金会	2013	2096551.3	0	0		0	0	0	0	2096551.3	1398401.75	0	0	0	1398401.75	0		698149.55	3857951	0	0		0	0	2975335.49	4888.78	6838175.27	3261083.41	263435.37	5731	0	3530249.78	0		3307925.49
3150	长沙市青少年发展基金会	2013	15369830.98	0	0		0	0	0	0	15369830.98	12486431.8	0	0	0	12486431.8	0		2883399.18	1023097.8	0	0		0	0	0	66751.22	1089849.02	592327.43	93506.9	29704.49	380	715918.82	0		373930.2
3151	闽江学院教育发展基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	189000	0	0		0	0	0	10216.81	199216.81	1020201.2	33196	0	1500	1054897.2	0		64520.81
3152	闽都中小银行教育发展基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	0	0	0		0	0	1241959.56	1101307.25	2343266.81	3863528.31	87697	0	1385788.79	5337014.1	0		-2993747.29
3153	阜宁县见义勇为基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	0	0	0		0	0	0	605649.08	605649.08	80000	4060	0	0	84060	0		521589.08
3154	阜新市公安民警救助基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	600000	0	0		0	851700	0	1367767	2819467	1852900	1539	0	0	1854439	0		965028
3155	阴法唐西藏教育基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	261500	0	0		0	0	0	73310.21	334810.21	647500	422.5	0	0	647922.5	0		-313112.29
3156	阿坝藏族羌族自治州教育基金会	2013	5105757.74	0	0		0	0	0	0	5105757.74	0	0	0	0	0	355000		4750757.74	80000	0	0		0	0	0	192090.03	272090.03	767000	21051.5	0	0	788051.5	-355000		-160961.47
3157	阿拉善生态基金会	2013	9150100	0	0		0	2000000	0	0	11150100	3526987.05	0	0	0	3526987.05	0		7623112.95	0	0	0		0	0	43075.18	8867.85	51943.03	710666.3	318953.36	560.65	0	1030180.31	0		-978237.28
3158	阿里巴巴公益基金会	2013	360000	0	0		0	0	0	0	360000	0	0	0	0	0	200000		160000	13695950.33	0	0		0	0	0	195673.2	13891623.53	14044203	367383.51	0	0	14411586.51	-200000		-319962.98
3159	陆河县振兴教育基金会	2013	2650000	0	0		0	0	0	0	2650000	2300000	0	0	0	2300000	0		350000	1600000	0	0		0	0	0	178862.44	1778862.44	1619084	148246.35	588	0	1767918.35	0		10944.09
3160	陈嘉庚科学奖基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	5000000	0	0		0	0	201425.7	1592463.39	6793889.09	3438080.45	281281.33	0	0	3719361.78	0		3074527.31
3161	陈香梅公益基金会	2013	8179715.95	0	0		0	950000	0	0	9129715.95	0	0	0	0	0	7425083.16		1704632.79	113877.75	0	0		0	0	235648.75	1885.68	351412.18	8535703.7	563011.93	0	721.66	9099437.29	-7425083.16		-1322941.95
3166	陕西名嘉文化艺术发展基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	0	0	0		0	0	0	0	0	0	54500	0	0	54500	0		54500
3167	陕西国运教育慈善基金会	2013	191007	0	0		0	0	0	0	191007	0	184961.67	0	0	184961.67	0		6045.33	0	0	0		0	0	-249100.81	687.9	-248412.91	95331.02	54462.82	860	0	150653.84	0		-399066.75
3168	陕西大唐西市历史文化遗址保护基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	45211.8	0	0		0	0	0	14466.58	59678.38	323555	27195.49	0	0	350750.49	0		-291072.11
3169	陕西妇女儿童发展基金会	2013	4811703.88	0	0		0	0	0	0	4811703.88	4177798.86	0	0	0	4177798.86	0		633905.02	148340	0	0		0	0	647859	29521.58	825720.58	154339.16	55082.05	101267.09	0	310688.3	0		515032.28
3171	陕西宏府慈善基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	1920628.1	0	0		0	0	312989.35	4052.51	2237669.96	1745427.5	96338.8	0	0	1841766.3	0		395903.66
3173	陕西师范大学教育基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	7024965.42	0	0		0	0	0	998400.68	8023366.1	4658445.48	182089.26	0	0	4840534.74	0		3182831.36
3184	陕西省农业发展基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	26000.8	0	0		0	0	200000	822.04	226822.84	462000	14797	0	0	476797	0		-249974.16
3186	陕西省唐大明宫遗址文物保护基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	350000	0	0		0	0	0	28532.23	378532.23	595569	6122.85	0	0	601691.85	0		-223159.62
3187	陕西省国际文化交流基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	80000	0	2104793		0	0	0	11808.55	2196601.55	2137350.1	156665.36	0	0	2294015.46	0		97413.91
3188	陕西省天骄煤矿子弟助学基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	2150000	0	0		0	0	0	2132542.95	4282542.95	1584530.4	0	0	0	1584530.4	0		2698012.55
3189	陕西省宋庆龄基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	293863.6	0	428203		1155000	0	2795000	76691.53	4748758.13	1106486.1	325655.98	0	0	1432142.08	0		3316616.05
3190	陕西省宝鸡市老龄事业发展基金会	2013	21400	0	0		0	0	0	0	21400	0	0	0	0	0	0		0	104955	0	0		0	665000	0	205850.24	975805.24	414976.6	0	0	0	414976.6	0		390269.53
3191	陕西省府谷县城乡居民大病医疗救助基金会	2013	0	0	0		0	0	13050000	89918.52	13139918.52	10056241	300	0	0	10056541	0		3083377.52	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0
3195	陕西省易信慈善基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	2000	0	0		0	0	0	1135.29	3135.29	151838.3	10291.4	0	0	162129.7	0		-158994.41
3196	陕西省楠竹教育基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	0	0	0		0	0	909499.35	3086.19	912585.54	525014.7	78651.06	104.5	0	603770.26	0		308815.28
3197	陕西省残疾人福利基金会	2013	0	0	0		0	0	0	0	0	12900	0	0	0	12900	0		-12900	8431525.66	0	0		0	0	2547672.58	11798.66	10990996.9	7711683.42	358887.09	0	0	8070570.51	0		2920426.39
3202	陕西省社会公益基金会	2013	335499.5	0	0		0	0	0	0	335499.5	310000	0	0	0	310000	0		25499.5	0	0	0		0	0	0	10921.09	10921.09	0	57466.41	0	215041.33	272507.74	0		-261586.65
3205	陕西省神木县民生慈善基金会	2013	122420000	0	0		0	150000000	0	161496008.62	433916008.62	60418783.06	0	0	1040.9	60419823.96	0		373496184.66	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0
3206	陕西省红十字基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	11575633.26	0	0		0	0	457336.99	6149.28	12039119.53	11910327.86	463310.91	82339.96	0	12455978.73	0		-416859.2
3207	陕西省老龄事业发展基金会	2013	0	0	0		0	204000	0	0	204000	0	212517.96	0	0	212517.96	0		-8517.96	3440152	0	0		0	1500000	2964600.7	4306.89	7909059.59	2813209.91	391173.01	0	0	3204382.92	0		4704679.67
3212	陕西省西安市老龄事业发展基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	1520000	0	0		0	1770000	1152477.81	5549.63	4448027.44	2535868.6	210241.1	10966.3	0	2757076	0		1690951.44
3213	陕西省西安残疾人福利基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	12347688.4	0	0		0	0	166180	47222.38	12561090.78	1293586.7	161089.66	23989.2	0	1478665.56	0		11082425.22
3214	陕西省西部发展基金会	2013	458658.1	0	0		0	0	0	0	458658.1	126694.49	0	0	0	126694.49	0		331963.61	197716	0	1500		0	0	47282.5	7062.48	253560.98	328954.4	110591.06	4795.1	0	444340.56	0		-190779.58
3219	陕西省黄土地陕北民歌发展基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	4109600	0	0		0	0	0	4353.65	4113953.65	2937283.9	374292.45	160767.5	0	3472343.85	0		641609.8
3221	陕西纯山教育基金会	2013	1725139.82	0	0		0	0	0	0	1725139.82	1296822	0	0	0	1296822	0		428317.82	73010.7	0	0		0	0	47667.53	2920.17	123598.4	238895.57	116125.38	6388.26	0	361409.21	0		-237810.81
3222	陕西美术事业发展基金会	2013	3000000	0	0		0	0	0	0	3000000	3000000	0	0	0	3000000	0		0	0	0	0		0	0	0	0	0	2282757	397133.26	74581.47	0	2754471.73	0		-2754471.73
3223	陕西荣华慈善基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	60144.2	0	0		0	0	0	246.46	60390.66	2054309	7031.79	0	0	2061340.79	0		2000950.13
3224	陕西荣禾老年基金会	2013	450000	0	0		0	0	0	0	450000	170000	214738.37	-31.66	0	384706.71	0		65293.29	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0
3228	陶行知教育基金会	2013	31175000	0	0		0	0	0	0	31175000	29582070	0	0	0	29582070	0		1592930	21100000	0	0		0	0	0	663964.25	21763964.25	150325	1440232.67	213892.07	0	1804449.74	0		19959514.51
3229	隆回县教育基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	4632241.8	0	0		0	50000	0	223905.99	4906147.79	1077534	84225.5	0	0	1161759.5	0		3744388.29
3230	雅安市关心下一代基金会	2013	2292376.2	0	0		0	0	0	0	2292376.2	680167.5	0	0	0	680167.5	0		1612208.7	3417000	0	0		0	0	19685.86	34202.82	3470888.68	539285.1	123121.66	0	0	662406.76	0		2808481.92
3231	雅安市教育基金会	2013	54323054.36	0	0		0	0	0	0	54323054.36	24877315.1	0	0	0	24877315.1	0		29445739.26	201892.8	0	0		0	50000	0	730128.3	982021.1	154219.31	226498.66	0	0	380717.97	0		601303.13
3232	霞浦县振兴教育基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	8000000	0	0		0	1000000	0	836603.79	9836603.79	1507700	21549.5	16809	0	1546058.5	0		8290545.29
3233	青岛农业大学教育发展基金会	2013	1148000	0	0		0	0	0	0	1148000	0	0	0	0	0	733800		414200	0	0	0		0	0	0	56997.59	56997.59	548000	0	0	300	548300	-733800		242497.59
3234	青岛大学教育发展基金会	2013	2705595.72	0	0		0	0	0	0	2705595.72	0	0	0	0	0	1207170.82		1498424.9	0	0	0		0	0	0	14899.79	14899.79	1232000	5827.5	0	0	1237827.5	-1207170.82		-15756.89
3235	青岛市华泰公益基金会	2013	20100	0	0		0	180000	0	0	200100	0	0	0	0	0	27800		172300	157200	0	0		0	0	0	0	157200	161382.8	16339.87	-103.8	0	177618.87	-27800		7381.13
3236	青岛市天泰公益基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	4072345.1	0	0		0	0	131778.69	39883.27	4244007.06	2126710.95	40313.6	0	186638.87	2353663.42	0		1890343.64
3237	青岛市教育发展基金会	2013	34337199.72	0	0		0	0	0	0	34337199.72	13662712.39	0	0	0	13662712.39	0		20674487.33	18643.78	0	0		0	0	0	826484.1	845127.88	343701.2	486535.54	0	0	830236.74	0		14891.14
3238	青岛市残疾人福利基金会	2013	200000	0	0		0	0	0	0	200000	0	0	0	0	0	0		200000	3595289.59	0	0		0	0	0	24363.71	3619653.3	2634257	536642.97	0	0	3170899.97	0		448753.33
3239	青岛市残疾儿童医疗康复基金会	2013	636000	0	0		0	0	0	0	636000	495186.58	0	0	0	495186.58	0		140813.42	170346.65	0	0		0	0	0	6095.49	176442.14	50000	4910.6	0	0	54910.6	0		121531.54
3240	青岛市爱国健身公益基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	0	0	0		0	0	0	3801.36	3801.36	400000	1381.37	0	0	401381.37	0		-397580.01
3242	青岛市见义勇为基金会	2013	1097000	0	0		0	0	0	131299.18	1228299.18	969000	16977	0	0	985977	0		242322.18	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0
3243	青岛市青少年发展基金会	2013	7260509.33	0	0		0	0	0	0	7260509.33	7346900	0	0	0	7346900	0		-86390.67	115186	0	0		0	0	0	4855.91	120041.91	153000	30961.3	0	0	183961.3	0		-63919.39
3245	青岛滨海学院教育发展基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	12770869.21	0	0		0	0	0	1137210.05	13908079.26	4097817.6	56290.6	0	0	4154108.2	0		9753971.06
3246	青岛科技大学教育发展基金会	2013	4702649.1	0	0		0	0	0	0	4702649.1	2088553.1	100750	0	0	2189303.1	0		2513346	370000	0	0		0	0	0	129020.26	499020.26	220000	0	0	2678.5	222678.5	0		276341.76
3247	青岛绿华资源利用基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	110000	0	0		0	0	649333.72	775.56	760109.28	158457.8	116872.5	0	0	275330.3	0		484778.98
3250	青海冬虫夏草与人类健康研究发展基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	1000000	0	0		0	0	0	1593.2	1001593.2	150000	1169358	0	0	1319358	0		-317764.8
3251	青海天佑德教育基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	2400000	0	0		0	0	0	32265.79	2432265.79	2100000	1500	0	427.5	2101927.5	0		0
3252	青海妇女儿童发展基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	4746686.87	0	0		0	0	0	163069.42	4909756.29	4943781.56	59192.38	0	0	5002973.94	0		-93217.65
3253	青海省关心下一代基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	1000000	0	0		0	0	0	16575.23	1016575.23	0	80	0	0	80	0		1016495.23
3258	青海省教育发展基金会	2013	850000	0	0		0	47000	0	0	897000	480100	530	0	0	480630	0		0	16039000	0	0		0	0	0	215953.63	16254953.63	17939550.2	208163.1	20000	0	18167713.3	0		0
3259	青海省格萨尔公益基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	14278	0	0		0	0	0	115467	129745	13578	700	-1616.59	0	12661.41	0		117083.59
3260	青海省残疾人福利基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	3393433.58	0	0		0	0	0	17102.15	3410535.73	1272779.88	69235.14	0	0	1342015.02	0		2068520.71
3262	青海省治理荒漠化基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0
3263	青海省消防抚恤救助基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	1051024.6		0	1051024.6	0	0		0	0	0	0	1051024.6	0	0	0	65408	65408	0		0
3264	青海省玉树州困难职工帮扶基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0
3265	青海省福瑞慈善基金会	2013	5043755.9	0	0		0	0	0	0	5043755.9	3091155.26	0	0	0	3091155.26	0		1952600.64	0	0	0		0	0	0	71452.88	71452.88	0	65031.95	0	0	65031.95	0		6420.93
3266	青海省西宁市国开教育公益基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	1498900	0	0		0	0	0	7337.64	1506237.64	1729749	41247.5	0	0	1770996.5	0		-264758.86
3267	青海省见义勇为基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	0	0	0		0	100000	0	31123.45	131123.45	86000	176599.6	0	0	262599.6	0		-131476.15
3268	青海省贫困学生助学基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	0	0	0		0	0	0	0	0	841002	0	0	0	841002	0		-41002
3269	青海省雪域仁济慈善基金会	2013	653200	700000	0		0	475000	0	0	1828200	1828200	0	0	0	1828200	0		0	390000	183367	0		0	0	0	1369.19	574736.19	418664	61130	0	725.7	480519.7	0		94216.49
3270	青海省青少年发展基金会	2013	19385834.83	0	0		0	400000	0	0	19785834.83	19352186.38	0	0	0	19352186.38	0		433648.45	115190	0	0		0	51200	0	123695.56	290085.56	342894	167106.81	0	734.8	510735.61	0		-220650.05
3271	青海苏曼竹巴慈善基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	672200	0	0		0	0	0	68803.91	741003.91	474037.2	30404.64	0	0	504441.84	0		236562.07
3273	青田县人民教育基金会	2013	7312000	0	0		0	0	0	0	7312000	4992000	0	0	0	4992000	0		2320000	0	0	0		0	0	0	337849.17	337849.17	0	92149.67	0	0	92149.67	0		245699.5
3277	鞍山市教育基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	362720	0	0		0	0	0	169328.98	532048.98	419826	38649.2	0	0	458475.2	0		73573.78
3278	鞍山市见义勇为基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0
3279	韩美林艺术基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	4500000	0	0		0	0	0	103231.56	4603231.56	3332570.4	24711.2	350.5	1076918.4	4434550.5	0		168681.06
3280	韬奋基金会	2013	53422123.81	0	0		0	0	0	0	53422123.81	0	0	0	0	0	22165471.38		31256652.43	2735152.98	0	153369.13		0	0	443083.46	836064.68	4167670.25	24220855.96	1252412.76	0	277965.46	25751234.18	-22165471.38		581907.45
3282	韶关市教育基金会	2013	1335681.24	0	0		0	0	0	0	1335681.24	0	0	0	0	0	1335397.92		283.32	8034304.6	0	0		0	1600000	0	2906402.53	12540707.13	5663781.56	99335.02	215678.36	0	5978794.94	-1335397.92		7897310.11
3283	顶新公益基金会	2013	773541.6	0	0		0	0	0	0	773541.6	773541.6	0	0	0	773541.6	0		0	25153312	0	0		0	0	0	443980.87	25597292.87	17068034.51	750635.3	43.68	0	17818713.49	0		7778579.38
3284	顺丰公益基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	0	0	0		0	0	0	146821.86	146821.86	0	0	0	30	30	0		146791.86
3285	饶平县教育基金会	2013	20610615	0	0		0	0	0	109435.98	20720050.98	20978171.28	0	0	0	20978171.28	0		-258120.3	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0
3286	首都师范大学教育基金会	2013	169200	0	0		0	475000	0	0	644200	0	0	0	0	0	656700		-12500	4029720	0	0		0	0	21205.47	24660.21	4075585.68	711844	8830	0	0	720674	-656700		4011611.68
3287	首都文明工程基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	5510000	0	0		0	0	0	522724.77	6032724.77	4986185.88	444996.83	0	0	5431182.71	0		601542.06
3288	首都爱心公益基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	2300000	0	0		0	0	0	83.93	2300083.93	150000	24760	0	185.33	174945.33	0		2125135.7
3289	首都见义勇为基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	4683600	0	0		0	2280000	287500	692568.72	7943668.72	5563731.44	590340.83	8904	3430	6166406.27	0		1777262.45
3290	香江社会救助基金会	2013	9700000	0	0		0	0	0	0	9700000	0	0	0	0	0	1760082.45		7939917.55	14397665	0	0		0	0	517348.52	13216.63	14928230.15	7233802.55	227598.61	0	100925.16	7562326.32	-1760082.45		9125986.28
3291	马海德基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	294239.39	0	0		0	0	-354824.72	1088.72	-59496.61	398959.14	28081.75	215.12	0	427256.01	0		-486752.62
3292	马鞍山二中教育基金会	2013	0	0	0		0	0	0	5427.26	5427.26	0	0	0	0	0	0		0	415500	0	0		0	0	150000	0	565500	262000	12144.4	0	0	274144.4	0		296782.86
3293	马鞍山市见义勇为基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	0	0	0		0	0	0	151313.91	151313.91	56283.6	0	0	0	56283.6	0		4546857.44
3294	高要市教育基金会	2013	0	0	0		0	0	0	0	0	466854.84	0	0	0	466854.84	0		-466854.84	0	0	0		0	0	0	207497.35	207497.35	261418.16	0	0	0	261418.16	0		-53920.81
3295	高邮市慈善基金会	2013	2992942.46	0	0		0	0	0	0	2992942.46	2479513.46	0	0	0	2479513.46	0		513429	7245068	0	0		0	0	0	1341377.4	8586445.4	6719572.54	163246.65	0	0	6882819.19	0		1703626.21
3296	高邮市见义勇为基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	21000	0	0		0	0	320000	994.24	341994.24	82039.5	12820.33	0	0	94859.83	0		247134.41
3297	鲁山县人民教育基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	2482910	0	0		0	0	0	125558.94	2608468.94	717892	70674.02	0	0	788566.02	0		1819902.92
3298	鲁迅文化基金会	2013	11859983.45	0	0		0	0	0	0	11859983.45	0	0	0	0	0	5427883.55		6432099.9	398748	0	0		0	0	0	479149.77	877897.77	5715809.08	184554.47	0	0	5900363.55	-5427883.55		405417.77
3299	鸡西市残疾人福利基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	759000	0	0		0	0	0	4779.39	763779.39	756775	5211.3	0	0	761986.3	0		1322887.38
3300	鹤岗市检察人员救助基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	500000	0	0		0	0	0	208002.28	708002.28	237075	23016	0	651.96	260742.96	0		447259.32
3301	黄冈市见义勇为基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	0	0	0		0	0	0	294844.61	294844.61	307191.13	33628.5	0	53154.63	393974.26	0		-99129.65
3302	黄冈市青少年发展基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	6212202.7	0	0		0	0	0	223901.98	6436104.68	5055260.8	76634.38	0	125667.5	5257562.68	0		1178542
3303	黄奕聪慈善基金会	2013	190200	0	0		0	0	0	0	190200	193624	0	0	0	193624	0		-3424	3320211.17	0	0		0	0	660791.19	15064.29	3996066.65	4287045.86	492427.18	0	0	4779473.04	0		-783406.39
3304	黄帝陵基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	101495.26	0	0		0	0	241509.11	113844.45	456848.82	79813	89383.85	5765	947.15	175909	0		4392439.82
3306	黑龙江中医药大学教育发展基金会	2013	1530000	0	0		0	0	0	0	1530000	331174.86	0	0	0	331174.86	0		1198825.14	20000	0	0		0	0	0	11649.73	31649.73	-4240	6700	0	0	2460	0		29189.73
3307	黑龙江垦区一戎水稻科技奖励基金会	2013	0	0	0		0	0	0	86047.97	86047.97	332290	34902.6	0	0	367192.6	0		-281144.63	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0
3308	黑龙江大学教育发展基金会	2013	754163	0	0		0	0	0	0	754163	229707.8	0	0	0	229707.8	0		524455.2	23500	0	0		0	0	7939.76	22312.04	53751.8	3595799.83	21649.5	566	0	3618015.33	0		-3564263.53
3309	黑龙江工程学院教育发展基金会	2013	0	0	0		0	0	0	0	0	0	0	0	0	0	0		0	0	0	0		0	0	0	6809.54	6809.54	0	3865.5	0	0	3865.5	0		2944.04
