	ricf_oid	ba_cn	fp_yr	cf_doc	cf_soc	cf_srvc	cf_proc	cf_govc	cf_otca	cf_atci	cf_dopc	cf_stpc	cf_psc	cf_otpc	cf_atco	cf_anc	cf_inc	cf_inrc	cf_assc	cf_oc	cf_itci	cf_aspc	cf_invs	cf_oinc	cf_tinc	cf_intc	cf_leca	cf_tfc	cf_tfic	cf_bopc	cf_inpc	cf_ofc	cf_tfoc	cf_nfl	cf_exch	cf_ninc
631	3298	鲁迅文化基金会	2015	7,561,700.00	0.00	0.00	0.00	150,000.00	209,606.28	7,921,306.28	5,900,000.00	683,460.78	0.00	2,251,208.54	8,834,669.32	-913,363.04	0.00	948,952.29	0.00	0.00	948,952.29	0.00	1,500,000.00	0.00	1,500,000.00	-551,047.71	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1,464,410.75
632	4333	天津市天后妈祖文化发展基金会	2015	0.00	0.00	0.00	0.00	0.00	3,632.84	3,632.84	0.00	0.00	0.00	5,150.00	5,150.00	-1,517.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2,000,000.00	2,000,000.00	0.00	0.00	0.00	0.00	2,000,000.00	0.00	0.00
633	279	中央财经大学教育基金会	2015	12,587,052.33	0.00	0.00	0.00	0.00	481,657.12	13,068,709.45	10,591,913.66	261,101.00	0.00	420,860.90	11,273,875.56	1,794,833.89	0.00	9,204,212.33	0.00	0.00	9,204,212.33	14,854.00	20,000,000.00	0.00	20,014,854.00	-10,810,641.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-9,015,807.78
634	2664	烟台市枫林公益基金会	2015	1,725,258.30	0.00	1,523,254.30	0.00	0.00	1,018,236.14	4,266,748.74	2,229,547.17	214,051.14	0.00	774,043.47	3,217,641.78	1,049,106.96	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1,049,106.96
635	210	中国公安民警英烈基金会	2015	12,677,675.42	0.00	0.00	0.00	0.00	7,753,637.44	20,431,312.86	15,470,336.19	440,201.48	0.00	74,916.28	15,985,453.95	4,445,858.91	0.00	0.00	0.00	0.00	0.00	6,258.00	0.00	0.00	6,258.00	-6,258.00	0.00	0.00	0.00	0.00	0.00	1,628.00	1,628.00	-1,628.00	2,434,103.32	6,872,076.23
636	216	中国医药卫生事业发展基金会	2015	2,040,195.00	0.00	0.00	0.00	0.00	30,899,780.09	32,939,975.09	10,684,875.50	2,368,332.36	15,452.49	46,688,304.48	59,756,964.83	-26,816,989.74	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15,000,728.00	15,000,728.00	-15,000,728.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-41,817,716.74
637	4164	贵州省彩阳助学公益基金会	2015	0.00	0.00	0.00	0.00	0.00	9,241.23	9,241.23	0.00	0.00	0.00	247,335.00	247,335.00	-238,093.77	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
638	1835	桐乡市人民教育基金会	2015	8,961,500.00	0.00	0.00	0.00	0.00	55,683.95	9,017,183.95	6,786,900.00	0.00	0.00	2,112.20	6,789,012.20	2,228,171.75	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2,228,171.75
639	2194	济南市残疾人福利基金会	2015	5,703,062.25	0.00	0.00	0.00	1,190,576.71	36,716.71	6,930,355.67	4,511,344.15	429,096.74	431,601.30	729,478.31	6,101,520.50	828,835.17	0.00	285,567.41	0.00	0.00	285,567.41	14,751.00	0.00	0.00	14,751.00	270,816.41	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1,099,651.58
640	1244	安溪县刘鸿基教育基金会	2015	0.00	0.00	0.00	0.00	71,000.00	410,360.56	481,360.56	342,000.00	1,600.00	5,505.00	100,000.00	449,105.00	32,255.56	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
641	4470	晋江市安海教育发展基金会	2015	18,320,000.00	0.00	0.00	0.00	100,000.00	25,492.88	18,445,492.88	5,000,000.00	2,800.00	0.00	150,534.75	5,153,334.75	13,292,158.13	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	13,292,158.13
642	1354	山西省程海庆教育基金会	2015	0.00	0.00	0.00	0.00	0.00	24,127.95	24,127.95	495,820.00	0.00	27,955.54	0.00	523,775.54	-499,647.59	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-499,647.59
643	905	吉林市公安民警优抚基金会	2015	1,000,000.00	0.00	0.00	0.00	2,000,000.00	201,559.65	3,201,559.65	2,889,660.09	0.00	2,690.00	0.00	2,892,350.09	309,209.56	0.00	0.00	0.00	0.00	0.00	5,600.00	0.00	0.00	5,600.00	-5,600.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	303,609.56
644	3716	天津市尚赫公益基金会	2015	3,810,864.22	0.00	0.00	0.00	0.00	11,078.28	3,821,942.50	2,803,954.89	0.00	0.00	290,794.73	3,094,749.62	727,192.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	727,192.88
645	268	中国老龄事业发展基金会	2015	72,928,612.70	0.00	0.00	0.00	500,000.00	225,555,810.89	298,984,423.59	73,428,612.70	231,411.00	0.00	224,357,381.81	298,017,405.51	967,018.08	0.00	6,190,043.60	500.00	0.00	6,190,543.60	11,200.00	0.00	0.00	11,200.00	6,179,343.60	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7,146,361.68
646	4225	重庆市胡晓华川菜文化发展基金会	2015	204,000.00	0.00	200,000.00	0.00	0.00	1,475.53	405,475.53	0.00	0.00	0.00	2,177,948.71	2,177,948.71	-1,772,473.18	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1,772,473.18
647	4267	河南省红十字基金会	2015	0.00	0.00	0.00	0.00	0.00	17,574.30	17,574.30	0.00	0.00	0.00	759.33	759.33	16,814.97	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	16,814.97
648	2188	洛阳市河洛文物保护基金会	2015	150,000.00	0.00	0.00	0.00	0.00	1,183.92	151,183.92	200,000.00	0.00	0.00	6,237.71	206,237.71	-55,053.79	0.00	75,500.27	0.00	0.00	75,500.27	0.00	0.00	0.00	0.00	75,500.27	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	20,446.48
649	2117	河南省宝桥助学基金会	2015	0.00	0.00	0.00	0.00	0.00	500,803.02	500,803.02	526,750.00	21,000.00	0.00	2,508,990.30	3,056,740.30	-2,555,937.28	5,570,333.63	0.00	0.00	0.00	5,570,333.63	4,450.00	5,567,378.28	0.00	5,571,828.28	-1,494.65	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-2,557,431.93
650	2122	河南省康泰扶贫助困基金会	2015	0.00	0.00	0.00	0.00	0.00	386,220.55	386,220.55	3,000,000.00	0.00	63,625.00	0.00	3,063,625.00	-2,677,404.45	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-2,677,404.45
651	1106	天津市鹤童老年公益基金会	2015	4,401,596.65	0.00	0.00	0.00	0.00	9,989.53	4,411,586.18	4,252,548.42	36,797.48	0.00	191,829.64	4,481,175.54	-69,589.36	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	350,000.00	0.00	350,000.00	0.00	0.00	0.00	0.00	350,000.00	0.00	280,410.64
652	214	中国初级卫生保健基金会	2015	114,376,505.63	0.00	0.00	0.00	0.00	583,717.76	114,960,223.39	114,851,116.62	4,336,508.63	0.00	1,394,588.06	120,582,213.31	-5,621,989.92	120,500,000.00	3,337,521.75	70.00	0.00	123,837,591.75	33,660.00	140,500,000.00	0.00	140,533,660.00	-16,696,068.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-22,318,058.17
653	3719	河南省交通运输安全救助基金会	2015	277,641.25	0.00	0.00	0.00	0.00	18,730.37	296,371.62	0.00	0.00	0.00	677,581.93	677,581.93	-381,210.31	0.00	0.00	0.00	0.00	0.00	8,408.00	0.00	0.00	8,408.00	-8,408.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-389,618.31
654	2121	河南省平煤医疗风险救助基金会	2015	0.00	0.00	0.00	0.00	0.00	8,434.84	8,434.84	0.00	0.00	0.00	340,340.00	340,340.00	-331,905.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-331,905.16
655	2153	河南省见义勇为基金会	2015	3,000,000.00	0.00	0.00	0.00	3,000,000.00	61,646.14	6,061,646.14	0.00	0.00	0.00	5,013,565.35	5,013,565.35	1,048,080.79	0.00	0.00	0.00	0.00	0.00	24,739.00	0.00	0.00	24,739.00	-24,739.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1,023,341.79
656	2648	潍坊市铭仁文化发展基金会	2015	0.00	0.00	0.00	0.00	0.00	15,000.55	15,000.55	0.00	11,600.00	0.00	6,871.00	18,471.00	-3,470.45	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-3,470.45
657	2975	贵州省禁毒基金会	2015	372,665.10	0.00	0.00	0.00	120,000.00	0.00	492,665.10	162,000.00	0.00	0.00	-58,002.37	103,997.63	388,667.47	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	388,667.47
658	2085	河南大学教育发展基金会	2015	9,959,298.46	0.00	0.00	0.00	0.00	207,986.52	10,167,284.98	3,645,209.50	6,300.00	0.00	49,834.40	3,701,343.90	6,465,941.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6,465,941.08
659	4081	兰州市公安民警抚恤救助基金会	2015	1,500.00	0.00	0.00	0.00	0.00	604,872.99	606,372.99	407,000.00	0.00	0.00	740.00	407,740.00	198,632.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	198,632.99
660	4294	浙江趋衡公益基金会	2015	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
661	2205	浙江健怡慈善基金会	2015	0.00	0.00	0.00	0.00	0.00	10,399.68	10,399.68	0.00	0.00	0.00	100,532.26	100,532.26	-90,132.58	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-90,132.58
662	3250	青海冬虫夏草与人类健康研究发展基金会	2015	1,100,000.00	0.00	0.00	0.00	0.00	1,300,499.91	2,400,499.91	212,000.00	25,000.00	0.00	85,684.59	322,684.59	2,077,815.32	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2,077,815.32
663	4324	湖北省楚仁慈善基金会	2015	0.00	0.00	0.00	0.00	0.00	2,000,000.00	2,000,000.00	224,924.00	0.00	0.00	0.00	224,924.00	1,775,076.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1,775,076.00
664	346	云南省绿色环境发展基金会	2015	9,336,253.37	0.00	0.00	0.00	0.00	207,649.74	9,543,903.11	7,347,644.37	339,092.98	0.00	637,339.45	8,324,076.80	1,219,826.31	0.00	252,967.13	0.00	0.00	252,967.13	0.00	0.00	0.00	0.00	252,967.13	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1,621,401.49
665	2758	华侨大学教育基金会	2015	18,093,324.67	0.00	0.00	0.00	0.00	3,244,367.64	21,337,692.31	23,550,351.75	0.00	10,550.00	75,094.00	23,635,995.75	-2,298,303.44	0.00	1,751,783.14	0.00	0.00	1,751,783.14	0.00	3,000,000.00	0.00	3,000,000.00	-1,248,216.86	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	203,325.79	-3,343,194.51
666	191	中华见义勇为基金会	2015	17,904,946.00	0.00	0.00	0.00	0.00	3,929,893.52	21,834,839.52	19,358,639.67	706,644.50	0.00	86,940.47	20,152,224.64	1,682,614.88	0.00	0.00	0.00	0.00	0.00	28,230.00	0.00	0.00	28,230.00	-28,230.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1,654,384.88
667	2701	甘肃省扶贫基金会	2015	1,409,827.08	0.00	0.00	0.00	192,968.00	189,837.34	1,792,632.42	912,552.14	264,024.00	0.00	622,513.61	1,799,089.75	-6,457.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-6,457.33
668	2980	贵州省送温暖基金会	2015	947,700.00	0.00	0.00	0.00	0.00	116,964.06	1,064,664.06	3,304,146.00	1,200.00	0.00	5,061.80	3,310,407.80	-2,245,743.74	0.00	0.00	0.00	0.00	0.00	9,050.00	0.00	0.00	9,050.00	-9,050.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-2,254,793.74
669	3007	辽宁省周延慈善基金会	2015	100,000.00	0.00	0.00	0.00	0.00	1,254.17	101,254.17	95,106.00	0.00	0.00	3,227.00	98,333.00	2,921.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2,921.17
670	4695	云南冠江教育扶贫基金会	2015	2,000,000.00	0.00	0.00	0.00	0.00	11,200.09	2,011,200.09	0.00	0.00	0.00	2,000,000.00	2,000,000.00	11,200.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	357.20	357.20	0.00	0.00	0.00	0.00	357.20	0.00	11,557.29
671	181	中华同心温暖工程基金会	2015	26,537,000.00	0.00	0.00	0.00	0.00	3,185,522.47	29,722,522.47	29,698,471.00	393,787.97	367,823.20	2,000,000.00	32,460,082.17	-2,737,559.70	22,000,000.00	371,589.04	0.00	0.00	22,371,589.04	3,399.00	22,000,000.00	0.00	22,003,399.00	368,190.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-2,369,369.66
672	5095	辽宁省和光公益基金会	2015	400,000.00	0.00	0.00	0.00	0.00	31,042.70	431,042.70	0.00	0.00	0.00	1,853,019.14	1,853,019.14	-1,421,976.44	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1,850,000.00	1,850,000.00	0.00	780.80	0.00	780.80	1,849,219.20	0.00	427,242.76
673	2790	福建省妇女儿童发展基金会	2015	3,232,237.20	0.00	0.00	0.00	0.00	775,650.03	4,007,887.23	3,966,808.00	120,468.74	48,571.06	17,458.90	4,153,306.70	-145,419.47	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-145,419.47
674	2700	甘肃省天水市伏羲赡老助学基金会	2015	0.00	0.00	0.00	0.00	0.00	52,290.88	52,290.88	449,384.40	0.00	0.00	43,601.60	492,986.00	-440,695.12	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-440,695.12
675	2178	泰安市教育基金会	2015	1,054,908.90	0.00	0.00	0.00	0.00	14,937.12	1,069,846.02	350,000.00	0.00	0.00	215,060.80	565,060.80	504,785.22	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	504,785.22
676	2640	滨州市见义勇为基金会	2015	0.00	0.00	0.00	0.00	0.00	4,570.82	4,570.82	273,940.00	0.00	281,307.00	1,154.03	556,401.03	-551,830.21	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
677	4260	贵州师范大学教育发展基金会	2015	1,000,000.00	0.00	0.00	0.00	0.00	0.00	1,000,000.00	0.00	0.00	0.00	0.00	0.00	1,000,000.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
678	2379	淄博市淄川区杨寨爱心救助基金会	2015	0.00	0.00	0.00	0.00	0.00	810.13	810.13	235,020.00	0.00	0.00	9,188.60	244,208.60	-243,398.47	0.00	200,000.00	0.00	0.00	200,000.00	0.00	0.00	0.00	0.00	200,000.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-43,398.47
679	2981	贵州省遵义市见义勇为基金会	2015	0.00	0.00	0.00	0.00	0.00	272,931.23	272,931.23	0.00	56,600.00	988,000.00	8,081.00	1,052,681.00	-779,749.77	4,000,000.00	0.00	0.00	0.00	4,000,000.00	0.00	0.00	0.00	0.00	4,000,000.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3,220,250.23
680	1775	晋江市侨声中学教育发展基金会	2015	1,109,897.30	0.00	0.00	0.00	0.00	102,805.05	1,212,702.35	950,063.00	0.00	0.00	78,471.18	1,028,534.18	184,168.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
681	3082	重庆协信公益基金会	2015	3,188,888.00	0.00	0.00	0.00	0.00	2,121,947.91	5,310,835.91	3,885,057.00	0.00	15,500.00	2,229,069.97	6,129,626.97	-818,791.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-818,791.06
682	3221	陕西纯山教育基金会	2015	5,124,828.53	0.00	0.00	0.00	0.00	23,983.82	5,148,812.35	1,845,638.61	386,178.51	0.00	885,110.42	3,116,927.54	2,031,884.81	0.00	0.00	0.00	0.00	0.00	13,123.90	3,000,000.00	0.00	3,013,123.90	-3,013,123.90	0.00	0.00	0.00	0.00	0.00	22,084.98	22,084.98	-22,084.98	0.00	-1,003,324.07
683	980	四川大学教育基金会	2015	46,520,759.38	0.00	0.00	0.00	0.00	1,993,731.94	48,514,491.32	39,023,024.00	0.00	0.00	422,992.25	39,446,016.25	9,068,475.07	0.00	0.00	0.00	0.00	0.00	25,349.00	0.00	0.00	25,349.00	-25,349.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9,043,126.07
684	2167	泉州九中柳文拐助学奖学奖教基金会	2015	21,657.00	0.00	0.00	0.00	0.00	792,076.55	813,733.55	373,100.00	4,200.00	8,767.55	0.00	386,067.55	427,666.00	200,000.00	16,669.07	0.00	0.00	216,669.07	0.00	0.00	0.00	0.00	216,669.07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	644,335.07
685	1049	大连市永嘉防震减灾慈善基金会	2015	0.00	0.00	0.00	0.00	0.00	29,022.02	29,022.02	6,000.00	0.00	0.00	21,620.00	27,620.00	1,402.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1,402.02
686	2979	贵州省贵阳市见义勇为基金会	2015	76,500.00	0.00	0.00	0.00	520,000.00	748,777.50	1,345,277.50	622,000.00	235,462.34	0.00	210,799.00	1,068,261.34	277,016.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	277,016.16
687	2828	福建福海文教基金会	2015	0.00	8,065.00	0.00	0.00	200,000.00	1,050,140.11	1,258,205.11	343,075.27	0.00	8,087.10	1,000,000.00	1,351,162.37	-92,957.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-92,687.26
688	3094	重庆市科技发展基金会	2015	500,000.00	0.00	0.00	0.00	100,000.00	102,891.12	702,891.12	379,635.60	18,000.00	0.00	1,505.00	399,140.60	303,750.52	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	303,750.52
689	224	中国听力医学发展基金会	2015	853,744.84	0.00	0.00	0.00	0.00	397,708.58	1,251,453.42	1,621,433.28	560,179.85	0.00	343,027.73	2,524,640.86	-1,273,187.44	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1,273,187.44
690	209	中国光彩事业基金会	2015	115,793,018.51	0.00	0.00	0.00	0.00	43,452,911.68	159,245,930.19	188,368,686.11	851,256.47	0.00	39,763,167.00	228,983,109.58	-69,737,179.39	0.00	0.00	0.00	0.00	0.00	191,248.85	0.00	0.00	191,248.85	-191,248.85	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-69,928,428.24
691	8	三江源生态保护基金会	2015	1,150,000.00	0.00	25,000.00	0.00	0.00	3,726.72	1,178,726.72	1,150,000.00	588,422.04	345,241.20	732,695.15	2,816,358.39	-1,637,631.67	17,500,000.00	38,143,831.64	0.00	15,772.68	55,659,604.32	0.00	36,600,000.00	0.00	36,600,000.00	19,059,604.32	9,200,388.69	0.00	9,200,388.69	0.00	28,799,999.99	0.00	28,799,999.99	-19,599,611.30	0.00	-2,177,638.65
692	3994	甘肃紫金教育发展基金会	2015	0.00	0.00	0.00	0.00	0.00	52,828.59	52,828.59	450,622.51	0.00	0.00	1,074,031.00	1,524,653.51	-1,471,824.92	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1,471,824.92
693	190	中华艺文基金会	2015	0.00	0.00	0.00	0.00	0.00	618,266.82	618,266.82	17,030,911.08	137,422.54	1,284,979.18	0.00	18,453,312.80	-17,835,045.98	100,000,000.00	10,504,109.59	0.00	0.00	110,504,109.59	11,476.37	100,000,000.00	0.00	100,011,476.37	10,492,633.22	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-7,342,412.76
694	3008	辽宁省国防教育基金会	2015	346,500.00	0.00	0.00	0.00	148,000.00	15,479.45	509,979.45	30,616.70	26,800.00	0.00	587,401.19	644,817.89	-134,838.44	0.00	0.00	0.00	0.00	0.00	93,440.00	0.00	0.00	93,440.00	-93,440.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-228,278.44
695	830	南平市困难党员帮扶基金会	2015	2,238,000.00	0.00	0.00	0.00	0.00	78,213.61	2,316,213.61	2,382,000.00	0.00	8,341.82	0.00	2,390,341.82	-74,128.21	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-74,128.21
696	1085	天津市杨兆兰慈善基金会	2015	1,276,870.00	0.00	0.00	0.00	0.00	1,532.10	1,278,402.10	1,009,000.00	0.00	0.00	5,776.00	1,014,776.00	263,626.10	0.00	128,000.00	0.00	0.00	128,000.00	0.00	0.00	0.00	0.00	128,000.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	391,626.10
697	4475	中国互联网发展基金会	2015	70,000,001.42	0.00	4,715,000.00	0.00	0.00	531,297.78	75,246,299.20	0.00	921,383.97	8,374,111.39	875,009.58	10,170,504.94	65,075,794.26	0.00	0.00	0.00	0.00	0.00	305,969.00	150,000,000.00	0.00	150,305,969.00	-150,305,969.00	0.00	190,000,000.00	190,000,000.00	0.00	0.00	0.00	0.00	190,000,000.00	0.00	104,769,825.26
698	2958	贵州文化薪火乡村发展基金会	2015	977,090.50	0.00	0.00	0.00	0.00	125,715.45	1,102,805.95	507,500.00	310,759.31	0.00	957,192.50	1,775,451.81	-672,645.86	2,100,000.00	27,976.68	0.00	0.00	2,127,976.68	0.00	2,500,000.00	0.00	2,500,000.00	-372,023.32	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1,044,669.18
699	2665	烟台市见义勇为基金会	2015	500,000.00	0.00	0.00	0.00	0.00	455,921.36	955,921.36	767,000.00	101,076.33	0.00	101,298.64	969,374.97	-13,453.61	0.00	750,000.00	0.00	0.00	750,000.00	0.00	0.00	0.00	0.00	750,000.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	736,546.39
700	1035	四平市公安民警优抚基金会	2015	550,000.00	0.00	0.00	0.00	0.00	53,947.18	603,947.18	356,856.00	0.00	0.00	7,278.00	364,134.00	239,813.18	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	239,813.18
701	2193	济南大学教育发展基金会	2015	2,709,451.02	0.00	0.00	0.00	0.00	23,321.91	2,732,772.93	826,600.00	0.00	30,510.36	0.00	857,110.36	1,875,662.57	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1,875,662.57
702	3091	重庆市彭水教育基金会	2015	3,356,910.00	0.00	0.00	0.00	150,000.00	106,012.21	3,612,922.21	4,703,422.70	62,400.00	0.00	-758,049.80	4,007,772.90	-394,850.69	4,000,000.00	146,408.22	0.00	0.00	4,146,408.22	14,340.00	5,000,000.00	0.00	5,014,340.00	-867,931.78	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1,262,782.47
703	2972	贵州省春晖行动发展基金会	2015	4,078,489.18	0.00	0.00	0.00	0.00	3,729,655.34	7,808,144.52	3,450,751.56	382,165.20	0.00	1,594,802.56	5,427,719.32	2,380,425.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2,380,425.20
704	277	中国预防性病艾滋病基金会	2015	3,697,861.56	0.00	0.00	0.00	0.00	45,442.97	3,743,304.53	349,829.00	790,512.69	0.00	403,504.82	1,543,846.51	2,199,458.02	68,500,000.00	928,456.04	0.00	0.00	69,428,456.04	9,088.00	59,000,000.00	0.00	59,009,088.00	10,419,368.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.33	12,618,835.39
