Unnamed: 0,ricf_oid,ba_cn,fp_yr,name,cf_doc,cf_soc,cf_srvc,cf_proc,cf_govc,cf_otca,cf_atci,cf_dopc,cf_stpc,cf_psc,cf_otpc,cf_atco,cf_anc,cf_inc,cf_inrc,cf_assc,cf_oc,cf_itci,cf_aspc,cf_invs,cf_oinc,cf_tinc,cf_intc,cf_leca,cf_tfc,cf_tfic,cf_bopc,cf_inpc,cf_ofc,cf_tfoc,cf_nfl,cf_exch,cf_ninc
393,3591.0,山西省晋艺嘉和文化艺术基金会,2016,山西省晋艺嘉和文化艺术基金会,0.00,0.00,0.00,0.00,0.00,"109,113.94","109,113.94","523,600.00","52,276.76","1,722.00","17,868.05","595,466.81","-486,352.87",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"-486,352.87"
394,4347.0,青海省青年创业就业基金会,2016,青海省青年创业就业基金会,0.00,0.00,0.00,0.00,0.00,"43,106.85","43,106.85",0.00,0.00,0.00,"83,000.00","83,000.00","-39,893.15",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"-39,893.15"
395,3111.0,金华职业技术学院教育发展基金会,2016,金华职业技术学院教育发展基金会,"1,456,470.00",0.00,0.00,0.00,"1,360,000.00","55,075,618.80","57,892,088.80","2,904,172.00",0.00,0.00,"3,649,328.00","6,553,500.00","51,338,588.80",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"51,338,588.80"
396,319.0,云南士恒教育基金会,2016,云南士恒教育基金会,"1,130,000.00",0.00,0.00,0.00,0.00,"2,321.44","1,132,321.44","1,072,680.41","16,500.00",0.00,"8,758.00","1,097,938.41","34,383.03",0.00,0.00,0.00,0.00,0.00,"8,088.00",0.00,0.00,"8,088.00","-8,088.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"26,295.03"
397,184.0,中华少年儿童慈善救助基金会,2016,中华少年儿童慈善救助基金会,"319,592,079.75",0.00,0.00,0.00,0.00,"10,585,473.37","330,177,553.12","182,469,484.11","5,034,702.70","4,272,322.78","34,583,356.05","226,359,865.64","103,817,687.48",0.00,"7,054,274.49",0.00,0.00,"7,054,274.49","197,842.00","103,000,000.00",0.00,"103,197,842.00","-96,143,567.51",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"7,674,119.97"
398,2256.0,浙江省余姚中学奖教奖学基金会,2016,浙江省余姚中学奖教奖学基金会,"6,019,570.20",0.00,0.00,0.00,0.00,"37,550.53","6,057,120.73","175,989.30","2,989,467.70",0.00,"3,733,825.71","6,899,282.71","-842,161.98",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
399,4668.0,河北省三宝佛教慈善基金会,2016,河北省三宝佛教慈善基金会,"367,621.10",0.00,0.00,0.00,0.00,"2,657.95","370,279.05","788,009.50",0.00,0.00,"86,163.10","874,172.60","-503,893.55",0.00,0.00,0.00,0.00,0.00,"52,783.00",0.00,0.00,"52,783.00","-52,783.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"-556,676.55"
400,2086.0,河南大相国寺慈善基金会,2016,河南大相国寺慈善基金会,565.00,0.00,0.00,0.00,0.00,242.35,807.35,"25,000.00","30,000.00",0.00,"8,760.00","63,760.00","-62,952.65",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"-62,952.65"
401,468.0,凯风公益基金会,2016,凯风公益基金会,0.00,0.00,0.00,0.00,0.00,"571,195.81","571,195.81",0.00,0.00,0.00,"4,628,330.29","4,628,330.29","-4,057,134.48",0.00,0.00,0.00,0.00,0.00,0.00,"24,000,000.00",0.00,"24,000,000.00","-24,000,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"-28,057,134.48"
402,4510.0,云南华人科技公益基金会,2016,云南华人科技公益基金会,"306,661.15",0.00,0.00,0.00,0.00,"40,298.23","346,959.38","519,243.83",0.00,0.00,"6,197.40","525,441.23","-178,481.85",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"-178,481.85"
403,3759.0,河南省永帝善缘基金会,2016,河南省永帝善缘基金会,"130,000.00",0.00,0.00,0.00,0.00,74.56,"130,074.56","176,300.00",0.00,0.00,"3,720.10","180,020.10","-49,945.54","2,005,141.45","46,603.63",0.00,0.00,"2,051,745.08",0.00,0.00,0.00,0.00,"2,051,745.08",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"2,001,799.54"
404,2960.0,贵州省体育发展基金会,2016,贵州省体育发展基金会,"2,594,440.00",0.00,0.00,0.00,0.00,"25,203.36","2,619,643.36","358,215.00",0.00,"474,460.00","5,383,559.00","6,216,234.00","-3,596,590.64","700,000.00",0.00,0.00,0.00,"700,000.00",0.00,0.00,0.00,0.00,"700,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"-2,896,590.64"
405,3216.0,陕西省青少年发展基金会,2016,陕西省青少年发展基金会,"21,052,275.47",0.00,0.00,0.00,0.00,0.00,"21,052,275.47","18,676,387.36",0.00,0.00,"239,802.70","18,916,190.06","2,136,085.41","10,000,000.00","156,315.08",0.00,0.00,"10,156,315.08",0.00,0.00,"11,000,000.00","11,000,000.00","-843,684.92",0.00,"43,563.23","43,563.23",0.00,0.00,0.00,0.00,"43,563.23",0.00,"1,335,963.72"
406,2742.0,石狮市蔡辉煌教育基金会,2016,石狮市蔡辉煌教育基金会,0.00,0.00,0.00,0.00,0.00,"771,549.17","771,549.17","330,250.00","9,600.00","1,047.00","7,845.00","348,742.00","422,807.17",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"422,807.17"
407,1631.0,广西拥军优属基金会,2016,广西拥军优属基金会,"69,778.43",0.00,0.00,0.00,0.00,"810,695.95","880,474.38","47,021.50","6,000.00",0.00,"529,280.79","582,302.29","298,172.09",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"298,172.09"
408,263.0,中国移动慈善基金会,2016,中国移动慈善基金会,"38,000,000.00",0.00,0.00,0.00,0.00,"804,899.95","38,804,899.95","38,300,000.00",0.00,0.00,"17,511.60","38,317,511.60","487,388.35",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"487,388.35"
409,3321.0,黑龙江省哈尔滨工业大学附属中学校教育发展基金会,2016,黑龙江省哈尔滨工业大学附属中学校教育发展基金会,"12,050,000.00",0.00,0.00,0.00,0.00,"72,919.78","12,122,919.78","11,427,424.00","6,000.00",0.00,"46,200.50","11,479,624.50","643,295.28",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"643,295.28"
410,4277.0,河北省日生公益慈善基金会,2016,河北省日生公益慈善基金会,"500,000.00",0.00,0.00,0.00,0.00,"2,050,325.51","2,550,325.51",0.00,"78,449.85",0.00,"531,567.14","610,016.99","1,940,308.52",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,940,308.52"
411,1795.0,朝阳市公安民警救助基金会,2016,朝阳市公安民警救助基金会,0.00,"383,600.00",0.00,0.00,0.00,"173,257.98","556,857.98","600,700.00",0.00,0.00,"7,095.00","607,795.00","-50,937.02",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"-50,937.02"
412,1158.0,宁夏黄河银行助学基金会,2016,宁夏回族自治区黄河银行助学基金会,"7,015,160.00",0.00,0.00,0.00,0.00,"43,940.16","7,059,100.16","10,795,000.00",0.00,0.00,0.00,"10,795,000.00","-3,735,899.84",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"-3,735,899.84"
413,1339.0,山西省文化发展基金会,2016,山西省文化发展基金会,"10,600,000.00",0.00,0.00,0.00,0.00,"3,490,936.30","14,090,936.30","1,147,752.93","286,278.53","20,661.06","13,181,989.25","14,636,681.77","-545,745.47",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"148,080.93","148,080.93","-148,080.93",0.00,"-693,826.40"
414,3734.0,河北省树磊扶贫基金会,2016,河北省树磊扶贫基金会,"465,000.00",0.00,0.00,0.00,0.00,"4,011.56","469,011.56","280,000.00",0.00,0.00,"30,392.00","310,392.00","158,619.56",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"158,619.58"
415,1175.0,宁波市江北区人民教育基金会,2016,宁波市江北区人民教育基金会,"2,000,000.00",0.00,0.00,0.00,0.00,"913,394.03","2,913,394.03","6,136,920.00",0.00,0.00,"7,977,149.00","14,114,069.00","-11,200,674.97",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"-11,200,674.97"
416,3075.0,鄂尔多斯市残疾人福利基金会,2016,鄂尔多斯市残疾人福利基金会,"2,660.00",0.00,0.00,0.00,0.00,"43,680.82","46,340.82","2,734,200.00","81,200.00",0.00,"112,797.50","2,928,197.50","-2,881,856.68",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"12,829.22","12,829.22",0.00,0.00,0.00,0.00,"12,829.22",0.00,"-2,787,827.46"
417,349.0,云南省见义勇为基金会,2016,云南省见义勇为基金会,"129,201.79",0.00,0.00,0.00,"4,600,000.00","2,533,146.24","7,262,348.03","5,554,537.00",0.00,0.00,300.00,"5,554,837.00","1,707,511.03",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,707,511.03"
418,3248.0,青海三工公益基金会,2016,青海三工公益基金会,"219,706.00",0.00,0.00,0.00,0.00,396.32,"220,102.32",0.00,"31,194.00",0.00,712.00,"31,906.00","188,196.32",0.00,"20,482.71",0.00,0.00,"20,482.71",0.00,0.00,0.00,0.00,"20,482.71",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"208,679.03"
419,1626.0,广西壹方慈善基金会,2016,广西壹方慈善基金会,"5,184,248.30",0.00,0.00,0.00,0.00,"11,980.70","5,196,229.00","3,943,393.99","296,630.04","36,872.70","16,516.11","4,293,412.84","902,816.16","1,000,000.00","17,057.53",0.00,0.00,"1,017,057.53",0.00,"1,000,000.00",0.00,"1,000,000.00","17,057.53",0.00,"17,554.12","17,554.12",0.00,0.00,"115,023.79","115,023.79","-97,469.67",0.00,"822,404.02"
420,3651.0,河南省常绿昭德助学基金会,2016,河南省常绿昭德助学基金会,"200,000.00",0.00,0.00,0.00,0.00,0.00,"200,000.00","200,000.00",0.00,0.00,"301,741.39","501,741.39","-301,741.39",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"-301,741.39"
421,3555.0,石家庄市佛教慈善基金会,2016,石家庄市佛教慈善基金会,"953,843.00",0.00,0.00,0.00,0.00,"2,724.40","956,567.40","796,769.00",0.00,"4,064.00","1,661,134.84","2,461,967.84","-1,505,400.44",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,505,400.44"
422,2277.0,浙江省常山县教育基金会,2016,浙江省常山县教育基金会,"1,290,000.00",0.00,0.00,0.00,0.00,"5,266.90","1,295,266.90","771,600.00",0.00,0.00,"38,920.50","810,520.50","484,746.40",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"484,746.40"
423,2120.0,河南省常香玉基金会,2016,河南省常香玉基金会,"200,000.00",0.00,0.00,0.00,0.00,162.75,"200,162.75","200,000.00",0.00,0.00,"3,000.00","203,000.00","-2,837.25",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"-2,837.25"
424,2088.0,河南理工大学教育发展基金会,2016,河南理工大学教育发展基金会,"520,000.00",0.00,0.00,0.00,0.00,"268,943.62","788,943.62","379,400.00",0.00,0.00,"37,277.00","416,677.00","372,266.62",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"372,266.62"
425,3012.0,辽宁省大连海洋大学教育发展基金会,2016,辽宁省大连海洋大学教育发展基金会,"500,000.00",0.00,0.00,0.00,0.00,"151,489.48","651,489.48","465,600.00",0.00,0.00,"10,365.50","475,965.50","175,523.98",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"175,523.98"
426,427.0,内蒙古民族大学教育基金会,2016,内蒙古民族大学教育基金会,"1,374,775.40",0.00,0.00,0.00,0.00,"52,604.10","1,427,379.50","827,785.40","6,800.00","13,782.00","2,849.60","851,217.00","576,162.50",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"576,162.50"
427,2974.0,贵州省毕节市见义勇为基金会,2016,贵州省毕节市见义勇为基金会,0.00,"86,000.00",0.00,0.00,"294,000.00","80,460.97","460,460.97","58,000.00",0.00,0.00,566.00,"58,566.00","401,894.97",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"401,894.97"
428,3455.0,重庆市妇女儿童基金会,2016,重庆市妇女儿童基金会,"22,050,427.50",0.00,0.00,0.00,0.00,"30,656.13","22,081,083.63","10,967,960.40","230,174.00","149,396.16","67,974.10","11,415,504.66","10,665,578.97",0.00,"263,698.63",0.00,0.00,"263,698.63",0.00,"5,000,000.00",0.00,"5,000,000.00","-4,736,301.37",0.00,0.00,0.00,0.00,0.00,"5,255.00","5,255.00","-5,255.00",0.00,"5,924,022.60"
429,2934.0,襄城县成就未来助学基金会,2016,襄城县成就未来助学基金会,0.00,0.00,0.00,0.00,0.00,"600,211.46","600,211.46","703,500.00",0.00,0.00,"12,018.20","715,518.20","-115,306.74",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"-115,306.74"
430,2794.0,福建省恒申慈善基金会,2016,福建省恒申慈善基金会,"5,000,000.00",0.00,0.00,0.00,0.00,"121,216.86","5,121,216.86","2,956,400.26","195,841.93",0.00,"42,484.51","3,194,726.70","1,926,490.16",0.00,0.00,0.00,0.00,0.00,"10,130.00",0.00,0.00,"10,130.00","-10,130.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,916,360.16"
431,873.0,厦门市革命传统教育发展基金会,2016,厦门市革命传统教育发展基金会,"31,600.00",0.00,0.00,0.00,0.00,"3,415.22","35,015.22","303,200.00","12,000.00","19,990.69",0.00,"335,190.69","-300,175.47","4,570,000.00","37,801.93",0.00,0.00,"4,607,801.93",0.00,"5,990,000.00",0.00,"5,990,000.00","-1,382,198.07",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"-1,682,373.44"
432,3.0,万科公益基金会,2016,万科公益基金会,"89,024,446.10",0.00,0.00,0.00,0.00,"205,626,850.00","294,651,296.10","97,106,200.05",0.00,0.00,"205,179,859.21","302,286,059.26","-7,634,763.16","54,953,549.21","9,838,744.44",0.00,"4,760,189.08","69,552,482.73",0.00,0.00,0.00,0.00,"69,552,482.73",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"141,734.33","62,059,453.90"
433,177.0,中兴通讯公益基金会,2016,中兴通讯公益基金会,"11,103,084.00",0.00,0.00,0.00,0.00,"87,632.38","11,190,716.38","6,547,564.25","99,233.55",0.00,"16,402.00","6,663,199.80","4,527,516.58","20,000,000.00","861,945.21",0.00,0.00,"20,861,945.21",0.00,0.00,0.00,0.00,"20,861,945.21",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"25,389,461.79"
434,2366.0,海盐县农业技术推广基金会,2016,海盐县农业技术推广基金会,0.00,0.00,0.00,0.00,"950,000.00","945,301.56","1,895,301.56","2,029,600.00","201,422.00",0.00,"275,339.73","2,506,361.73","-611,060.17",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"-611,060.17"
435,3074.0,鄂尔多斯市成吉思汗基金会,2016,鄂尔多斯市成吉思汗基金会,0.00,0.00,0.00,0.00,"3,600,000.00","172,247.09","3,772,247.09","364,802.00","123,370.00","149,991.00","3,203,744.81","3,841,907.81","-69,660.72",0.00,0.00,0.00,0.00,0.00,"40,567.07",0.00,0.00,"40,567.07","-40,567.07",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"-110,227.79"
436,2490.0,温州市瓯海社会组织发展基金会,2016,温州市瓯海社会组织发展基金会,0.00,0.00,0.00,0.00,"500,000.00","46,761.10","546,761.10",0.00,"6,200.00","243,000.00","5,724.00","254,924.00","291,837.10",0.00,0.00,0.00,0.00,0.00,"6,130.00",0.00,0.00,"6,130.00","-6,130.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
437,2319.0,浙江绿色共享教育基金会,2016,浙江绿色共享教育基金会,"4,376,811.94",0.00,0.00,0.00,0.00,"76,450.85","4,453,262.79","2,940,344.00","241,350.39",0.00,"123,914.49","3,305,608.88","1,147,653.91",0.00,"93,742.47",0.00,0.00,"93,742.47",0.00,0.00,0.00,0.00,"93,742.47",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,241,396.38"
438,3190.0,陕西省宝鸡市老龄事业发展基金会,2016,陕西省宝鸡市老龄事业发展基金会,"87,600.00",0.00,0.00,0.00,"283,000.00","124,014.32","494,614.32","131,000.00","117,255.00","354,668.69","27,769.81","630,693.50","-136,079.18",0.00,"336,000.00",0.00,0.00,"336,000.00",0.00,"600,000.00",0.00,"600,000.00","-264,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"-400,079.18"
439,3746.0,天津市海河科技金融发展基金会,2016,天津市海河科技金融发展基金会,0.00,0.00,0.00,0.00,0.00,"210,928.75","210,928.75",0.00,0.00,0.00,"4,574.11","4,574.11","206,354.64",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"206,354.64"
440,217.0,中国华侨公益基金会,2016,中国华侨公益基金会,"109,436,935.01",0.00,0.00,0.00,0.00,"1,794,411.75","111,231,346.76","75,295,613.57","2,332,752.52",0.00,"1,066,475.71","78,694,841.80","32,536,504.96",0.00,"450,049.74",0.00,0.00,"450,049.74","23,889.00","17,800,000.00",0.00,"17,823,889.00","-17,373,839.26",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"-56,192.46","15,106,473.24"
441,3661.0,甘肃改琴书法教育奖励基金会,2016,甘肃改琴书法教育奖励基金会,"1,350,000.00",0.00,0.00,0.00,0.00,"100,266.09","1,450,266.09","816,045.70","10,200.00",0.00,"21,044.00","847,289.70","602,976.39",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"151,660.00","151,660.00",0.00,0.00,0.00,0.00,"151,660.00",0.00,"754,636.39"
442,1272.0,屏南县育才教育发展基金会,2016,屏南县育才教育发展基金会,"262,500.00",0.00,0.00,0.00,0.00,"38,018.52","300,518.52","2,149,050.00",0.00,0.00,"17,353.74","2,166,403.74","-1,865,885.22",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"2,102.00","2,102.00","-2,102.00",0.00,"-1,867,987.22"
443,5247.0,河北省兴体体育基金会,2016,河北省体育发展基金会,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"16,657.00",0.00,"16,657.00","-16,657.00","2,000,000.00",0.00,0.00,0.00,"2,000,000.00",0.00,0.00,0.00,0.00,"2,000,000.00",0.00,"8,672.79","8,672.79",0.00,0.00,0.00,0.00,"8,672.79",0.00,"1,992,015.79"
444,3260.0,青海省残疾人福利基金会,2016,青海省残疾人福利基金会,"2,495,800.00",0.00,0.00,0.00,0.00,"14,284.11","2,510,084.11","1,607,079.00","520,000.00",0.00,"128,318.32","2,255,397.32","254,686.79",0.00,0.00,"663,955.00",0.00,"663,955.00",0.00,0.00,0.00,0.00,"663,955.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"918,641.79"
445,3319.0,黑龙江省公安民警英烈基金会,2016,黑龙江省公安民警英烈基金会,"12,977,833.10",0.00,0.00,0.00,0.00,"806,272.54","13,784,105.64","3,414,600.00","5,000.00","99,000.00","282,039.18","3,800,639.18","9,983,466.46",0.00,0.00,0.00,0.00,0.00,0.00,"27,250,000.00",0.00,"27,250,000.00","-27,250,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"-17,266,533.54"
446,2485.0,温州市实验中学教育发展基金会,2016,温州市实验中学教育发展基金会,"776,595.97",0.00,0.00,0.00,0.00,"762,049.34","1,538,645.31","3,089,763.00","65,558.80",0.00,"63,646.06","3,218,967.86","-1,680,322.55",0.00,0.00,0.00,"232,922.61","232,922.61",0.00,0.00,0.00,0.00,"232,922.61",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"-1,447,399.94"
447,3606.0,浙江省美丽洲教育基金会,2016,浙江省美丽洲教育基金会,"9,643,099.00",0.00,0.00,0.00,0.00,"116,462.59","9,759,561.59","1,616,215.18","5,600.00","70,000.00","3,936.58","1,695,751.76","8,063,809.83",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"8,063,809.83"
448,2700.0,甘肃省天水市伏羲赡老助学基金会,2016,甘肃省天水市伏羲赡老助学基金会,0.00,0.00,0.00,0.00,0.00,"104,498.81","104,498.81","421,024.50",0.00,0.00,"39,804.70","460,829.20","-356,330.39",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"-356,330.39"
449,2848.0,绍兴市上虞区人民教育基金会,2016,绍兴市上虞区人民教育基金会,"98,624,000.00",0.00,0.00,0.00,0.00,"1,150,685.28","99,774,685.28","94,624,000.00",0.00,"4,000,000.00","10,614.00","98,634,614.00","1,140,071.28",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
450,2314.0,浙江省马寅初人口福利基金会,2016,浙江省马寅初人口福利基金会,"1,062,124.47",0.00,0.00,0.00,0.00,"2,959,428.13","4,021,552.60","2,386,600.00","285,582.20",0.00,"469,263.39","3,141,445.59","880,107.01","12,560,000.00","100,846.79",0.00,0.00,"12,660,846.79",0.00,"11,100,000.00",0.00,"11,100,000.00","1,560,846.79",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"2,440,953.80"
451,2054.0,河北省志愿服务基金会,2016,河北省志愿服务基金会,"6,301,212.57",0.00,0.00,0.00,0.00,"89,071.21","6,390,283.78","3,904,992.85",0.00,"651,506.39","76,292.79","4,632,792.03","1,757,491.75",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,757,491.75"
452,3967.0,浙江天景生公益基金会,2016,浙江天景生公益基金会,"650,000.00",0.00,0.00,0.00,0.00,0.00,"650,000.00","720,000.00","127,489.81","1,483,944.25",0.00,"2,331,434.06","-1,681,434.06",0.00,"2,198,662.79",0.00,0.00,"2,198,662.79","794,865.00",0.00,0.00,"794,865.00","1,403,797.79",0.00,"9,724.62","9,724.62",0.00,0.00,856.63,856.63,"8,867.99",0.00,"-268,768.28"
453,187.0,中华环境保护基金会,2016,中华环境保护基金会,"72,957,655.57",0.00,0.00,0.00,0.00,"5,295,730.89","78,253,386.46","45,847,385.36","4,106,942.44","943,945.31","15,100.89","50,913,374.00","27,340,012.46","156,000,000.00","5,926,371.19",705.00,"7,342,087.07","169,269,163.26","115,554.00","170,000,000.00",0.00,"170,115,554.00","-846,390.74",0.00,0.00,0.00,0.00,0.00,"9,370.00","9,370.00","-9,370.00",0.00,"26,484,251.72"
454,2228.0,浙江小百花越剧基金会,2016,浙江小百花越剧基金会,0.00,0.00,0.00,0.00,0.00,"7,278.71","7,278.71",0.00,"7,200.00",0.00,360.00,"7,560.00",-281.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
455,3991.0,广西浩德慈善基金会,2016,广西浩德慈善基金会,"2,558,758.59",0.00,"80,480.00",0.00,0.00,"1,900.89","2,641,139.48","2,600,042.41",0.00,"38,213.32",0.00,"2,638,255.73","2,883.75",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"2,883.75"
456,2295.0,浙江省瑞安中学教育发展基金会,2016,浙江省瑞安中学教育发展基金会,"5,066,829.09",0.00,0.00,0.00,0.00,"19,899.81","5,086,728.90","1,856,025.00",0.00,"6,943.50","60,276.00","1,923,244.50","3,163,484.40",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"3,163,484.40"
457,227.0,中国国际文化交流基金会,2016,中国国际文化交流基金会,"13,613,645.30",0.00,0.00,0.00,0.00,"515,890.85","14,129,536.15","14,228,673.90","216,886.52",0.00,"198,011.52","14,643,571.94","-514,035.79",0.00,"34,500.00",0.00,0.00,"34,500.00",0.00,0.00,0.00,0.00,"34,500.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"550,252.54","70,716.75"
458,3539.0,河北省妇女儿童发展基金会,2016,河北省妇女儿童发展基金会,"8,815,192.18",0.00,0.00,0.00,0.00,"71,236.76","8,886,428.94","5,861,247.42","172,130.19",0.00,"11,187.21","6,044,564.82","2,841,864.12",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"2,841,864.12"
