Unnamed: 0	ricf_oid	ba_cn	fp_yr	fp_csh_begin	fp_sti_begin	fp_rec_begin	fp_prp_begin	fp_rm_begin	fp_deex_begin	fp_onin_begin	fp_otfl_begin	fp_tofl_begin	fp_lost_begin	fp_lode_begin	fp_loto_begin	fp_fior_begin	fp_fide_begin	fp_fias_begin	fp_inbu_begin	fp_clas_begin	fp_fifx_begin	fp_fito_begin	fp_noas_begin	fp_agas_begin	fp_asto_begin	fp_shbo_begin	fp_shpa_begin	fp_shsa_begin	fp_shta_begin	fp_fra_begin	fp_prex_begin	fp_prde_begin	fp_ode_begin	fp_otde_begin	fp_flde_begin	fp_lobo_begin	fp_lopa_begin	fp_otld_begin	fp_ldto_begin	fp_agd_begin	fp_det_begin	fp_unls_begin	fp_lims_begin	fp_ntt_begin	fp_tt_begin	fp_csh_end	fp_sti_end	fp_rec_end	fp_prp_end	fp_rm_end	fp_deex_end	fp_onin_end	fp_otfl_end	fp_tofl_end	fp_lost_end	fp_lode_end	fp_loto_end	fp_fior_end	fp_fide_end	fp_fias_end	fp_inbu_end	fp_clas_end	fp_fifx_end	fp_fito_end	fp_noas_end	fp_agas_end	fp_asto_end	fp_shbo_end	fp_shpa_end	fp_shsa_end	fp_shta_end	fp_fra_end	fp_prex_end	fp_prde_end	fp_ode_end	fp_otde_end	fp_flde_end	fp_lobo_end	fp_lopa_end	fp_otld_end	fp_ldto_end	fp_agd_end	fp_det_end	fp_unls_end	fp_lims_end	fp_ntt_end	fp_tt_end
239	962	哈尔滨市道里区残疾人福利基金会	2016	4,156,910.54	0.00	500.00	0.00 	0.00	0.00	0.00	0.00	4,157,410.54	0.00	0.00	0.00	100,000.00	94,992.00	5,008.00	0.00	0.00	0.00	5,008.00	0.00	0.00	4,162,418.54	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4,162,418.54	4,162,418.54	4,162,418.54	4,162,418.54	4,080,452.90	0.00	500.00	0.00	0.00	0.00	0.00	0.00	4,080,952.90	0.00	0.00	0.00	100,000.00	94,992.00	5,008.00	0.00	0.00	0.00	5,008.00	0.00	0.00	4,085,960.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4,085,960.90	4,085,960.90	4,085,960.90	4,085,960.90
240	3217	陕西省青年创业就业基金会	2016	4,634,695.99	0.00	0.00	0.00 	0.00	0.00	0.00	0.00	4,634,695.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4,634,695.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4,614,695.99	4,614,695.99	4,634,695.99	4,634,695.99	4,796,525.61	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4,796,525.61	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4,796,525.61	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4,576,525.61	4,576,525.61	4,796,525.61	4,796,525.61
241	2695	甘肃省世恩慈善基金会	2016	1,734,805.73	0.00	901,843.00	0.00 	470.00	0.00	0.00	0.00	2,637,118.73	0.00	0.00	0.00	407,768.00	271,280.48	136,487.52	0.00	0.00	0.00	136,487.52	0.00	0.00	2,773,606.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	773,606.25	773,606.25	2,773,606.25	2,773,606.25	2,047,526.89	0.00	901,843.00	0.00	470.00	0.00	0.00	0.00	2,949,839.89	0.00	0.00	0.00	407,768.00	387,379.60	20,388.40	0.00	0.00	0.00	20,388.40	0.00	0.00	2,970,228.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	970,228.29	970,228.29	2,970,228.29	2,970,228.29
242	3269	青海省雪域仁济慈善基金会	2016	2,014,255.95	0.00	0.00	0.00 	0.00	0.00	0.00	0.00	2,014,255.95	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2,014,255.95	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1,014,255.95	1,014,255.95	2,014,255.95	2,014,255.95	2,099,467.53	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2,099,467.53	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2,099,467.53	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1,099,467.53	1,099,467.53	2,099,467.53	2,099,467.53
243	3062	遂昌县人民教育基金会	2016	5,794,175.12	0.00	0.00	0.00 	0.00	0.00	0.00	0.00	5,794,175.12	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5,794,175.12	0.00	1,800.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1,800.00	0.00	0.00	0.00	0.00	0.00	1,800.00	5,502,075.12	5,502,075.12	5,792,375.12	5,794,175.12	5,796,049.59	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5,796,049.59	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5,796,049.59	0.00	1,800.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1,800.00	0.00	0.00	0.00	0.00	0.00	1,800.00	5,503,949.59	5,503,949.59	5,794,249.59	5,796,049.59
244	3196	陕西省楠竹教育基金会	2016	5,000,000.00	0.00	0.00	0.00 	0.00	0.00	0.00	2,557,646.15	7,557,646.15	0.00	0.00	0.00	2,300.00	2,258.04	41.96	0.00	0.00	0.00	41.96	0.00	0.00	7,557,688.11	0.00	0.00	5,046.38	0.00	0.00	0.00	0.00	0.00	0.00	5,046.38	0.00	0.00	0.00	0.00	0.00	5,046.38	7,552,641.73	7,552,641.73	7,552,641.73	7,557,688.11	2,517,162.33	4,000,000.00	0.00	0.00	0.00	0.00	0.00	0.00	6,517,162.33	0.00	0.00	0.00	2,300.00	2,300.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6,517,162.33	0.00	0.00	5,046.38	-0.02	0.00	0.00	0.00	0.00	0.00	5,046.36	0.00	0.00	0.00	0.00	0.00	5,046.36	6,512,115.97	6,512,115.97	6,512,115.97	6,517,162.33
245	2231	浙江师范大学教育基金会	2016	20,544,681.33	2,000,000.00	0.00	0.00 	0.00	0.00	0.00	0.00	22,544,681.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	22,544,681.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8,810.00	0.00	18,261,355.59	18,261,355.59	22,535,871.33	22,544,681.33	26,364,494.87	2,000,000.00	0.00	0.00	0.00	0.00	0.00	0.00	28,364,494.87	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	28,364,494.87	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	13,534.01	0.00	20,010,286.23	20,010,286.23	28,350,960.86	28,364,494.87
246	1641	广西见义勇为基金会	2016	25,820,169.46	0.00	0.00	0.00 	0.00	0.00	0.00	0.00	25,820,169.46	0.00	0.00	0.00	282,398.00	158,153.85	124,244.15	0.00	0.00	0.00	124,244.15	0.00	0.00	25,944,413.61	0.00	120,000.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	120,000.00	0.00	0.00	0.00	0.00	0.00	120,000.00	25,610,363.61	25,610,363.61	25,824,413.61	25,944,413.61	25,801,953.49	0.00	0.00	0.00	0.00	0.00	0.00	0.00	25,801,953.49	0.00	0.00	0.00	284,717.00	185,221.56	99,495.44	0.00	0.00	0.00	99,495.44	0.00	0.00	25,901,448.93	0.00	8,000.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8,000.00	0.00	0.00	0.00	0.00	0.00	8,000.00	25,893,448.93	25,893,448.93	25,893,448.93	25,901,448.93
247	3328	黑龙江省求真经济研究基金会	2016	951,948.33	0.00	0.00	0.00 	0.00	0.00	0.00	0.00	951,948.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	951,948.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	951,948.33	951,948.33	951,948.33	951,948.33	389,317.93	0.00	500,000.00	0.00	0.00	0.00	0.00	0.00	889,317.93	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	889,317.93	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	819,317.93	819,317.93	889,317.93	889,317.93
248	3084	重庆大德公益基金会	2016	6,267,675.38	0.00	0.00	0.00 	90,721.48	0.00	0.00	0.00	6,358,396.86	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6,358,396.86	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6,358,396.86	6,358,396.86	6,358,396.86	6,358,396.86	5,824,520.18	0.00	0.00	0.00	87,880.92	0.00	0.00	0.00	5,912,401.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5,912,401.10	0.00	0.00	4,373.96	0.00	0.00	0.00	0.00	0.00	0.00	4,373.96	0.00	0.00	0.00	0.00	0.00	4,373.96	5,892,327.44	5,892,327.44	5,908,027.14	5,912,401.10
249	3201	陕西省现代科技创业基金会	2016	2,391,682.85	4,000,000.00	66,506.67	0.00 	0.00	0.00	0.00	0.00	6,458,189.52	0.00	0.00	0.00	439,281.00	285,798.00	153,483.00	0.00	0.00	0.00	153,483.00	0.00	0.00	6,611,672.52	0.00	0.00	0.00	9,147.52	1,000,000.00	0.00	0.00	0.00	0.00	1,009,147.52	0.00	0.00	0.00	0.00	0.00	1,009,147.52	5,602,525.00	5,602,525.00	5,602,525.00	6,611,672.52	6,821,825.53	0.00	21,219.02	400,000.00	0.00	0.00	0.00	0.00	7,243,044.55	0.00	0.00	0.00	468,803.00	361,189.66	107,613.34	0.00	0.00	0.00	107,613.34	0.00	0.00	7,350,657.89	0.00	355,000.00	175,400.00	519.87	0.00	0.00	0.00	0.00	0.00	1,030,919.87	0.00	0.00	0.00	0.00	0.00	1,030,919.87	6,319,738.02	6,319,738.02	6,319,738.02	7,350,657.89
250	2089	河南省上上公益基金会	2016	134,090.07	0.00	2,000,000.00	0.00 	0.00	0.00	0.00	0.00	2,134,090.07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2,134,090.07	0.00	10,000.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10,000.00	0.00	0.00	0.00	0.00	0.00	10,000.00	2,124,090.07	2,124,090.07	2,124,090.07	2,134,090.07	106,667.15	0.00	2,000,000.00	0.00	0.00	0.00	0.00	0.00	2,106,667.15	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2,106,667.15	0.00	10,000.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10,000.00	0.00	0.00	0.00	0.00	0.00	10,000.00	2,096,667.15	2,096,667.15	2,096,667.15	2,106,667.15
251	1638	广西红十字基金会	2016	13,795,565.75	7,000,000.00	1,568,211.20	0.00 	0.00	2,910,851.76	0.00	0.00	25,274,628.71	1,510,000.00	0.00	1,510,000.00	612,923.00	574,992.87	37,930.13	0.00	0.00	0.00	37,930.13	0.00	0.00	26,822,558.84	0.00	123,823.00	0.00	4,533.22	0.00	0.00	0.00	0.00	0.00	128,356.22	0.00	0.00	0.00	0.00	0.00	128,356.22	12,143,937.56	12,143,937.56	26,694,202.62	26,822,558.84	19,059,666.17	5,000,000.00	1,510,873.64	25,000.00	0.00	2,784,292.92	0.00	0.00	28,379,832.73	1,510,000.00	0.00	1,510,000.00	612,923.00	590,002.52	22,920.48	0.00	0.00	0.00	22,920.48	0.00	0.00	29,912,753.21	0.00	124,283.00	0.00	74,477.33	2,910,851.76	0.00	0.00	0.00	0.00	198,760.33	0.00	0.00	0.00	0.00	0.00	198,760.33	14,441,408.37	14,441,408.37	29,713,992.88	29,912,753.21
252	3108	金华市永远的荣光艺术教育基金会	2016	571,097.39	0.00	13,000,000.00	0.00 	0.00	0.00	0.00	0.00	13,571,097.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	13,571,097.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	13,571,097.39	13,571,097.39	13,571,097.39	13,571,097.39	460,880.87	0.00	13,000,000.00	0.00	0.00	0.00	0.00	0.00	13,460,880.87	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	13,460,880.87	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	13,460,880.87	13,460,880.87	13,460,880.87	13,460,880.87
253	3161	陈香梅公益基金会	2016	3,947,615.03	20,055,000.00	467,678.71	0.00 	0.00	656,032.37	0.00	0.00	25,126,326.11	0.00	0.00	0.00	863,373.00	436,081.69	427,291.31	0.00	0.00	0.00	427,291.31	0.00	0.00	25,553,617.42	0.00	218,210.89	383,230.18	7,826.24	0.00	0.00	0.00	0.00	0.00	609,267.31	0.00	0.00	0.00	0.00	0.00	609,267.31	17,579,319.93	17,579,319.93	24,944,350.11	25,553,617.42	2,386,757.56	19,000,000.00	159,866.62	0.00	0.00	105,178.00	0.00	0.00	21,651,802.18	0.00	0.00	0.00	787,326.00	440,599.05	346,726.95	0.00	0.00	0.00	346,726.95	0.00	0.00	21,998,529.13	0.00	757,683.34	181,040.27	27,708.47	656,032.37	0.00	0.00	0.00	0.00	966,432.08	0.00	0.00	0.00	0.00	0.00	966,432.08	15,063,339.96	15,063,339.96	21,032,097.05	21,998,529.13
254	317	云南和谊公益基金会	2016	219,025.49	5,800,000.00	112.12	0.00 	0.00	0.00	0.00	0.00	6,019,137.61	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6,019,137.61	0.00	1,543,837.70	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1,543,837.70	0.00	0.00	0.00	0.00	0.00	1,543,837.70	4,475,299.91	4,475,299.91	4,475,299.91	6,019,137.61	1,198,330.07	5,800,000.00	834.00	0.00	0.00	0.00	0.00	0.00	6,999,164.07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6,999,164.07	0.00	1,513,864.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1,513,864.00	0.00	0.00	0.00	0.00	0.00	1,513,864.00	5,485,300.07	5,485,300.07	5,485,300.07	6,999,164.07
255	3022	辽宁省红十字基金会	2016	4,617,066.02	0.00	0.00	0.00 	0.00	0.00	0.00	0.00	4,617,066.02	0.00	0.00	0.00	185,359.00	51,376.40	133,982.60	0.00	0.00	0.00	133,982.60	0.00	0.00	4,751,048.62	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4,269,182.25	4,269,182.25	4,751,048.62	4,751,048.62	4,888,645.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4,888,645.20	0.00	0.00	0.00	231,100.00	109,509.04	121,590.96	0.00	0.00	0.00	121,590.96	0.00	0.00	5,010,236.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4,285,399.43	4,285,399.43	5,010,236.16	5,010,236.16
256	5636	浙江省光明慈善基金会	2016	0.00	0.00	0.00	0.00 	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2,359,447.11	0.00	0.00	1,100.00	0.00	0.00	0.00	0.00	2,360,547.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2,360,547.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2,360,547.11	2,360,547.11	2,360,547.11	2,360,547.11
257	2094	河南省中原老龄产业发展基金会	2016	2,153,966.93	0.00	0.00	0.00 	0.00	0.00	0.00	0.00	2,153,966.93	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2,153,966.93	0.00	65,000.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	65,000.00	0.00	0.00	0.00	0.00	0.00	65,000.00	2,088,966.93	2,088,966.93	2,088,966.93	2,153,966.93	2,143,193.38	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2,143,193.38	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2,143,193.38	0.00	245,000.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	245,000.00	0.00	0.00	0.00	0.00	0.00	245,000.00	1,898,193.38	1,898,193.38	1,898,193.38	2,143,193.38
258	2107	河南省博研助学基金会	2016	1,056,937.27	0.00	0.00	0.00 	0.00	0.00	0.00	0.00	1,056,937.27	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1,056,937.27	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1,056,937.27	1,056,937.27	1,056,937.27	1,056,937.27	895,258.91	0.00	0.00	0.00	0.00	0.00	0.00	0.00	895,258.91	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	895,258.91	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	895,258.91	895,258.91	895,258.91	895,258.91
259	1888	江山市人民教育基金会	2016	6,117,453.76	0.00	1,000,000.00	0.00 	0.00	0.00	0.00	0.00	7,117,453.76	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7,117,453.76	0.00	1,000,000.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1,000,000.00	0.00	0.00	0.00	0.00	0.00	1,000,000.00	6,117,453.76	6,117,453.76	6,117,453.76	7,117,453.76	6,186,266.26	0.00	1,000,000.00	0.00	0.00	0.00	0.00	0.00	7,186,266.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7,186,266.26	0.00	1,000,000.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1,000,000.00	0.00	0.00	0.00	0.00	0.00	1,000,000.00	6,186,266.26	6,186,266.26	6,186,266.26	7,186,266.26
260	2066	河北师范大学教育基金会	2016	4,246,668.76	12,110,000.00	576.00	0.00 	1,536.00	0.00	0.00	0.00	16,358,780.76	1,000,000.00	0.00	1,500,000.00	5,080.00	2,205.80	2,874.20	0.00	0.00	0.00	2,874.20	0.00	0.00	17,861,654.96	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2,852,263.96	2,852,263.96	17,861,654.96	17,861,654.96	137,685.79	15,570,000.00	576.00	0.00	1,536.00	0.00	0.00	0.00	15,709,797.79	1,000,000.00	0.00	1,500,000.00	5,080.00	3,529.28	1,550.72	0.00	0.00	0.00	1,550.72	0.00	0.00	17,211,348.51	0.00	7,330.99	12,000.00	0.00	0.00	0.00	0.00	0.00	0.00	19,330.99	0.00	0.00	0.00	0.00	0.00	19,330.99	4,491,576.52	4,491,576.52	17,192,017.52	17,211,348.51
261	924	吉林省振国健康事业公益基金会	2016	3,315,008.22	0.00	0.00	0.00 	0.00	0.00	0.00	0.00	3,315,008.22	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3,315,008.22	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3,315,008.22	3,315,008.22	3,315,008.22	3,315,008.22	9,127,662.38	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9,127,662.38	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9,127,662.38	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9,127,662.38	9,127,662.38	9,127,662.38	9,127,662.38
262	4409	哈尔滨职业技术学院教育发展基金会	2016	3,724,760.03	0.00	0.00	0.00 	0.00	0.00	0.00	0.00	3,724,760.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3,724,760.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2,255,699.43	2,255,699.43	3,724,760.03	3,724,760.03	1,682,071.83	2,000,000.00	0.00	0.00	0.00	0.00	0.00	0.00	3,682,071.83	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3,682,071.83	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2,252,551.23	2,252,551.23	3,682,071.83	3,682,071.83
263	4954	内蒙古沪蒙资本市场发展基金会	2016	0.00	0.00	0.00	0.00 	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	22,009,665.95	0.00	0.00	0.00	0.00	0.00	0.00	0.00	22,009,665.95	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	22,009,665.95	0.00	0.00	0.00	25.00	0.00	0.00	0.00	0.00	0.00	25.00	0.00	0.00	0.00	0.00	0.00	25.00	22,009,640.95	22,009,640.95	22,009,640.95	22,009,665.95
264	6384	浙江中国计量大学教育基金会	2016	4,056,375.06	0.00	0.00	0.00 	0.00	0.00	0.00	0.00	4,056,375.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4,056,375.06	0.00	140,000.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	140,000.00	0.00	0.00	0.00	0.00	0.00	140,000.00	3,206,220.89	3,206,220.89	3,916,375.06	4,056,375.06	4,570,825.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4,570,825.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4,570,825.39	0.00	15,000.00	0.00	300.00	0.00	0.00	0.00	0.00	0.00	25,300.00	0.00	0.00	0.00	0.00	0.00	25,300.00	3,213,472.22	3,213,472.22	4,545,525.39	4,570,825.39
265	3538	致福慈善基金会	2016	772,174.64	35,350,000.00	0.00	0.00 	13,410.00	0.00	0.00	0.00	36,135,584.64	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	36,135,584.64	0.00	0.00	1,196.65	9.22	0.00	0.00	0.00	0.00	0.00	1,205.87	0.00	0.00	0.00	0.00	0.00	1,205.87	36,134,378.77	36,134,378.77	36,134,378.77	36,135,584.64	331,671.09	35,970,000.00	0.00	0.00	13,410.00	0.00	0.00	0.00	36,315,081.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	36,315,081.09	0.00	0.00	2,995.60	385.09	0.00	0.00	0.00	0.00	0.00	3,380.69	0.00	0.00	0.00	0.00	0.00	3,380.69	36,311,700.40	36,311,700.40	36,311,700.40	36,315,081.09
266	3773	黑龙江省许勇爱心慈善基金会	2016	22,519.91	0.00	2,000,000.00	0.00 	0.00	0.00	0.00	0.00	2,022,519.91	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2,022,519.91	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2,022,519.91	2,022,519.91	2,022,519.91	2,022,519.91	1,953,426.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1,953,426.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1,953,426.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1,953,426.20	1,953,426.20	1,953,426.20	1,953,426.20
267	2487	温州市永乐科技奖励医疗救助基金会	2016	4,655,242.34	0.00	0.00	0.00 	1,000.00	0.00	0.00	0.00	4,656,242.34	0.00	0.00	0.00	1,187,485.00	1,128,110.75	59,374.25	0.00	0.00	0.00	59,374.25	0.00	0.00	4,715,616.59	0.00	10,700.00	0.00	2,500.00	0.00	0.00	0.00	0.00	0.00	13,200.00	0.00	0.00	0.00	0.00	0.00	13,200.00	2,225,485.38	2,225,485.38	4,702,416.59	4,715,616.59	4,973,868.81	0.00	0.00	0.00	1,000.00	0.00	0.00	0.00	4,974,868.81	0.00	0.00	0.00	1,187,485.00	1,128,110.75	59,374.25	0.00	0.00	0.00	59,374.25	0.00	0.00	5,034,243.06	0.00	17,300.00	0.00	1,850.00	0.00	0.00	0.00	0.00	0.00	19,150.00	0.00	0.00	0.00	0.00	0.00	19,150.00	2,179,396.69	2,179,396.69	5,015,093.06	5,034,243.06
268	3284	顺丰公益基金会	2016	23,695,043.72	0.00	0.00	7,143,944.29 	0.00	0.00	0.00	0.00	30,838,988.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	30,838,988.01	0.00	2,400.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2,400.00	0.00	0.00	0.00	0.00	0.00	2,400.00	30,836,588.01	30,836,588.01	30,836,588.01	30,838,988.01	21,499,879.88	0.00	888.14	5,038,459.00	0.00	0.00	0.00	0.00	26,539,227.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	26,539,227.02	0.00	9,600.00	4,682.10	106.76	0.00	0.00	0.00	0.00	0.00	14,388.86	0.00	0.00	0.00	0.00	0.00	14,388.86	26,120,016.22	26,120,016.22	26,524,838.16	26,539,227.02
