ba_cn	ind_year	ricf_oid
北海喷施宝贤林发展基金会	2014	3516
北海喷施宝贤林发展基金会	2015	3516
江西省凯旋基金会	2014	3517
江西省凯旋基金会	2015	3517
江西省妇女儿童发展基金会	2014	3518
江西省妇女儿童发展基金会	2015	3518
北京师范大学第二附属中学校友发展教育基金会	2014	3519
北京师范大学第二附属中学校友发展教育基金会	2015	3519
北京锐捷公益基金会	2014	3520
北京锐捷公益基金会	2015	3520
北京柏年公益基金会	2014	3521
北京柏年公益基金会	2015	3521
北京国际艺术博览会基金会	2014	3522
北京国际艺术博览会基金会	2015	3522
洞口县教育基金会	2014	3523
洞口县教育基金会	2015	3523
湖南省涟钢公益基金会	2014	3524
湖南省涟钢公益基金会	2015	3524
湖南融达慈善基金会	2014	3525
湖南融达慈善基金会	2015	3525
湖南省新田县教育基金会	2014	3526
湖南省新田县教育基金会	2015	3526
武汉音乐学院教育发展基金会	2014	3527
武汉音乐学院教育发展基金会	2015	3527
湖北省鄂州西昌慈善基金会	2014	3528
湖北省鄂州西昌慈善基金会	2015	3528
湖北省随县金泰扶困基金会	2014	3529
湖北省随县金泰扶困基金会	2015	3529
江西大爱公益基金会	2014	3530
江西大爱公益基金会	2015	3530
江西省上栗县长平人民教育奖励基金会	2014	3531
江西省上栗县长平人民教育奖励基金会	2015	3531
湖南省新邵县教育基金会	2014	3532
湖南省新邵县教育基金会	2015	3532
湖南省益阳市白鹿寺慈善基金会	2014	3533
湖南省益阳市白鹿寺慈善基金会	2015	3533
湖南省魏朝阳公益基金会	2014	3534
湖南省魏朝阳公益基金会	2015	3534
湖南省谭嗣同爱国公益基金会	2014	3535
湖南省谭嗣同爱国公益基金会	2015	3535
湖南省力邦公益基金会	2014	3536
湖南省力邦公益基金会	2015	3536
湖南省关心下一代基金会	2014	3537
湖南省关心下一代基金会	2015	3537
致福慈善基金会	2014	3538
致福慈善基金会	2015	3538
河北省妇女儿童发展基金会	2014	3539
河北省妇女儿童发展基金会	2015	3539
福建省紫雲慈善基金会	2014	3540
福建省紫雲慈善基金会	2015	3540
福建省叶柳春教育慈善基金会	2014	3541
福建省叶柳春教育慈善基金会	2015	3541
湖南迪雄助学基金会	2014	3542
湖南迪雄助学基金会	2015	3542
上海东方希望公益基金会	2014	3543
上海东方希望公益基金会	2015	3543
上海回向文化发展基金会	2014	3544
上海回向文化发展基金会	2015	3544
河北省三强公益慈善基金会	2014	3545
河北省三强公益慈善基金会	2015	3545
福建省闽南文化发展基金会	2014	3546
福建省闽南文化发展基金会	2015	3546
安溪县金谷傅伯偆教育基金会	2014	3547
安溪县金谷傅伯偆教育基金会	2015	3547
江西婺源查之家帮扶基金会	2014	3548
江西婺源查之家帮扶基金会	2015	3548
南阳市教育发展基金会	2014	3549
南阳市教育发展基金会	2015	3549
深圳市三和仁爱文化基金会	2014	3550
深圳市三和仁爱文化基金会	2015	3550
深圳市精锐教育基金会	2014	3551
深圳市精锐教育基金会	2015	3551
安徽省潜山县野寨中学教育发展基金会	2014	3552
安徽省潜山县野寨中学教育发展基金会	2015	3552
合肥市公安民警基金会	2014	3553
合肥市公安民警基金会	2015	3553
浙江工商职业技术学院教育基金会	2014	3554
浙江工商职业技术学院教育基金会	2015	3554
石家庄市佛教慈善基金会	2014	3555
石家庄市佛教慈善基金会	2015	3555
日照一中教师发展基金会	2014	3556
日照一中教师发展基金会	2015	3556
山西工商学院教育基金会	2014	3557
山西工商学院教育基金会	2015	3557
黑龙江省哈尔滨体育学院教育发展基金会	2014	3558
黑龙江省哈尔滨体育学院教育发展基金会	2015	3558
广东省百蹊教育基金会	2014	3559
广东省百蹊教育基金会	2015	3559
北京恒爱公益基金会	2014	3560
北京恒爱公益基金会	2015	3560
北京永真公益基金会	2014	3561
北京永真公益基金会	2015	3561
北京萤火虫爱心公益基金会	2014	3562
北京萤火虫爱心公益基金会	2015	3562
北京市博士爱心基金会	2014	3563
北京市博士爱心基金会	2015	3563
深圳市澳康达慈善基金会	2014	3564
深圳市澳康达慈善基金会	2015	3564
深圳市博雅文化研究基金会	2014	3565
深圳市博雅文化研究基金会	2015	3565
深圳市福德慈善基金会	2014	3566
深圳市福德慈善基金会	2015	3566
广州市金红棉文化基金会	2014	3567
广州市金红棉文化基金会	2015	3567
上海洋泾社区公益基金会	2014	3568
上海洋泾社区公益基金会	2015	3568
浙江省广东商会慈善基金会	2014	3569
浙江省广东商会慈善基金会	2015	3569
广东省丹姿慈善基金会	2014	3570
广东省丹姿慈善基金会	2015	3570
无锡工艺职业技术学院教育发展基金会	2014	3571
无锡工艺职业技术学院教育发展基金会	2015	3571
湖北省中森华慈善基金会	2014	3572
湖北省中森华慈善基金会	2015	3572
郑州市嵩山文明研究基金会	2014	3573
郑州市嵩山文明研究基金会	2015	3573
滁州市树德教育发展基金会	2014	3574
滁州市树德教育发展基金会	2015	3574
厦门市海峡文化艺术品保护基金会	2014	3575
厦门市海峡文化艺术品保护基金会	2015	3575
漳州七方文化基金会	2014	3576
漳州七方文化基金会	2015	3576
汕头市联泰爱心公益基金会	2014	3577
汕头市联泰爱心公益基金会	2015	3577
汕头市奇丽慈善基金会	2014	3578
汕头市奇丽慈善基金会	2015	3578
河南省金阳光慈善救助基金会	2014	3579
河南省金阳光慈善救助基金会	2015	3579
河南省中土养老慈善基金会	2014	3580
河南省中土养老慈善基金会	2015	3580
河南省和谐慈善基金会	2014	3581
河南省和谐慈善基金会	2015	3581
深圳市深圳大学教育发展基金会	2014	3582
深圳市深圳大学教育发展基金会	2015	3582
江苏中超慈善基金会	2014	3583
江苏中超慈善基金会	2015	3583
浙江钟伟嵊泗中学教育基金会	2014	3584
浙江钟伟嵊泗中学教育基金会	2015	3584
山西省天使文化基金会	2014	3585
山西省天使文化基金会	2015	3585
武昌工学院教育发展基金会	2014	3586
武昌工学院教育发展基金会	2015	3586
盘锦市公安民警英烈救助基金会	2014	3587
盘锦市公安民警英烈救助基金会	2015	3587
辽阳市公安民警救助基金会	2014	3588
辽阳市公安民警救助基金会	2015	3588
延安革命旧址保护基金会	2014	3589
延安革命旧址保护基金会	2015	3589
成都中医药大学教育基金会	2014	3590
成都中医药大学教育基金会	2015	3590
山西省晋艺嘉和文化艺术基金会	2014	3591
山西省晋艺嘉和文化艺术基金会	2015	3591
山西省太原市扶贫基金会	2014	3592
山西省太原市扶贫基金会	2015	3592
广东省南方阅读公益基金会	2014	3593
广东省南方阅读公益基金会	2015	3593
苏州明德公益基金会	2014	3594
苏州明德公益基金会	2015	3594
浙江中国计量学院教育基金会	2014	3595
浙江中国计量学院教育基金会	2015	3595
北京物资学院教育基金会	2014	3596
北京物资学院教育基金会	2015	3596
北京好未来公益基金会	2014	3597
北京好未来公益基金会	2015	3597
广东省缘善公益基金会	2014	3598
广东省缘善公益基金会	2015	3598
广东省国强公益基金会	2014	3599
广东省国强公益基金会	2015	3599
广东省慧灵智障人士扶助基金会	2014	3600
广东省慧灵智障人士扶助基金会	2015	3600
广东省圆梦慈善基金会	2014	3601
广东省圆梦慈善基金会	2015	3601
丹东市双灵慈善基金会	2014	3602
丹东市双灵慈善基金会	2015	3602
广东省铁一教育发展基金会	2014	3603
广东省铁一教育发展基金会	2015	3603
宜昌市英才教育基金会	2014	3604
宜昌市英才教育基金会	2015	3604
浙江省温州平安慈善基金会	2014	3605
浙江省温州平安慈善基金会	2015	3605
浙江省美丽洲教育基金会	2014	3606
浙江省美丽洲教育基金会	2015	3606
浙江农业商贸职业学院教育发展基金会	2014	3607
浙江农业商贸职业学院教育发展基金会	2015	3607
内蒙古靖学公益基金会	2014	3608
内蒙古靖学公益基金会	2015	3608
温州市祥苗慈善基金会	2014	3609
温州市祥苗慈善基金会	2015	3609
四川西南民族大学教育基金会	2014	3610
四川西南民族大学教育基金会	2015	3610
靖江市教育发展基金会	2014	3611
靖江市教育发展基金会	2015	3611
青岛理工大学教育发展基金会	2014	3612
青岛理工大学教育发展基金会	2015	3612
安徽张海银种业基金会	2014	3613
安徽张海银种业基金会	2015	3613
安徽华夏产业创新发展基金会	2014	3614
安徽华夏产业创新发展基金会	2015	3614
甘肃武山县圆梦助学基金会	2014	3615
甘肃武山县圆梦助学基金会	2015	3615
新疆生产建设兵团青年创业增收基金会	2014	3616
新疆生产建设兵团青年创业增收基金会	2015	3616
云南杨丽萍民族文化艺术基金会	2014	3617
云南杨丽萍民族文化艺术基金会	2015	3617
云南省光彩事业基金会	2014	3618
云南省光彩事业基金会	2015	3618
云南省亚洲微电影基金会	2014	3619
云南省亚洲微电影基金会	2015	3619
乌审旗人民教育基金会	2014	3620
乌审旗人民教育基金会	2015	3620
深圳市明德实验教育基金会	2014	3621
深圳市明德实验教育基金会	2015	3621
深圳美丽园丁教育基金会	2014	3622
深圳美丽园丁教育基金会	2015	3622
张家港长江文化基金会	2014	3623
张家港长江文化基金会	2015	3623
湖北省佛教慈善基金会	2014	3624
湖北省佛教慈善基金会	2015	3624
杭州市公羊会公益基金会	2014	3625
杭州市公羊会公益基金会	2015	3625
杭州市下城社会组织发展基金会	2014	3626
杭州市下城社会组织发展基金会	2015	3626
永嘉县社会组织发展基金会	2014	3627
永嘉县社会组织发展基金会	2015	3627
宁波市海曙区公益组织发展基金会	2014	3628
宁波市海曙区公益组织发展基金会	2015	3628
浙江省浙博漆器研究基金会	2015	3629
西安新兰慈善基金会	2015	3630
北京新世纪当代艺术基金会	2014	3631
北京新世纪当代艺术基金会	2015	3631
北京慈福公益基金会	2014	3632
北京慈福公益基金会	2015	3632
北京宏信公益基金会	2014	3633
北京宏信公益基金会	2015	3633
浙江省体育基金会	2014	3634
浙江省体育基金会	2015	3634
浙江省烛光慈善基金会	2014	3635
浙江省烛光慈善基金会	2015	3635
浙江安吉县吴昌硕文化发展基金会	2014	3636
浙江安吉县吴昌硕文化发展基金会	2015	3636
深圳市莱蒙慈善基金会	2014	3637
深圳市莱蒙慈善基金会	2015	3637
章如庚慈善基金会	2014	3638
章如庚慈善基金会	2015	3638
广东省加优教育发展基金会	2014	3639
广东省加优教育发展基金会	2015	3639
漳州市福建省厦门双十中学漳州校区教育基金会	2014	3640
漳州市福建省厦门双十中学漳州校区教育基金会	2015	3640
黑龙江省东北农业大学教育发展基金会	2014	3641
黑龙江省东北农业大学教育发展基金会	2015	3641
四川省箴言公益基金会	2014	3642
四川省箴言公益基金会	2015	3642
厦门大学会计学科发展基金会	2014	3643
厦门大学会计学科发展基金会	2015	3643
深圳市缘聚慈善基金会	2014	3644
深圳市缘聚慈善基金会	2015	3644
汕头市天爱公益慈善基金会	2014	3645
汕头市天爱公益慈善基金会	2015	3645
惠州市荣兴公益基金会	2014	3646
惠州市荣兴公益基金会	2015	3646
北京达理公益基金会	2014	3647
北京达理公益基金会	2015	3647
北京慈爱公益基金会	2014	3648
北京慈爱公益基金会	2015	3648
河南省阳光文化发展基金会	2014	3649
河南省阳光文化发展基金会	2015	3649
河南省公益文化传播基金会	2014	3650
河南省公益文化传播基金会	2015	3650
河南省常绿昭德助学基金会	2014	3651
河南省常绿昭德助学基金会	2015	3651
福建省海峡环保基金会	2014	3652
福建省海峡环保基金会	2015	3652
广东省绿瘦慈善基金会	2014	3653
广东省绿瘦慈善基金会	2015	3653
广东省二十一世纪教育基金会	2014	3654
广东省二十一世纪教育基金会	2015	3654
四平市晚情老龄事业发展基金会	2014	3655
四平市晚情老龄事业发展基金会	2015	3655
安徽省出生缺陷救助基金会	2014	3656
安徽省出生缺陷救助基金会	2015	3656
安徽元通爱心慈善基金会	2014	3657
安徽元通爱心慈善基金会	2015	3657
安徽徽商慈善基金会	2014	3658
安徽徽商慈善基金会	2015	3658
安徽怀宁独秀教育基金会	2014	3659
安徽怀宁独秀教育基金会	2015	3659
甘肃博爱慈善救助基金会	2014	3660
甘肃博爱慈善救助基金会	2015	3660
甘肃改琴书法教育奖励基金会	2014	3661
甘肃改琴书法教育奖励基金会	2015	3661
新疆维吾尔自治区中国梦爱心基金会	2014	3662
新疆维吾尔自治区中国梦爱心基金会	2015	3662
漳州市陈金才慈善基金会	2014	3663
漳州市陈金才慈善基金会	2015	3663
泉州市寿锡福利基金会	2014	3664
泉州市寿锡福利基金会	2015	3664
泉州市荥阳教育基金会	2014	3665
泉州市荥阳教育基金会	2015	3665
枣庄市魏氏文化发展基金会	2014	3666
枣庄市魏氏文化发展基金会	2015	3666
南京市栖霞区姚坊门慈善基金会	2014	3667
南京市栖霞区姚坊门慈善基金会	2015	3667
杭州城市品牌建设基金会	2014	3668
杭州城市品牌建设基金会	2015	3668
深圳市南坑社区圆梦慈善基金会	2014	3669
深圳市南坑社区圆梦慈善基金会	2015	3669
深圳市心意公益基金会	2014	3670
深圳市心意公益基金会	2015	3670
深圳市现代公益基金会	2014	3671
深圳市现代公益基金会	2015	3671
贵州省大地公益基金会	2014	3672
贵州省大地公益基金会	2015	3672
上海大学教育发展基金会	2014	3673
