机构ID	机构名称	报表时间	本年度捐赠收入_现金	来自境内的捐赠_现金	来自境内自然人的捐赠_现金	来自境内法人或者其他组织的捐赠_现金	来自境外的捐赠_现金	来自境外自然人的捐赠_现金	来自境外法人或者其他组织的捐赠_现金	接受非公益性捐赠情况_现金	本年度捐赠收入_非现金	来自境内的捐赠_非现金	来自境内自然人的捐赠_非现金	来自境内法人或者其他组织的捐赠_非现金	来自境外的捐赠_非现金	来自境外自然人的捐赠_非现金	来自境外法人或者其他组织的捐赠_非现金	接受非公益性捐赠情况_非现金	上年度基金余额	本年度总支出	本年度用于公益事业的支出	工作人员工资福利支出	行政办公支出	捐赠主体ID	捐赠主体名称	捐赠额_现金_限定	捐赠额_非现金_限定	捐赠额_现金_非限定	捐赠额_非现金_非限定	用途
ricf_oid	ba_cn	fp_dt	ao_ad	ao_dd	ao_ddc	ao_ddi	ao_od	ao_odn	ao_odi	ao_nni	ao_adn	ao_ddn	ao_ddnn	ao_ddin	ao_odnn	ao_odnn	ao_odin	ao_nnin	ao_lst	ao_ate	ao_cc	ao_slr	ao_adex	ao_did	ao_dn	ao_dcae	ao_ncae	ao_dcan	ao_ncan	ao_use
992	四川省内江市东兴区教育基金会	2013	3026365.82 	3026365.82 	2966365.82 	60000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		4776119.56 	4555910.62 	0.00 	126181.94 							
993	四川省内江市教育基金会	2013	7375788.37 	7375788.37 	6365788.37 	1010000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		18379375.90 	18298872.00 	10300.00 	70203.90 							
995	四川省国电大渡河爱心帮扶基金会	2013	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		10699163.90 	10682000.00 	0.00 	17163.90 							
996	四川省城乡统筹发展基金会	2013	1028689.94 	1028689.94 	28689.94 	1000000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		905115.60 	849614.20 	0.00 	55501.40 							
997	四川省大熊猫保护基金会	2013	2223000.00 	2223000.00 	23000.00 	2200000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		2605.00 	0.00 	0.00 	0.00 							
998	四川省妇女发展基金会	2013	10006992.73 	10006992.73 	3800.00 	10003192.73 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		70589297.73 	70298796.80 	77799.01 	63501.92 							
999	四川省威远县教育基金会	2013	6539973.08 	6539973.08 	6539973.08 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		4235506.42 	3936289.88 	68200.00 	79718.77 							
1000	四川省宜宾市教育基金会	2013	47456485.24 	47456485.24 	47456485.24 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		92600234.15 	91974895.16 	331016.26 	286106.98 							
1001	四川省巴蜀文艺发展基金会	2013	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		0.00 	0.00 	0.00 	0.00 							
1002	四川省广安市教育基金会	2013	550000.00 	550000.00 	0.00 	550000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		467663.50 	450000.00 	0.00 	17663.50 							
1003	四川省志愿服务基金会	2013	8136253.34 	8136253.34 	0.00 	8136253.34 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		4802782.77 	4536963.20 	110761.60 	155057.97 							
1004	四川省扶贫基金会	2013	85715319.37 	79826331.56 	368620.61 	79457710.95 	5888987.81 	0.00 	5888987.81 	0	0	0	0	0	0	0	0	0		30232927.65 	27184032.28 	1460738.01 	1143958.92 							
1005	四川省教育基金会	2013	15841.00 	15841.00 	15841.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		17948492.23 	17846393.02 	26666.00 	75433.21 							
1006	四川省文化艺术发展基金会	2013	40000.00 	40000.00 	0.00 	40000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		797808.50 	727000.00 	60000.00 	10808.50 							
1007	四川省新农村建设开发基金会	2013	740000.00 	740000.00 	240000.00 	500000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		539939.14 	485200.00 	42926.64 	8500.00 							
1008	四川省残疾人福利基金会	2013	20544975.28 	20544975.28 	0.00 	20544975.28 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		19167948.61 	18957184.65 	90186.55 	120577.41 							
1009	四川省汶川地震灾区重建基金会	2013	3666755.80 	3334857.60 	0.00 	3334857.60 	331898.20 	0.00 	331898.20 	0	0	0	0	0	0	0	0	0		16350129.28 	15580880.22 	158400.00 	609342.96 							
1010	四川省治理荒漠化基金会	2013	150000.00 	150000.00 	0.00 	150000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		487776.73 	442880.00 	0.00 	44896.73 							
1011	四川省洪雅县育才教育基金会	2013	4028400.00 	4028400.00 	4028400.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		458100.00 	425320.00 	9100.00 	23211.00 							
1012	四川省盐亭县教育基金会	2013	341400.00 	341400.00 	341400.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		326331.00 	296980.00 	18189.00 	11162.00 							
1013	四川省社会科学学术基金会	2013	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		331628.00 	270000.00 	20000.00 	41428.00 							
1014	四川省科技扶贫基金会	2013	1778143.84 	908877.75 	160374.02 	748503.73 	869266.09 	793887.85 	75378.24 	0	0	0	0	0	0	0	0	0		1892657.51 	1752608.13 	63800.40 	69192.98 							
1015	四川省简阳市教育基金会	2013	1600834.30 	1600834.30 	1271034.30 	329800.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		1317237.40 	1226612.90 	21200.00 	27237.50 							
1016	四川省红十字基金会	2013	4818559.61 	4818559.61 	4818559.61 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		4513620.17 	4184356.87 	127383.48 	54758.80 							
1017	四川省见义勇为基金会	2013	1000000.00 	1000000.00 	0.00 	1000000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		1499887.00 	1498600.00 	0.00 	0.00 							
1018	四川省贫困地区人才培育研究基金会	2013	945441.00 	945441.00 	0.00 	945441.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		966413.65 	881178.78 	65789.78 	19445.09 							
1019	四川省资中教育基金会	2013	15823134.50 	15823134.50 	15823134.50 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		14106271.06 	13629610.28 	24409.60 	452251.18 							
1020	四川省隆昌教育基金会	2013	8022848.90 	8022848.90 	7576848.90 	446000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		4807723.95 	4458989.70 	144037.40 	124407.85 							
1021	四川省青年创业就业基金会	2013	4076816.00 	4076816.00 	0.00 	4076816.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		7318818.22 	6745409.55 	438529.80 	132934.37 							
1022	四川省青年科技基金会	2013	600000.00 	600000.00 	0.00 	600000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		658031.00 	645893.00 	0.00 	12138.00 							
1023	四川美丰教育基金会	2013	30000.00 	30000.00 	30000.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		548982.00 	545000.00 	0.00 	3982.00 							
1024	四川自贡市教育基金会	2013	40031473.92 	40031473.92 	34221516.00 	5809957.92 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		23276954.88 	23024344.58 	52569.00 	200041.30 							
1027	四川西华师范大学教育发展基金会	2013	937999.00 	937999.00 	187999.00 	750000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		286132.09 	261587.59 	0.00 	24544.50 							
1028	四川西南交通大学扬华教育基金会	2013	30624774.70 	29839951.00 	19939951.00 	9900000.00 	784823.70 	0.00 	784823.70 	0	0	0	0	0	0	0	0	0		34877763.90 	34761640.20 	2250.00 	52486.20 							
1029	四川西南石油大学教育发展基金会	2013	1280474.60 	1280474.60 	490474.60 	790000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		1191912.50 	1158512.00 	0.00 	33400.50 							
1030	四川西南科技大学教育发展基金会	2013	2039500.00 	2039500.00 	0.00 	2039500.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		42161.00 	39500.00 	0.00 	2661.00 							
1031	四川西部自然保护基金会	2013	23585580.40 	23585580.40 	0.00 	23585580.40 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		6198296.06 	5952844.27 	0.00 	245451.79 							
1032	四川资阳五月阳光教育基金会	2013	184546.50 	184546.50 	0.00 	184546.50 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		194816.50 	184546.50 	0.00 	10000.00 							
1033	四川音乐学院艺术教育基金会	2013	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		618966.00 	600000.00 	0.00 	18966.00 							
1034	四川飞行教育基金会	2013	88436.00 	63436.00 	0.00 	63436.00 	25000.00 	0.00 	25000.00 	0	0	0	0	0	0	0	0	0		431856.40 	394359.69 	0.00 	37496.71 							
1035	四平市公安民警优抚基金会	2013	340000.00 	340000.00 	0.00 	340000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		73800.80 	70000.00 	0.00 	3800.80 							
1036	国家电网公益基金会	2013	8500000.00 	8500000.00 	0.00 	8500000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		9146411.00 	8500000.00 	0.00 	25000.00 							
1037	增爱公益基金会	2013	72857882.01 	72857882.01 	3553965.00 	69303917.01 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		11245464.49 	10366320.43 	276487.60 	602656.46 							
1038	复旦管理学奖励基金会	2013	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		4925372.92 	4367356.84 	123875.00 	334809.08 							
1039	大丰市慈善基金会	2013	4019418.10 	4019418.10 	822260.00 	3197158.10 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		4069478.10 	3909764.10 	20057.00 	72679.00 							
1040	大丰市见义勇为基金会	2013	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		278908.00 	245743.00 	24216.00 	8469.00 							
1041	大庆市公安民警救助基金会	2013	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		2045380.00 	2045300.00 	0.00 	0.00 							
1042	大庆市残疾人福利基金会	2013	65000.00 	65000.00 	0.00 	65000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		2817087.26 	2459274.04 	60696.00 	133016.19 							
1043	大庆市老年福利基金会	2013	380000.00 	380000.00 	0.00 	380000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		1164212.42 	1014061.50 	87000.00 	9640.50 							
1045	大连市公安民警救助基金会	2013	8598300.00 	8598300.00 	1000000.00 	7598300.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		4676481.20 	4485310.00 	83920.00 	107251.20 							
1046	大连市妇女儿童发展基金会	2013	4596182.06 	4596182.06 	4596182.06 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		3966768.08 	3831008.73 	93500.00 	42259.35 							
1047	大连市教育基金会	2013	10509982.80 	10509982.80 	0.00 	10509982.80 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		7881232.84 	7751504.00 	72000.00 	31603.84 							
1048	大连市残疾人福利基金会	2013	1610300.00 	1610300.00 	5000.00 	1605300.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		7269380.20 	6625907.88 	147262.73 	113119.70 							
1049	大连市永嘉防震减灾慈善基金会	2013	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		487755.10 	468000.00 	0.00 	19755.10 							
1050	大连市洁华艺术人才基金会	2013	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		277990.42 	254997.00 	12000.00 	10993.42 							
1051	大连市职工慈善基金会	2013	3709800.00 	3709800.00 	3709800.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		6363906.17 	6182432.62 	0.00 	181473.55 							
1052	大连市见义勇为基金会	2013	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		1604897.20 	1379983.62 	159051.60 	65861.98 							
1053	大连市青少年发展基金会	2013	18784529.04 	18778420.54 	3394776.57 	15383643.97 	6108.50 	6108.50 	0.00 	0	0	0	0	0	0	0	0	0		15911350.19 	15863063.53 	0.00 	47998.06 							
1054	大连慈善基金会	2013	67370312.20 	67370312.20 	2170610.00 	65199702.20 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		132331420.16 	131486662.32 	613686.94 	162249.40 							
1055	天台县教育基金会	2013	1593260.00 	1593260.00 	92160.00 	1501100.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		3994429.56 	3805546.10 	124980.00 	63903.46 							
1056	天合公益基金会	2013	200000.00 	200000.00 	0.00 	200000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		4143053.50 	4000000.00 	124899.20 	18154.30 							
1059	天津城建大学教育发展基金会	2013	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		0.00 	0.00 	0.00 	0.00 							
1064	天津市体育发展基金会	2013	4133009.60 	4133009.60 	0.00 	4133009.60 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		15551160.48 	15467487.40 	0.00 	83673.08 							
1070	天津市南开中学教育基金会	2013	10957008.00 	10957008.00 	1324008.00 	9633000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		7904889.26 	7537652.23 	134901.98 	232335.05 							
1071	天津市南开菁英教育基金会	2013	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		500967.37 	471900.00 	9600.00 	19467.37 							
1074	天津市妈祖慈善基金会	2013	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		0.00 	0.00 	0.00 	0.00 							
1075	天津市孙洪森助学基金会	2013	143000.00 	143000.00 	0.00 	143000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		159713.10 	152313.00 	0.00 	7400.10 							
1079	天津市振兴京剧基金会	2013	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		530959.74 	344904.60 	57816.00 	128239.14 							
1080	天津市振兴文化艺术基金会	2013	850000.00 	850000.00 	0.00 	850000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		7462381.90 	7350000.00 	0.00 	112381.90 							
1081	天津市支持教育事业公益基金会	2013	500000.00 	500000.00 	0.00 	500000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		504472.20 	500031.00 	0.00 	241.20 							
1084	天津市景华公益基金会	2013	306425.73 	306425.73 	0.00 	306425.73 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		4228167.32 	4182944.30 	0.00 	45223.02 							
1085	天津市杨兆兰慈善基金会	2013	18878.00 	18878.00 	18878.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		333262.32 	304500.00 	24000.00 	4762.32 							
1088	天津市海河文化发展基金会	2013	2615059.70 	2615059.70 	0.00 	2615059.70 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		2456519.20 	2289763.88 	28274.87 	138480.45 							
1091	天津市社会救助基金会	2013	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		164505.30 	59000.00 	59200.00 	30813.00 							
1092	天津市福老基金会	2013	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		492762.27 	448062.00 	0.00 	44700.27 							
1094	天津市红十字基金会	2013	191481.00 	191481.00 	66356.00 	125125.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		5981930.09 	5826514.72 	83572.32 	71843.05 							
1095	天津市网球发展基金会	2013	1296675.00 	1296675.00 	0.00 	1296675.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		3063640.50 	3060000.00 	0.00 	3640.50 							
1096	天津市翔宇教育基金会	2013	3751618.30 	3751618.30 	3651618.30 	100000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		402360.00 	398000.00 	0.00 	4360.00 							
1100	天津市赵以成医学科学基金会	2013	2840000.00 	2840000.00 	0.00 	2840000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		1434193.62 	1373370.82 	24000.00 	35317.30 							
1104	天津市静海一滴水慈善基金会	2013	4557299.00 	4557299.00 	57500.00 	4499799.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		110440.00 	110000.00 	0.00 	0.00 							
1108	天津方放秘书学与公文写作学研究基金会	2013	265000.00 	265000.00 	265000.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		402663.89 	303371.71 	0.00 	27819.68 							
1109	天津桃李源文化基金会	2013	1650000.00 	1650000.00 	0.00 	1650000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		29919386.35 	29562707.33 	99600.00 	257079.02 							
1111	天诺慈善基金会	2013	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		9561212.15 	8950625.19 	193208.44 	417378.52 							
1112	太仓市党员关爱暨帮扶困难群众基金会	2013	1803406.80 	1803406.80 	0.00 	1803406.80 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		4431738.00 	4429869.00 	0.00 	1509.00 							
1113	太仓市慈善基金会	2013	14276883.00 	14276883.00 	3472539.54 	10804343.46 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		4234991.11 	4232916.61 	0.00 	2074.50 							
1114	太仓市见义勇为基金会	2013	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		553200.20 	549925.10 	0.00 	0.00 							
1115	太平洋国际交流基金会	2013	15350000.00 	7600000.00 	7600000.00 	0.00 	7750000.00 	7750000.00 	0.00 	0	0	0	0	0	0	0	0	0		13451691.28 	11853259.13 	674283.00 	284864.09 							
1116	奉化市人民教育基金会	2013	30221226.00 	30221226.00 	47926.00 	30173300.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		26821251.00 	26782000.00 	14400.00 	24851.00 							
1118	如东县见义勇为基金会	2013	200.00 	200.00 	200.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		28473.00 	24070.00 	0.00 	4403.00 							
1119	如皋市慈善基金会	2013	36702222.10 	36702222.10 	4523968.20 	32178253.90 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		38003630.76 	37560427.81 	224400.00 	114567.95 							
1120	如皋市见义勇为基金会	2013	4099517.70 	4099517.70 	43500.00 	4056017.70 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		113981.00 	109671.00 	0.00 	4310.00 							
1121	姜堰市教育发展基金会	2013	59642006.01 	59642006.01 	0.00 	59642006.01 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		56588645.80 	56588605.00 	0.00 	0.00 							
1122	姜堰市见义勇为基金会	2013	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		0.00 	0.00 	0.00 	0.00 							
1123	威海市恒盛文化艺术发展基金会	2013	200000.00 	200000.00 	200000.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		201880.00 	200000.00 	0.00 	1680.00 							
1124	威海市见义勇为基金会	2013	1205000.00 	1205000.00 	0.00 	1205000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		299826.58 	254675.88 	19200.00 	3798.80 							
1125	威盛信望爱公益基金会	2013	11724545.11 	600000.00 	0.00 	600000.00 	11124545.11 	0.00 	11124545.11 	0	0	0	0	0	0	0	0	0		15887346.97 	14510939.38 	664336.03 	592539.76 							
1126	孙中山基金会	2013	48222500.00 	44280000.00 	0.00 	44280000.00 	3942500.00 	3942500.00 	0.00 	0	0	0	0	0	0	0	0	0		2159498.32 	1506666.50 	0.00 	219695.21 							
1127	孙冶方经济科学基金会	2013	9620000.00 	9620000.00 	370000.00 	9250000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		2612090.07 	2527105.53 	42590.00 	3908.48 							
1128	宁乡县双凫铺镇中心学校教育基金会	2013	524400.00 	524400.00 	524400.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		657345.40 	626182.40 	0.00 	31163.00 							
1129	宁乡县教育基金会	2013	6546162.00 	6546162.00 	0.00 	6546162.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		6100545.50 	5873017.50 	39260.00 	109739.00 							
1130	宁夏上陵社区敬老养老基金会	2013	10733200.00 	10733200.00 	0.00 	10733200.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		7511763.50 	7503724.00 	0.00 	3100.00 							
1132	宁夏伊品爱心基金会	2013	313000.00 	313000.00 	0.00 	313000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		2023644.79 	1826000.00 	97900.00 	99744.79 							
1133	宁夏伊民慈善基金会	2013	2000000.00 	2000000.00 	0.00 	2000000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		44995.45 	6640.00 	15000.00 	23355.45 							
1134	宁夏吴忠慈善基金会	2013	968899.75 	968899.75 	0.00 	968899.75 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		3905600.21 	3111370.89 	86702.00 	157572.32 							
1135	宁夏嘉峰慈善基金会	2013	45892.00 	45892.00 	0.00 	45892.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		326653.07 	325910.00 	0.00 	743.07 							
1136	宁夏回族自治区关心下一代基金会	2013	698769.50 	698769.50 	70360.00 	628409.50 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		784122.59 	732246.35 	42632.01 	9244.23 							
1137	宁夏回族自治区兴俊爱心慈善基金会	2013	20683793.37 	20683793.37 	20683793.37 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		21998377.97 	21998377.97 	0.00 	0.00 							
1138	宁夏回族自治区敬义泰慈善基金会	2013	2000000.00 	2000000.00 	0.00 	2000000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		0.00 	0.00 	0.00 	0.00 							
1139	宁夏回族自治区法源交通事故基金会	2013	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		340000.00 	80000.00 	160000.00 	100000.00 							
1140	宁夏回族自治区维宗博爱基金会	2013	631450.00 	631450.00 	631450.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		1898720.30 	1857719.00 	24000.00 	17001.30 							
1141	宁夏固原市家道爱心慈善助学济困基金会	2013	20134.60 	20134.60 	20134.60 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		360401.20 	338702.70 	20988.00 	0.00 							
1142	宁夏国龙慈善基金会	2013	1209800.00 	1209800.00 	509800.00 	700000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		1461769.53 	1361182.24 	69430.00 	29697.29 							
1143	宁夏宝塔慈智慈善基金会	2013	3200000.00 	3200000.00 	0.00 	3200000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		4767870.00 	4767770.00 	100.00 	0.00 							
1144	宁夏本念公益基金会	2013	522400.00 	522400.00 	522400.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		431221.53 	427399.00 	0.00 	3822.53 							
1146	宁夏沙漠绿化与沙产业发展基金会	2013	2000.00 	2000.00 	2000.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		348.00 	0.00 	0.00 	348.00 							
1147	宁夏燕宝慈善基金会	2013	103244381.42 	103244381.42 	0.00 	103244381.42 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		168046969.33 	97500438.90 	69832700.00 	713830.43 							
1152	宁夏路桥公益基金会	2013	2000000.00 	2000000.00 	0.00 	2000000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		108.00 	0.00 	0.00 	108.00 							
1153	宁夏金波老少边困地区教育发展基金会	2013	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		13772.68 	0.00 	10500.00 	3198.00 							
1155	宁夏隆德县神宁民间文化艺术保护基金会	2013	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		1149.40 	0.00 	0.00 	1149.40 							
1156	宁夏青年创业就业基金会	2013	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		386757.50 	384529.00 	0.00 	2030.00 							
1157	宁夏麦丽燕基金会	2013	14413.60 	14413.60 	14413.60 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		835151.53 	781453.84 	43635.09 	9545.00 							
1160	宁波华茂教育基金会	2013	7554000.00 	7554000.00 	2785500.00 	4768500.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		18863204.83 	18863204.83 	0.00 	0.00 							
1161	宁波协合预防肿瘤基金会	2013	137900.00 	137900.00 	6900.00 	131000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		218359.79 	217522.42 	0.00 	0.00 							
1162	宁波博约博物馆文化发展基金会	2013	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		154822.00 	148920.00 	0.00 	5891.50 							
1163	宁波双林预防肿瘤基金会	2013	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		409000.00 	376000.00 	31500.00 	1500.00 							
1164	宁波大学教育发展基金会	2013	9824818.37 	1835000.00 	300000.00 	1535000.00 	7989818.37 	6404856.08 	1584962.29 	0	0	0	0	0	0	0	0	0		7444910.63 	7362505.80 	0.00 	71237.25 							
1165	宁波太平洋慈善基金会	2013	15000000.00 	15000000.00 	0.00 	15000000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		2880176.82 	2786478.60 	73200.00 	20498.22 							
1166	宁波工程学院教育发展基金会	2013	3982495.60 	3982495.60 	1543150.00 	2439345.60 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		2600609.10 	2571249.70 	0.00 	29359.40 							
1167	宁波市人民教育基金会	2013	2416186.50 	2416186.50 	336186.50 	2080000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		5366176.11 	5334641.50 	15400.00 	16134.61 							
1168	宁波市北仑区人民教育基金会	2013	2518308.00 	2518308.00 	135308.00 	2383000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		2068000.00 	2068000.00 	0.00 	0.00 							
