机构ID	机构名称	报表时间	捐赠收入_限定	会费收入_限定	提供服务收入_限定	政府购买服务收入_限定	商品销售收入_限定	政府补助收入_限定	投资收益_限定	其他收入_限定	收入合计_限定	业务活动成本_限定	管理费用_限定	筹资费用_限定	其他费用_限定	费用合计_限定	限定性净资产转为非限定性净资产_限定	调整净资产_限定	净资产变动额（若为净资产减少额，以“-”号填列）_限定	捐赠收入_非限定	会费收入_非限定	提供服务收入_非限定	政府购买服务收入_非限定	商品销售收入_非限定	政府补助收入_非限定	投资收益_非限定	其他收入_非限定	收入合计_非限定	业务活动成本_非限定	管理费用_非限定	筹资费用_非限定	其他费用_非限定	费用合计_非限定	限定性净资产转为非限定性净资产_非限定	调整净资产_非限定	净资产变动额（若为净资产减少额，以“-”号填列）_非限定
ricf_oid	ba_cn	fp_dt	fa_dine	fa_asine	fa_sine	fa_gse	fa_pine	fa_gine	fa_inine	fa_otine	fa_intoe	fa_accoe	fa_adexe	fa_fuexe	fa_otexe	fa_cotoe	fa_etoue	fa_chase	fa_neche	fa_dinu	fa_asinu	fa_sinu	fa_gsu	fa_pinu	fa_ginu	fa_ininu	fa_otinu	fa_intou	fa_accou	fa_adexu	fa_fuexu	fa_otexu	fa_cotou	fa_etouu	fa_chasu	fa_nechu
2034	沈阳市职工爱心慈善基金会	2013	10972248.50 	0	0		0	475000	0	0	11447248.50 	8930085.40 	0	0	0	8930085.40 	0.00 		2517163.1	0.00 	0	0		0	300000	0.00 	977930.64 	1277930.64 	21846	369802.13 	0.00 	0.00 	391648.13 	0.00 		886282.51 
2035	沈阳市见义勇为基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	0.00 	0	0		0	0	0.00 	3095.61 	3095.61 	488000	124141.00 	0.00 	0.00 	612141.00 	0.00 		-609045.39 
2037	沛县见义勇为基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	2777900.00 	0	0		0	500000	0.00 	557578.35 	3835478.35 	105876.7	74542.42 	0.00 	0.00 	180419.12 	0.00 		3655059.23 
2039	河仁慈善基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	0.00 	0	0		0	0	145000000.00 	3204951.07 	148204951.07 	127420185	142116966.57 	0.00 	0.00 	269537151.59 	0.00 		-121332200.52 
2040	河北华耐同心公益基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	2110000.00 	0	0		0	0	51046.58 	5104.84 	2166151.42 	373000	23577.40 	0.00 	0.00 	396585.80 	0.00 		1769565.62 
2041	河北慈善联合基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	1325714.74 	0	0		0	0	0.00 	1180.44 	1326895.18 	930765.2	117699.84 	0.00 	17000.00 	1065465.04 	0.00 		261430.14 
2042	河北慈氏基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	272200.00 	0	0		0	0	0.00 	1563.89 	273763.89 	665205.8	31035.90 	0.00 	887.00 	697128.70 	0.00 		-423364.81 
2044	河北润腾慈善公益基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	0.00 	0	0		0	0	0.00 	1729.17 	1729.17 	20000	0.00 	0.00 	0.00 	20000.00 	0.00 		-18270.83 
2045	河北省东海爱心助学基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	162000.00 	0	0		0	0	0.00 	7161.17 	169161.17 	162000	240.00 	0.00 	0.00 	162240.00 	0.00 		6921.17 
2046	河北省京海明珠慈善基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	11000000.00 	0	0		0	0	0.00 	640520.77 	11640520.77 	1620205.6	78017.34 	1395.80 	0.00 	1699618.74 	0.00 		9940902.03 
2047	河北省佛教慈善基金会	2013	3188429.43 	0	0		0	0	0	0	3188429.43 	2761391.23 	0	0	0	2761391.23 	0.00 		427038.2	738995.99 	0	0		0	0	0.00 	0.00 	738995.99 	408978.12	598287.26 	-24335.32 	0.00 	982930.06 	0.00 		-243934.07 
2048	河北省公安民警英烈基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	2458080.00 	0	0		0	0	0.00 	37201.24 	2495281.24 	2617095.64	85815.49 	0.00 	0.00 	2702911.13 	0.00 		-207629.89 
2049	河北省关心下一代基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	350000.00 	0	0		0	0	0.00 	16481.86 	366481.86 	160000	10873.37 	0.00 	0.00 	170873.37 	0.00 		195608.49 
2050	河北省卓达养老基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	0.00 	0	0		0	0	0.00 	1922649.33 	1922649.33 	562902.41	990.00 	0.00 	33582.95 	597475.36 	0.00 		1325173.97 
2053	河北省德仁慈善基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	500000.00 	0	0		0	0	0.00 	0.00 	500000.00 	413169.5	43418.10 	-0.53 	0.00 	456587.07 	0.00 		43412.93 
2054	河北省志愿服务基金会	2013	162873.01 	0	0		0	0	0	0	162873.01 	110843.00 	0	0	0	110843.00 	0.00 		52030.01	1991382.37 	0	0		0	4094700	0.00 	8319.37 	6094401.74 	679560.6	56645.75 	0.00 	0.00 	736206.35 	0.00 		5358195.39 
2055	河北省扶贫基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	0.00 	0	0		0	4000000	0.00 	11266.91 	4011266.91 	0	75434.00 	0.00 	0.00 	75434.00 	0.00 		3935832.91 
2056	河北省撒可富教育基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		-812977.87	0.00 	0	0		0	0	0.00 	770293.91 	770293.91 	1531000	50163.22 	1908.56 	200.00 	1583271.78 	0.00 		0.00 
2057	河北省教育基金会	2013	526011.00 	0	0		0	0	0	0	526011.00 	529961.00 	0	0	0	529961.00 	0.00 		-3950	0.00 	0	0		0	0	0.00 	72499.18 	72499.18 	0	35455.07 	0.00 	0.00 	35455.07 	0.00 		37044.11 
2058	河北省文化艺术发展基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	1022900.00 	0	0		153791	0	186626.30 	10182.21 	1373499.51 	69840	6517.20 	36.00 	0.00 	76393.20 	0.00 		1297106.31 
2059	河北省新联合公益基金会	2013	126550.30 	0	0		0	0	0	0	126550.30 	0.00 	0	0	0	0.00 	126550.30 		0	809586.14 	0	0		0	0	0.00 	11668.92 	821255.06 	744627.3	46854.67 	0.00 	0.00 	791481.97 	-126550.30 		156323.39 
2060	河北省残疾人创业基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	2000000.36 		-2000000.36	347000.00 	0	0		0	0	0.00 	109.22 	347109.22 	251099.5	18768.00 	10.50 	0.00 	269878.00 	-2000000.36 		2077231.58 
2061	河北省残疾人福利基金会	2013	4809031.00 	0	0		0	0	0	95.24	4809126.24 	6175463.20 	0	0	0	6175463.20 	0.00 		-1366336.96	3612863.00 	0	0		0	0	0.00 	135658.12 	3748521.12 	180174.8	1329886.41 	5311.00 	0.00 	1515372.21 	0.00 		2233148.91 
2062	河北省海外同胞教育基金会	2013	326984.00 	0	0		0	0	0	1150.29	328134.29 	400031.00 	0	0	0	400031.00 	0.00 		-71896.71	0.00 	0	0		0	0	428500.00 	6077.92 	434577.92 	471844	4070.76 	0.00 	0.00 	475914.76 	0.00 		-41336.84 
2063	河北省海外教育发展基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	0.00 	0	0		0	0	0.00 	5455.64 	5455.64 	65733	2998.00 	300.00 	0.00 	69031.00 	0.00 		63575.36 
2064	河北省清河县教育基金会	2013	10000000.00 	0	0		0	10000000	0	0	20000000.00 	0.00 	0	0	0	0.00 	0.00 		20000000	600000.00 	0	0		0	1698000	0.00 	11819.08 	2309819.08 	1702000	104946.51 	0.00 	0.00 	1806946.51 	0.00 		502872.57 
2065	河北省燕山大学教育基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	0.00 	0	0		0	0	0.00 	505.56 	505.56 	0	0.00 	0.00 	0.00 	0.00 	0.00 		505.56 
2066	河北省禾台文化教育基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	306100.00 	0	0		0	0	48470.00 	2397.59 	356967.59 	392509.6	9172.80 	0.00 	0.00 	401682.40 	0.00 		-44714.81 
2067	河北省秋华教育基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	0.00 	0	0		0	0	0.00 	401803.02 	401803.02 	210455.8	4427.40 	0.00 	0.00 	214883.20 	0.00 		186919.82 
2068	河北省红十字基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	15290525.28 	0	0		0	0	0.00 	231871.12 	15522396.40 	12251074.4	1806741.06 	1020.50 	0.00 	14058835.96 	0.00 		1463560.44 
2070	河北省职工互助基金会	2013	630084.00 	0	0		0	0	0	0	630084.00 	2028824.00 	0	0	0	2028824.00 	0.00 		-1398740	0.00 	0	0		0	0	0.00 	0.00 	0.00 	10000	6341.26 	-21108.53 	0.00 	-4767.27 	0.00 		4767.27 
2071	河北省见义勇为基金会	2013	1000000.00 	0	0		0	0	0	13013.45	1013013.45 	479612.68 	0	0	0	479612.68 	0.00 		533400.77	101000.00 	0	0		0	0	0.00 	278434.64 	379434.64 	528107.66	65716.27 	0.00 	0.00 	593823.93 	0.00 		-214389.29 
2072	河北省邢台残疾人福利基金会	2013	450000.00 	0	0		0	0	0	0	450000.00 	450000.00 	0	0	0	450000.00 	0.00 		0	460000.00 	0	0		0	0	0.00 	607.37 	460607.37 	264004.5	21031.00 	0.00 	0.00 	285035.50 	0.00 		175571.87 
2073	河北省邢钢慈善基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	190000.00 	0	0		0	0	0.00 	6796.79 	196796.79 	179600	4041.00 	380.00 	0.00 	184021.00 	0.00 		12775.79 
2074	河北省隆基泰和慈善基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	194609.66 	0	0		0	0	0.00 	0.00 	194609.66 	706126	6131.00 	-5542.68 	33.62 	706747.94 	0.00 		-512138.28 
2075	河北省青少年发展基金会	2013	42189373.92 	0	0		0	0	153924.69	0	42343298.61 	32288680.82 	0	0	0	32288680.82 	0.00 		10054617.79	0.00 	0	0		0	0	0.00 	1027315.37 	1027315.37 	0	289648.76 	3605.50 	0.00 	293254.26 	0.00 		734061.11 
2076	河北省青年就业创业基金会	2013	0.00 	0	0		0	5160000	0	0	5160000.00 	5160000.00 	0	0	0	5160000.00 	0.00 		0	500000.00 	0	0		0	0	0.00 	21280.70 	521280.70 	244901.7	30268.60 	0.00 	0.00 	275170.30 	0.00 		246112.40 
2077	河北省静远教育基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	20000.00 	0	0		0	0	1000000.00 	24.72 	1020024.72 	1000000	2321.71 	0.00 	0.00 	1002321.71 	0.00 		17703.01 
2079	河北精英教育基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	6086492.40 	0	0		0	0	0.00 	2000000.00 	8086492.40 	4842050	12419.47 	0.00 	0.00 	4854469.47 	0.00 		3232022.93 
2081	河北阳光慈善基金会	2013	1664860.00 	0	0		0	0	0	0	1664860.00 	1646128.00 	0	0	0	1646128.00 	0.00 		18732	2002000.00 	0	0		0	0	0.00 	0.00 	2002000.00 	142727.9	92100.10 	-830.27 	0.00 	233997.73 	0.00 		1768002.27 
2082	河南中原大佛基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	5791872.00 	0	0		0	0	0.00 	81239.27 	5873111.27 	4961734.27	208867.34 	0.00 	0.00 	5170601.61 	0.00 		702509.66 
2083	河南交通职业技术学院教育发展基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	120000.00 	0	0		0	0	0.00 	3115.27 	123115.27 	0	0.00 	0.00 	50.50 	50.50 	0.00 		0.00 
2085	河南大学教育发展基金会	2013	5372375.00 	0	0		0	950000	0	0	6322375.00 	0.00 	0	0	0	0.00 	5428134.40 		894240.6	100000.00 	0	0		0	0	90867.13 	393204.93 	584072.06 	6418221.4	79424.62 	0.00 	0.00 	6497646.02 	-5428134.40 		-485439.56 
2086	河南大相国寺慈善基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	0.00 	0	0		0	0	0.00 	8600.24 	8600.24 	50000	0.00 	0.00 	0.00 	50040.00 	0.00 		41439.76 
2087	河南牧野文化基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	400000.00 	0	0		0	0	0.00 	2967.04 	402967.04 	219500	4840.50 	0.00 	0.00 	224340.50 	0.00 		178626.54 
2088	河南理工大学教育发展基金会	2013	847500.00 	0	0		0	0	0	0	847500.00 	15311500.00 	0	0	0	15311500.00 	0.00 		-14464000	0.00 	0	0		0	0	0.00 	57079.83 	57079.83 	0	38175.50 	20.00 	0.00 	38195.50 	0.00 		18884.33 
2089	河南省上上公益基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		2000000	0.00 	0	0		0	0	0.00 	1099.89 	1099.89 	2000000	1700.00 	527.95 	0.00 	2002227.95 	0.00 		-2001128.06 
2090	河南省东方文化艺术基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	2000000.00 	0	0		0	0	0.00 	563.89 	2000563.89 	40000	5992.00 	0.00 	0.00 	45992.00 	0.00 		1954571.89 
2091	河南省中原发展研究基金会	2013	0.00 	0	0		0	0	0	0	0.00 	40000.00 	0	0	0	40000.00 	0.00 		-40000	19400000.00 	0	0		0	0	0.00 	7208.95 	19407208.95 	360000	54775.00 	0.00 	163890.80 	578665.80 	0.00 		18828543.15 
2092	河南省中原文化建设发展基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	1408600.00 	0	0		0	0	0.00 	704.01 	1409304.01 	1428295	39544.50 	1595.14 	0.00 	1469434.64 	0.00 		-60130.63 
2094	河南省中原老龄产业发展基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	500000.00 	0	0		0	0	0.00 	1029.25 	501029.25 	493000	42142.50 	0.00 	0.00 	535142.50 	0.00 		-34113.25 
2095	河南省丹阳助老基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	0.00 	0	0		0	0	0.00 	50427.41 	50427.41 	162500	15142.36 	0.00 	0.00 	177642.36 	0.00 		-1014.95 
2096	河南省会善助老基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	412200.00 	0	0		0	0	0.00 	132452.57 	544652.57 	364023	39585.00 	0.00 	0.00 	403608.00 	0.00 		141044.57 
2097	河南省体育发展基金会	2013	380000.00 	0	0		0	0	0	0	380000.00 	0.00 	0	0	0	0.00 	179000.00 		201000	1600000.00 	0	0		0	0	0.00 	5957.50 	1605957.50 	179000	15659.00 	0.00 	0.00 	194659.00 	-179000.00 		1590298.50 
2098	河南省儿童希望救助基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	6461422.83 	0	0		0	0	121920.39 	15602.36 	6598945.58 	6121157.36	394534.25 	6003.00 	0.00 	6521694.61 	0.00 		77250.97 
2099	河南省光彩事业基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	73886705.19 	0	0		0	0	0.00 	173788.66 	74060493.85 	126180390.4	37407.58 	3366.78 	0.00 	126221164.77 	0.00 		-52160670.92 
2100	河南省公安民警英烈基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	-7970598.95 		0	10796850.00 	0	0		0	0	0.00 	162569.48 	10959419.48 	7204950.2	218008.64 	1860.00 	2100.00 	7426918.84 	0.00 		-4438098.31 
2101	河南省关心下一代基金会	2013	550000.00 	0	0		0	200000	0	0	750000.00 	1630000.00 	0	0	0	1630000.00 	0.00 		-880000	5050000.00 	0	0		0	0	0.00 	318989.70 	5368989.70 	3862800	322505.76 	0.00 	1240.90 	4186546.66 	0.00 		1182443.04 
2102	河南省兴达爱心基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	1114387.00 	0	0		0	0	0.00 	19.65 	1114406.65 	899194	3484.80 	0.00 	0.00 	902678.80 	0.00 		211727.85 
2103	河南省华夏历史文明传承创新基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	0.00 	0	0		0	0	0.00 	153290.53 	153290.53 	500000	4800.00 	5.50 	0.00 	504805.50 	0.00 		-351514.97 
2104	河南省华夏文化发展基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	0.00 	0	0		0	0	0.00 	0.00 	0.00 	0	47548.25 	0.00 	0.00 	47548.25 	0.00 		-47548.25 
2105	河南省华康爱心教育基金会	2013	0.00 	0	0		0	0	0	75000.15	75000.15 	273000.00 	0	0	0	273000.00 	0.00 		-197999.85	0.00 	0	0		0	0	0.00 	0.00 	0.00 	0	0.00 	0.00 	0.00 	0.00 	0.00 		0.00 
2106	河南省南阳张仲景基金会	2013	25325000.00 	0	0		0	0	0	0	25325000.00 	25325000.00 	0	0	0	25325000.00 	0.00 		0	17899525.67 	0	0		0	0	103917.81 	22197.31 	18025640.79 	3272986.48	220945.04 	1967.47 	0.00 	3495898.99 	0.00 		14529741.80 
2107	河南省博研助学基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	0.00 	0	0		0	0	0.00 	120000.00 	120000.00 	234000	24480.00 	699.33 	0.00 	259179.33 	0.00 		-139179.33 
2108	河南省原动力公益基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	0.00 	0	0		0	0	285000.00 	1224.04 	286224.04 	221675	28540.00 	480.00 	0.00 	250695.00 	0.00 		35529.04 
2109	河南省司马光教育基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	0.00 	0	0		0	0	0.00 	119.19 	119.19 	300000	0.00 	0.00 	709.54 	300709.54 	0.00 		-300590.35 
2110	河南省善爱公益基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	0.00 	0	0		0	0	0.00 	0.00 	0.00 	1146800	15980.50 	0.00 	8975.00 	1171755.50 	0.00 		-1171755.50 
2111	河南省善福缘老龄基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	1909157.00 	0	0		0	0	0.00 	883.56 	1910040.56 	2207178.4	148971.00 	384.24 	0.00 	2356533.64 	0.00 		-446493.08 
2112	河南省大河文化发展基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	0.00 	0	0		0	0	0.00 	983.89 	983.89 	0	0.00 	0.00 	0.00 	0.00 	0.00 		983.89 
2113	河南省大爱文化艺术发展基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	2000000.00 	0	0		0	0	0.00 	1677.70 	2001677.70 	2000	33941.00 	0.00 	0.00 	35941.00 	0.00 		1965736.70 
2114	河南省天慈公益基金会	2013	316132.00 	0	0		0	0	0	0	316132.00 	0.00 	0	0	0	0.00 	0.00 		316132	276634.48 	0	0		0	0	0.00 	0.00 	276634.48 	507968.33	53617.60 	0.00 	2.60 	561588.53 	0.00 		-284954.05 
2115	河南省宋庆龄基金会	2013	8722714.99 	0	0		0	0	352000	0	9074714.99 	581581346.59 	0	0	0	581581346.59 	-150000.00 		-572356631.6	192135345.64 	0	0		0	0	0.00 	394599.34 	192529944.98 	247699887	2778501.31 	0.00 	27787.16 	250506175.47 	150000.00 		-58126230.49 
2116	河南省宋河老子国学教育基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	5632265.72 	0	0		0	0	2074838.71 	7852.02 	7714956.45 	3866678.71	405573.09 	547.60 	0.00 	4272799.40 	0.00 		3442157.05 
2117	河南省宝桥助学基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	0.00 	0	0		0	0	0.00 	357892.05 	357892.05 	361000	28607.00 	384928.06 	346.60 	774881.66 	0.00 		-416989.61 
2118	河南省崇文教育基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	0.00 	0	0		0	0	0.00 	3036.44 	3036.44 	0	470.00 	391.43 	0.00 	861.43 	0.00 		2175.01 
2119	河南省嵩岳爱心基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	370000.00 	0	0		0	0	0.00 	0.00 	370000.00 	237928.8	935.00 	17.54 	0.00 	238881.34 	0.00 		131118.66 
2121	河南省平煤医疗风险救助基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	364656.00 	0	0		0	0	0.00 	7884.23 	372540.23 	244356.89	16472.40 	0.00 	0.00 	260829.29 	0.00 		111710.94 
2122	河南省康泰扶贫助困基金会	2013	0.00 	0	0		0	0	0	76843.27	76843.27 	240000.00 	0	0	0	240000.00 	0.00 		-163156.73	0.00 	0	0		0	0	0.00 	0.00 	0.00 	0	0.00 	0.00 	0.00 	0.00 	0.00 		0.00 
2123	河南省张海书法发展基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	4320000.00 	0	0		0	0	2529771.26 	3332.90 	6853104.16 	1839000	128651.08 	2175.30 	0.00 	1969826.38 	0.00 		4883277.78 
2124	河南省张清丰敬老助老基金会	2013	53100.00 	0	0		0	0	0	0	53100.00 	53100.00 	0	0	0	53100.00 	0.00 		0	300000.00 	0	0		0	0	0.00 	47552.83 	347552.83 	107100	15863.10 	1023.10 	0.00 	123986.20 	0.00 		223566.03 
2126	河南省慈鑫福利基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	381897.00 	0	0		0	129116	0.00 	80.39 	511093.39 	194901.6	37480.97 	518.60 	0.00 	232901.17 	0.00 		278192.22 
2127	河南省拥军优属基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	0.00 	0	0		0	4000000	0.00 	189749.05 	4189749.05 	1701435	168163.54 	0.00 	0.00 	1869598.54 	0.00 		2320150.51 
2128	河南省教育发展基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	0.00 	0	0		0	0	0.00 	1031358.48 	1031358.48 	0	19927.50 	0.00 	0.00 	19927.50 	0.00 		1011430.98 
2129	河南省文化产业发展基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	1300000.00 	0	0		0	0	0.00 	297.40 	1300297.40 	760391.5	1400.00 	0.00 	93.50 	761885.00 	0.00 		538412.40 
2130	河南省新机救助基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	1055000.00 	0	0		0	0	0.00 	5000.00 	1060000.00 	469605.44	37296.00 	0.00 	0.00 	506901.44 	0.00 		553098.56 
2131	河南省本源人文公益基金会	2013	8000.00 	0	0		0	0	0	0	8000.00 	6008.11 	0	0	0	6008.11 	0.00 		1991.89	3000000.00 	0	0		0	0	0.00 	5913.15 	3005913.15 	1240470.53	17328.00 	0.00 	209.03 	1258007.56 	0.00 		1747905.59 
2132	河南省残疾人福利基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	23912225.72 	0	0		0	0	0.00 	575855.27 	24488080.99 	29013388.56	636699.18 	339311.94 	0.00 	29989399.68 	0.00 		-5501318.69 
2133	河南省民营企业信用发展基金会	2013	1000000.00 	0	0		0	0	0	0	1000000.00 	1000000.00 	0	0	0	1000000.00 	0.00 		0	200000.00 	0	0		0	0	0.00 	20616.51 	220616.51 	2490	93469.00 	0.00 	100.50 	96059.50 	0.00 		124557.01 
2134	河南省浙鑫助残救孤基金会	2013	458600.00 	0	0		0	0	0	0	458600.00 	0.00 	0	0	0	0.00 	187200.00 		271400	0.00 	0	0		0	0	0.00 	5796.28 	5796.28 	415511.3	46000.00 	0.00 	97.40 	461608.70 	-187200.00 		-268612.42 
2137	河南省炎黄慈善基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	2000000.00 	0	0		0	0	0.00 	2349.13 	2002349.13 	0	0.00 	0.00 	160.00 	160.00 	0.00 		2189.13 
2138	河南省爱心事业基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	10428500.00 	0	0		0	0	0.00 	56670.19 	10485170.19 	7065796.4	776478.30 	0.00 	0.00 	7842274.70 	0.00 		2642895.49 
2139	河南省爱心助残基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	0.00 	0	0		0	0	0.00 	209045.09 	209045.09 	210000	0.00 	0.00 	0.00 	210000.00 	0.00 		-954.91 
2140	河南省爱心助老基金会	2013	3673500.00 	0	0		0	0	0	0	3673500.00 	3601000.00 	0	0	0	3601000.00 	0.00 		72500	716200.00 	0	0		0	0	0.00 	2974.30 	719174.30 	483342.65	232929.08 	0.00 	0.00 	716271.73 	0.00 		2902.57 
2141	河南省爱心基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	671240.00 	0	0		0	0	0.00 	209.45 	671449.45 	494054	125655.24 	0.00 	0.00 	619709.24 	0.00 		51740.21 
2142	河南省王超斌慈善基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	0.00 	0	0		0	0	0.00 	32628.37 	32628.37 	0	0.00 	0.00 	360.00 	360.00 	0.00 		32268.37 
2144	河南省福兴儿童公益基金会	2013	0.00 	0	0		0	0	0	0	0.00 	0.00 	0	0	0	0.00 	0.00 		0	421155.57 	0	0		0	0	126000.00 	5798.53 	552954.10 	151195.8	328333.74 	416.50 	0.00 	479946.04 	0.00 		73008.06 
2145	河南省羚锐老区扶贫帮困基金会	2013	0.00 	0	0		0	0	0	0	0.00 	929600.00 	0	0	0	929600.00 	0.00 		-929600	4431524.00 	0	0		0	0	3300.00 	2333.35 	4437157.35 	2781975	32280.00 	0.00 	0.00 	2814255.00 	0.00 		1622902.35 
