机构ID	数据年度	货币资金	短期投资	应收款项	预付账款	存货	待摊费用	一年内到期的长期债权投资	其他流动资产	流动资产合计	长期股权投资	长期债权投资	其他长期投资	长期投资合计	固定资产原价	累计折旧	固定资产净值	在建工程	文物文化资产	固定资产清理	固定资产合计	无形资产	受托代理资产	资产合计	短期借款	应付款项	应付工资	应交税金	预收帐款	预提费用	预计负债	一年内到期的长期负债	其他流动负债	流动负债合计	长期借款	长期应付款	其他长期负债	长期负债合计	受托代理负债	负债合计	非限定性净资产	限定性净资产	净资产合计	负债和净资产合计
ricf_oid	fp_yr	fp_csh	fp_sti	fp_rec	fp_prp	fp_rm	fp_deex	fp_onin	fp_otfl	fp_tofl	fp_lost	fp_lode	fp_loin	fp_loto	fp_fior	fp_fide	fp_fias	fp_inbu	fp_clas	fp_fifx	fp_fito	fp_noas	fp_agas	fp_asto	fp_shbo	fp_shpa	fp_shsa	fp_shta	fp_fra	fp_prex	fp_prde	fp_ode	fp_otde	fp_flde	fp_lobo	fp_lopa	fp_otld	fp_ldto	fp_agd	fp_det	fp_unls	fp_lims	fp_ntt	fp_tt
1017	2013	38575478.6	0	0	0	0	0	0	0	38575478.6	0	10000000	0	10000000	0	0	0	0	0	0	0	0	0	48575478.6	0	403600	0	0	0	0	0	0	0	403600	0	0	0	0	0	403600	1479550.14	46692328.46	48171878.6	48575478.6
1018	2013	4529017.84	0	0	0	0	0	0	0	4579017.84	0	0	0	0	51157	10717.8	40439.2	0	0	0	40439.2	0	0	4619457.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4619457.04	0	4619457.04	4619457.04
1019	2013	3610832.04	0	10188607	0	0	0	0	0	13799439.04	0	0	0	0	296235	18640	277595	0	0	0	277595	0	0	14077034.04	0	472500	0	0	0	0	0	0	0	472500	0	0	0	0	0	472500	4604534.04	9000000	13604534.04	14077034.04
1020	2013	6312200.69	0	7429000	0	0	0	0	0	13741200.69	200000	0	0	200000	2027048.22	784259.2	1242789.02	0	0	0	1242789.02	0	0	15183989.71	0	156565.2	0	0	0	0	0	0	0	156565.2	0	0	0	0	0	156565.2	12395693.25	2631731.26	15027424.51	15183989.71
1021	2013	13667798.27	0	0	0	0	0	0	0	13667798.27	0	0	0	0	200569	144221.07	56347.93	0	0	0	56347.93	1076	0	13725222.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6987836.61	6737385.59	13725222.2	13725222.2
1022	2013	4637733.29	0	0	0	0	0	0	0	4637733.29	0	0	0	0	0	0	0	0	0	0	0	0	0	4637733.29	0	80000	0	0	0	0	0	0	0	80000	0	0	0	0	0	80000	443132.29	4114601	4557733.29	4637733.29
1023	2013	729540.15	0	0	0	0	0	0	0	729540.15	0	5354999.8	0	5354999.8	0	0	0	0	0	0	0	0	0	6084539.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6084539.95	0	6084539.95	6084539.95
1024	2013	28531396.01	0	23240520.11	0	0	0	0	0	51771916.12	0	0	0	0	5300	0	5300	0	0	0	5300	0	0	51777216.12	0	26107	0	0	0	0	0	0	0	26107	0	0	0	0	0	26107	51751109.12	0	51751109.12	51777216.12
1027	2013	2876003.95	0	0	0	0	0	0	0	2876003.95	0	0	0	0	0	0	0	0	0	0	0	0	0	2876003.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2876003.95	0	2876003.95	2876003.95
1028	2013	24796633.5	0	36099148.2	0	0	0	0	0	60895781.7	10700000	0	0	10700000	3550	2130	1420	0	0	0	1420	0	0	71597201.7	0	0	0	15680	0	0	0	0	0	15680	0	0	0	0	0	15680	24867846.24	46713675.46	71581521.7	71597201.7
1029	2013	4271183.99	0	473000	0	0	0	0	0	4744183.99	0	0	0	0	1280	0	1280	0	0	0	1280	0	0	4745463.99	0	500000	0	0	0	0	0	0	0	500000	0	0	0	0	0	500000	3595463.99	650000	4245463.99	4745463.99
1030	2013	2004622.07	0	0	0	0	0	0	0	2004622.07	0	0	0	0	0	0	0	0	0	0	0	0	0	2004622.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2004622.07	0	2004622.07	2004622.07
1031	2013	54675244.78	0	102550	664079.2	0	17008.66	0	0	55458882.64	0	0	0	0	11877588.93	1730204.1	10147384.83	1225849	0	0	11373233.83	0	0	66832116.47	0	1086177.15	0	1550	0	0	0	0	32334	1120061.15	0	0	0	0	0	1120061.15	65712055.32	0	65712055.32	66832116.47
1032	2013	4947786.4	0	0	0	0	0	0	0	4947786.4	0	0	0	0	0	0	0	0	0	0	0	0	0	4947786.4	0	50000	0	0	0	0	0	0	0	50000	0	0	0	0	0	50000	4897786.4	0	4897786.4	4947786.4
1033	2013	3045129.31	0	0	0	0	0	0	0	3045129.31	0	0	0	0	6050	6050	0	0	0	0	0	0	0	3045129.31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2905118.11	140011.2	3045129.31	3045129.31
1034	2013	4272851.94	0	64217.11	0	0	0	0	0	4337069.05	0	0	0	0	22180	13375	8805	0	0	0	8805	0	0	4345874.05	0	0	0	56265.93	0	0	0	0	0	56265.93	0	0	0	0	0	56265.93	0	4289608.12	4289608.12	4345874.05
1035	2013	2277941.14	0	0	0	0	0	0	0	2277941.14	0	0	0	0	0	0	0	0	0	0	0	0	0	2277941.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2277941.14	0	2277941.14	2277941.14
1036	2013	9549675.66	0	0	0	0	0	0	0	9549675.66	0	100000000	0	100000000	0	0	0	0	0	0	0	0	0	109549675.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109549675.7	0	109549675.7	109549675.7
1037	2013	68736460.31	0	0	200000	0	0	0	22000	68958460.31	0	45000000	0	45000000	315941.01	57527.78	258413.23	0	0	0	258413.23	0	0	114216873.5	0	0	0	95	0	0	0	0	0	95	0	0	0	0	0	95	107343026.1	6873752.45	114216778.5	114216873.5
1038	2013	5260328.04	0	0	0	0	0	0	0	5260328.04	0	103000000	0	103000000	119368	103287.3	16080.7	0	0	0	16080.7	0	0	108276408.7	0	301500	0	0	0	0	0	0	0	301500	0	0	0	0	0	301500	107974908.7	0	107974908.7	108276408.7
1039	2013	1784699.57	0	5370283.86	0	0	0	0	0	7154983.43	0	0	0	0	63670	17795.71	45874.29	0	0	0	45874.29	0	0	7200857.72	0	310000	0	0	0	0	0	0	0	310000	0	0	0	0	0	310000	2890827.72	4000000	6890827.72	7200827.72
1040	2013	1347352.31	0	820000	0	0	0	0	0	2167352.31	0	5300000	0	5300000	18691	6220	12471	0	0	0	12471	0	0	7479823.31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2479823.31	5000000	7479823.31	7479823.31
1041	2013	8295896.02	0	0	0	0	0	0	0	8295896.02	0	0	0	0	0	0	0	0	0	0	0	0	0	8295896.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8295896.02	8295896.02	8295896.02
1042	2013	13533269.39	0	126025	0	0	0	0	0	13659294.39	150000	0	0	150000	786022	130259.15	655762.85	0	0	0	655762.85	0	0	14465057.24	0	8000000	0	0	0	0	0	0	0	8000000	0	0	0	0	0	8000000	1938898.47	4526158.77	6465057.24	14465057.24
1043	2013	5538255.96	0	0	0	0	0	0	0	5538255.96	0	0	0	0	6081116	1599122.18	4481993.82	0	0	0	4481993.82	0	0	10020249.78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10020249.78	0	10020249.78	10020249.78
1045	2013	11224374.2	0	1100000	0	0	0	0	0	12324374.2	0	0	0	0	6800	0	6800	0	0	0	6800	0	0	12331174.2	0	4382310	0	0	0	0	0	0	0	4382310	0	0	0	0	0	4382310	7948864.2	0	7948864.2	12331174.2
1046	2013	8946051.15	0	0	0	0	0	0	0	8946051.15	0	0	0	0	168508	0	168508	0	0	0	168508	0	0	9114559.15	0	781008.73	0	0	0	0	0	0	0	781008.73	0	0	0	0	0	781008.73	6014074.15	2319476.27	8333550.42	9114559.15
1047	2013	14234633.63	0	0	0	0	0	0	0	14234633.63	0	0	0	0	275000	202468.75	72531.25	0	0	0	72531.25	0	0	14307164.88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14307164.88	0	14307164.88	14307164.88
