ricf_oid_2013	ba_cn	fp_dt	ao_ad	ao_dd	ao_ddc	ao_ddi	ao_od	ao_odn	ao_odi	ao_nni	ao_adn	ao_ddn	ao_ddnn	ao_ddin	ao_odnn	ao_odnn.1	ao_odin	ao_nnin	ao_lst	ao_ate	ao_cc	ao_slr	ao_adex	ao_did	ao_dn	ao_dcae	ao_ncae	ao_dcan	ao_ncan	ao_use	ricf_oid	ba_uscc
728	北京金榜题名慈善基金会	2013	179486.06	179486.06	179486.06	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		191696.9	180000.0	0.0	11671.1								728.0	53110000551352838U
729	北京金融街慈善基金会	2013	3895884.35	3895884.35	242000.0	3653884.35	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		3898809.24	3829570.0	0.0	3539.24								729.0	53110000560396744J
730	北京长林公益基金会	2013	560000.0	560000.0	130000.0	430000.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		409390.85	371261.55	13532.0	24597.3								730.0	531100000592398688
731	北京长江药学发展基金会	2013	740000.0	740000.0	60000.0	680000.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		534898.69	348984.1	48339.36	4300.0								731.0	531100005548012567
732	北京长策经济研究基金会	2013	200000.0	200000.0	0.0	200000.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		808551.78	765039.18	32414.4	11098.2								732.0	53110000563604051Q
733	北京阳光知识产权与法律发展基金会	2013	1210858.3	966600.0	0.0	966600.0	244258.3	0.0	244258.3	0.0	0	0	0	0	0	0	0	0		1076206.87	974628.61	72067.04	29511.22								733.0	53110000563603323M
734	北京阳光老年健康基金会	2013	1222106.5	1222106.5	10200.0	1211906.5	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		1364374.22	1245514.3	107887.27	10573.05								734.0	53110000593880196E
735	北京青少年发展基金会	2013	41859649.44	40879732.54	7954113.88	32925618.66	979916.9	184658.0	795258.9	0.0	0	0	0	0	0	0	0	0		37127022.32	35450368.8	1013715.05	508718.54								735.0	5311000050030780XN
736	北京青少年科学基金会	2013	50000.1	50000.1	50000.1	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		1539671.01	1431305.39	44111.0	63987.61								736.0	53110000500302806B
737	北京青年创业就业基金会	2013	5000.0	5000.0	0.0	5000.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		1666863.53	1571355.0	20371.0	75113.53								737.0	5311000069320307XH
738	北京非物质文化遗产发展基金会	2013	4000000.0	4000000.0	0.0	4000000.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		41381.6	25678.4	0.0	15703.2								738.0	53110000067344537W
739	北京韩红爱心慈善基金会	2013	38725843.62	38725843.62	5537766.22	33188077.4	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		19304648.7	18263182.62	512907.0	401301.68								739.0	53110000596078609T
740	北京顺峰爱心公益基金会	2013	2000000.0	2000000.0	500000.0	1500000.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		0.0	0.0	0.0	0.0								740.0	531100000854708525
741	北京高占祥文化艺术基金会	2013	4720000.0	4720000.0	1700000.0	3020000.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		4783205.1	4527957.94	218041.24	37205.92								741.0	53110000563602291R
743	北京龙门慈善基金会	2013	470000.0	470000.0	0.0	470000.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		483367.6	477259.0	0.0	6108.6								743.0	531100005603510875
744	北华大学教育基金会	2013	3603500.0	3603500.0	26000.0	3577500.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		2808132.92	2685582.92	0.0	122550.0								744.0	53220000696121387B
745	北方民族大学教育发展基金会	2013	820000.0	820000.0	0.0	820000.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		130555.0	130000.0	0.0	555.0								MoreThanOneMatch	MoreThanOneMatch
746	北流见义勇为慈善基金会	2013	3625800.0	3625800.0	3625800.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		2731261.42	2516604.0	78982.0	11585.2								746	53450981052700885P
747	北海天宁慈善基金会	2013	21560.0	21560.0	1560.0	20000.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		387486.0	258200.0	30000.0	99286.0								747	534505005998394859
748	华中农业大学教育发展基金会	2013	14702282.5	14702282.5	0.0	14702282.5	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		2136882.6	2130783.1	0.0	6099.5								748	53100000717841544W
749	华中师范大学教育发展基金会	2013	73652390.01	73652390.01	73652390.01	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		35567609.13	35516101.69	31200.0	20307.44								749	53420000503589574U
750	华中科技大学教育发展基金会	2013	19937755.85	19140947.36	1832864.91	17308082.45	796808.49	0.0	796808.49	0.0	0	0	0	0	0	0	0	0		13054590.5	13054217.71	0.0	372.79								750	534200005035899025
751	华侨茶业发展研究基金会	2013	906717.73	906717.73	0.0	906717.73	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		2609958.86	2367039.29	121850.0	121069.57								751	53100000500016930A
752	华民慈善基金会	2013	1594549.22	1594549.22	0.0	1594549.22	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		29000983.69	26481975.02	1789716.54	594205.88								752	531000005000209721
753	华润慈善基金会	2013	123922618.4	89250234.69	3459207.16	85791027.53	34672383.71	0.0	34672383.71	0.0	0	0	0	0	0	0	0	0		108509579.17	106283294.26	0.0	159226.4								753	531000005000216411
754	华阳慈善基金会	2013	196955653.13	196955653.13	421731.49	196533921.64	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		299474050.19	299433319.38	0.0	40495.7								754	53100000500021473Y
755	华鼎国学研究基金会	2013	11630000.0	11630000.0	5000000.0	6630000.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		2648408.28	1987922.5	288140.0	372344.66								755	531000007178327282
756	南京中医药大学教育发展基金会	2013	26800147.4	26800147.4	18520147.4	8280000.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		13737526.66	13686030.0	0.0	51496.66								756	53320000509158388K
757	南京中国药科大学教育发展基金会	2013	11633309.01	11633309.01	0.0	11633309.01	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		9499668.0	9483000.0	0.0	16668.0								757	53320000509158302Q
758	南京交通职业技术学院教育发展基金会	2013	4124700.0	4124700.0	2792700.0	1332000.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		13701775.8	13696466.5	0.0	5309.3								758	5332000050916012X1
760	南京体育学院体育发展基金会	2013	4190000.0	4190000.0	570000.0	3620000.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		2498198.5	2493983.5	0.0	0.0								760	53320000509160322Q
761	南京信息大学教育发展基金会	2013	1058000.0	1058000.0	3000.0	1055000.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		65273650.0	65273650.0	0.0	0.0								761	
762	南京信息职业技术学院教育发展基金会	2013	3040444.2	3040444.2	2924224.2	116220.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		1063020.0	1028842.0	32600.0	1578.0								762	5332000050916004XD
763	南京儿童医院医学发展医疗救助基金会	2013	5000.0	5000.0	5000.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		329081.5	322912.0	0.0	6169.5								763	53320000509161827U
764	南京农业大学教育发展基金会	2013	3757180.28	3757180.28	410000.0	3347180.28	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		3420449.27	3409130.17	5000.0	6319.1								764	533200005091585213
765	南京化工职业技术学院教育发展基金会	2013	3879568.35	3879568.35	3850000.0	29568.35	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		6554663.0	6500000.0	0.0	48423.0								765	
766	南京医科大学教育发展基金会	2013	23539941.49	23539941.49	18930000.0	4609941.49	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		18492741.5	18488578.0	0.0	4163.5								766	53320000509158687H
767	南京外国语学校教育基金会	2013	15480000.0	15480000.0	10580000.0	4900000.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		11794971.0	11668021.0	56850.0	70100.0								767	533200005091581774
768	南京大吉慈善基金会	2013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		250233.0	250000.0	0.0	233.0								768	53320000509161683A
769	南京大学教育发展基金会	2013	103288970.07	76748578.12	13771094.57	62977483.55	26540391.95	11714542.86	14825849.09	0.0	0	0	0	0	0	0	0	0		83994342.09	81501308.5	524785.34	1748596.22								769	53320000509158003T
771	南京审计学院教育发展基金会	2013	58259752.39	58259752.39	769742.39	57490010.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		24642981.0	24524350.0	0.0	118631.0								771	53320000509158265J
772	南京工业大学教育发展基金会	2013	30496000.0	30496000.0	29470000.0	1026000.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		71037520.0	71026000.0	0.0	11520.0								772	53320000509158548T
773	南京工业职业技术学院教育发展基金会	2013	2628200.0	2628200.0	20000.0	2608200.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		16048845.86	16008900.0	0.0	39945.86								773	533200005091604107
774	南京工程学院教育发展基金会	2013	26481270.0	26481270.0	0.0	26481270.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		39035944.1	38880112.3	0.0	155831.8								774	53320000509158660R
776	南京市中小学幼儿教师奖励基金会	2013	1100000.0	1100000.0	0.0	1100000.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		1747951.0	1746074.0	0.0	1877.0								776	53320000511158280M
777	南京市中小学生科技活动基金会	2013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		909398.5	864268.8	36200.0	8929.7								777	53320000509171283B
778	南京市六合区见义勇为基金会	2013	200000.0	200000.0	0.0	200000.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		303502.71	160673.0	79229.65	63600.06								778	53320000509159647L
779	南京市建邺区见义勇为基金会	2013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		168667.38	165926.0	0.0	2741.38								779	5332000050915976XG
780	南京市栖霞区见义勇为基金会	2013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		109006.98	64000.0	0.0	45006.98								780	533200005091597353
781	南京市残疾人福利基金会	2013	1777400.5	1777400.5	0.0	1777400.5	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		2710460.09	2577813.5	0.0	132646.59								781	53320000509172198D
782	南京市江宁区教育发展基金会	2013	8136000.0	8136000.0	0.0	8136000.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		3116115.5	3096068.5	18500.0	1547.0								782	533200005091612883
783	南京市江宁区见义勇为基金会	2013	200000.0	200000.0	0.0	200000.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		303502.71	160673.0	79229.65	63600.06								783	53320000509159057K
784	南京市法律援助基金会	2013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		121920.0	120000.0	1920.0	0.0								784	53320000509160648E
785	南京市浦口区扶贫基金会	2013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		2311376.74	2285699.74	17600.0	8077.0								785	533200005091585993
786	南京市浦口区见义勇为基金会	2013	1600000.0	1600000.0	0.0	1600000.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		67157.5	29900.0	0.0	37257.5								786	53320000509159831C
787	南京市溧水县见义勇为基金会	2013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		105100.0	68700.0	0.0	36400.0								787	53320000509159874R
788	南京市爱心援助特困职工基金会	2013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		563164.4	550160.0	0.0	13004.4								788	53320000509158951W
789	南京市玄武区见义勇为基金会	2013	300000.0	300000.0	0.0	300000.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		79104.7	56129.0	0.0	22975.7								789	53320000509159452T
790	南京市秦淮区见义勇为基金会	2013	300000.0	300000.0	0.0	300000.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		202166.0	172900.0	6163.0	23103.0								790	53320000509159815N
791	南京市见义勇为基金会	2013	1000.0	1000.0	1000.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		956080.08	773930.58	0.0	182149.5								791	5332000050917226X1
792	南京市金陵中学教育发展基金会	2013	3955000.0	3955000.0	425000.0	3530000.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		2048460.0	2048460.0	0.0	0.0								792	53320000509160824B
793	南京市雨花台区见义勇为基金会	2013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		209594.0	162500.0	7200.0	39894.0								793	533200005091597278
794	南京市高淳区见义勇为基金会	2013	350000.0	350000.0	0.0	350000.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		93049.2	69500.0	0.0	23549.2								794	53320000509159065E
795	南京市鼓楼区见义勇为基金会	2013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		138741.0	124715.0	0.0	14026.0								795	53320000679035188A
796	南京市鼓楼教育基金会	2013	90000.0	90000.0	0.0	90000.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		50.0	0.0	0.0	0.0								796	5332000050916194XP
797	南京师范大学教育发展基金会	2013	38623800.53	38623800.53	460526.0	38163274.53	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		14763184.62	14579671.42	0.0	183513.2								797	533200005091581181
798	南京师范大学泰州学院教育发展基金会	2013	21465000.0	21465000.0	15065000.0	6400000.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		12828368.28	12824292.78	0.0	4075.5								798	53320000509158425R
799	南京师范大学附属中学教育发展基金会	2013	20350370.0	20350370.0	10858.0	20339512.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		4403470.5	4397014.3	0.0	6456.2								799	533200005091608326
800	南京新城市慈善基金会	2013	3630000.0	3630000.0	1500000.0	2130000.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		1766990.0	1764990.0	0.0	2000.0								800	533200005091599628
801	南京晓庄学院教育发展基金会	2013	14190000.0	14190000.0	14190000.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		2597200.0	2587200.0	0.0	10000.0								801	53320000509159292K
802	南京林业大学教育发展基金会	2013	32244551.0	32244551.0	3288853.7	28955697.3	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		3968047.95	3967967.95	0.0	80.0								802	533200005091593059
803	南京柯菲平公益基金会	2013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		0.0	0.0	0.0	0.0								803	5332000050916215XJ
804	南京森林警察学院教育发展基金会	2013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		1799755.2	1749098.9	0.0	50656.3								804	53320000509158070Q
805	南京海外工商管理专修学院教育基金会	2013	50604.0	50604.0	39604.0	11000.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		331189.2	318280.0	0.0	12909.2								805	53320000509159217T
806	南京牛首山公益慈善基金会	2013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		0.0	0.0	0.0	0.0								806	53320000509161915A
807	南京特殊教育职业技术学院教育发展基金会	2013	987245.98	987245.98	987245.98	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		1064560.0	1061000.0	0.0	3560.0								807	533200005091601974
808	南京理工大学教育发展基金会	2013	27950054.54	27950054.54	636574.01	27313480.53	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		14951785.27	14620653.85	150600.0	180531.42								808	533200005091582225
809	南京理工大学泰州科技学院教育发展基金会	2013	13521591.32	13521591.32	13401171.32	120420.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		6020602.0	6000000.0	585.0	20017.0								809	533200005091593134
810	南京理工大学紫金学院教育发展基金会	2013	2110000.0	2110000.0	2110000.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		2445680.38	2390700.0	53979.38	1000.0								810	53320000509159719D
811	南京航空航天大学教育发展基金会	2013	10518590.3	10512370.0	10092370.0	420000.0	6220.3	6220.3	0.0	0.0	0	0	0	0	0	0	0	0		25202436.99	25185926.49	0.0	16510.5								811	53320000509201075H
812	南京艺术学院教育发展基金会	2013	15675000.0	15675000.0	565000.0	15110000.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		1380200.0	1375000.0	0.0	5200.0								812	53320000509158193R
813	南京财经大学教育发展基金会	2013	955498.48	475000.0	100000.0	375000.0	480498.48	0.0	480498.48	0.0	0	0	0	0	0	0	0	0		13867583.0	13841396.0	0.0	26187.0								813	53320000509158206F
814	南京邮电大学教育发展基金会	2013	25141400.0	25141400.0	19743400.0	5398000.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		26316090.0	26305050.0	0.0	11040.0								814	533200005091587750
815	南京金陵文化保护发展基金会	2013	405000000.0	405000000.0	0.0	405000000.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		1645956.52	1550000.0	0.0	95956.52								815	533200005091607282
816	南京金鹰国际慈济基金会	2013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		1521973.7	1485000.0	0.0	52750.0								816	53320000509158097G
817	南京铁道职业技术学院教育发展基金会	2013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		5705.5	0.0	0.0	5705.5								817	533200005091603731
818	南京鼓楼医院医学发展医疗救助基金会	2013	7915657.6	7915657.6	599000.0	7316657.6	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		2673704.11	2615486.91	0.0	46600.9								818	53320000509158919H
819	南充市教育基金会	2013	1217127.22	1217127.22	39000.0	1178127.22	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		2166873.72	2022715.22	17800.0	126358.5								819	53510000504895434D
820	南充市高坪区阳光助学基金会	2013	93000.0	93000.0	93000.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		383472.25	299200.0	0.0	30632.25								820	53510000696969038M
821	南宁市教育基金会	2013	14836609.52	14836609.52	3633780.5	11202829.02	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		10883235.54	10723696.82	105521.6	49213.2								821	534501005071608045
822	南安市仑苍镇教育发展基金会	2013	6562008.0	6562008.0	6562008.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		7883379.07	7848712.6	14400.0	18257.47								822	533500006784911576
824	南安市山前扶贫基金会	2013	2123000.0	2123000.0	2123000.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		88623.6	86200.0	0.0	2423.6								824	53350000075019806G
825	南安市李德茂教育基金会	2013	450000.42	420000.42	420000.42	0.0	30000.0	30000.0	0.0	0.0	0	0	0	0	0	0	0	0		609172.0	597871.0	4800.0	5625.0								825	53350000699007192G
826	南安市石井创新社会管理公益基金会	2013	30000.0	30000.0	30000.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		233054.79	218000.0	0.0	15054.79								826	53350000597863182X
827	南安市芙蓉基金会	2013	15070.18	0.0	0.0	0.0	15070.18	0.0	15070.18	0.0	0	0	0	0	0	0	0	0		5581840.77	4571356.21	458556.4	220802.16								827	53350000512854026E
828	南安市英都教育基金会	2013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		235731.9	223286.0	2600.0	9845.9								828	533500006692904683
829	南安市黄良庵慈善基金会	2013	1580120.0	1580120.0	1580120.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		787961.88	644479.5	6800.0	76932.38								829	533500005895524219
830	南平市困难党员帮扶基金会	2013	1480000.0	1480000.0	0.0	1480000.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		2014126.03	2004000.0	0.0	10126.03								830	53350000662833837Y
831	南昌市教育基金会	2013	54555340.4	54555340.4	0.0	54555340.4	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		35785272.21	35469458.3	172530.0	143283.91								831	5336000069096763XC
832	南昌市汇仁教育基金会	2013	10000000.0	10000000.0	0.0	10000000.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		883748.0	880000.0	0.0	3748.0								832	53360100067469428N
833	南昌市青少年发展基金会	2013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		4633.0	0.0	0.0	4633.0								833	53360000087101540L
834	南航“十分”关爱基金会	2013	5082919.5	5082919.5	0.0	5082919.5	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		7488594.5	7111190.1	0.0	377404.4								834	5310000050001971XC
835	南通公安大病特困救助基金会	2013	19885700.0	19885700.0	885700.0	19000000.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		1137030.0	1136000.0	0.0	1030.0								835	53320000509160947C
836	南通大学教育发展基金会	2013	59414750.0	59414750.0	56925000.0	2489750.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		57665374.0	57623935.5	0.0	11001.0								836	53320000509158310K
837	南通市崇川区慈善基金会	2013	3711095.0	3711095.0	0.0	3711095.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		1351413.8	1324347.4	0.0	17066.4								837	53320000509158863E
838	南通市崇川区见义勇为基金会	2013	2600000.0	2600000.0	0.0	2600000.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		166310.1	139701.0	19200.0	4219.1								838	53320000509160680R
839	南通市广播电视大学教育发展基金会	2013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		756921.89	754872.39	0.0	0.0								839	53320000509161173W
840	南通市慈善基金会	2013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		1841808.0	1836928.0	0.0	2000.0								840	509158855
841	南通市法律援助基金会	2013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		422597.34	396102.94	22200.0	4294.4								841	53320000509160576M
842	南通市港闸区慈善基金会	2013	564638.6	564638.6	60870.0	503768.6	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		600304.6	592848.6	0.0	7456.0								842	509158900
843	南通市港闸区见义勇为基金会	2013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0		183601.6	169620.0	9200.0	4781.6								843	533200005091611652
