ricf_oid_2013	ba_cn	fp_dt	cf_doc	cf_soc	cf_srvc	cf_proc	cf_govc	cf_otca	cf_atci	cf_dopc	cf_stpc	cf_psc	cf_otpc	cf_atco	cf_anc	cf_inc	cf_inrc	cf_assc	cf_oc	cf_itci	cf_aspc	cf_inpc	cf_oinc	cf_tinc	cf_intc	cf_leca	cf_tfc	cf_tfic	cf_bopc	cf_inpc.1	cf_ofc	cf_tfoc	cf_nfl	cf_exch	cf_ninc	ricf_oid	ba_uscc
80	上海市残疾人福利基金会	2013	8193671.49	0.0	0.0	0.0	0.0	428214.81	8621886.3	2376794.28	362859.91	4317103.94	462095.99	7518854.12	1103032.18	0.0	0.0	0.0	0.0	0.0	47180.0	0.0	0.0	47180.0	-47180.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	80.0	53310000501773837W
81	上海市民帮困互助基金会	2013	48804214.01	0.0	0.0	0.0	0.0	1628089.93	50432303.94	46065462.3	473827.0	0.0	443809.98	46983099.28	3449204.66	84305600.0	2601767.67	0.0	0.0	86907367.67	0.0	90016000.0	0.0	90016000.0	-3108632.33	0.0	0.0	0.0	0.0	0.0	66000.0	66000.0	-66000.0	0.0	0	81.0	53310000501778865X
82	上海市浦东新区教育发展基金会	2013	200000.0	0.0	0.0	0.0	0.0	526143.55	726143.55	0.0	67599.5	778579.5	13008.61	859187.61	-133044.06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	640455.91	640455.91	0.0	0.0	0.0	0.0	640455.91	0.0	0	82.0	533100005017727383
83	上海市爱心帮教基金会	2013	1788439.92	0.0	0.0	0.0	0.0	7883.55	1796323.47	1528950.0	0.0	52547.73	162530.0	1744027.73	52295.74	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	83.0	533100005017754615
84	上海市甬协公益基金会	2013	642400.0	0.0	0.0	0.0	0.0	1651575.92	2293975.92	653484.0	56135.3	0.0	7697.9	717317.2	1576658.72	0.0	0.0	0.0	0.0	0.0	0.0	2000000.0	0.0	2000000.0	-2000000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	84.0	53310000501779964P
85	上海市科普基金会	2013	100000.0	0.0	0.0	0.0	0.0	23411.2	123411.2	392748.63	27600.0	0.0	8127.0	428475.63	-305064.43	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	136226.27	136226.27	0.0	0.0	66496.5	66496.5	69729.77	0.0	0	85.0	53310000501779454A
86	上海市老年基金会	2013	54291874.39	0.0	0.0	0.0	46463355.5	3859200.86	104614430.75	92133021.05	1886657.38	0.0	1624260.43	95643938.86	8970491.89	118000000.0	10649819.17	0.0	0.0	128649819.17	173181.0	0.0	0.0	173181.0	128476638.17	0.0	0.0	0.0	0.0	0.0	50032.92	50032.92	-50032.92	0.0	0	86.0	5331000050177344XB
87	上海市职工帮困基金会	2013	3403997.18	0.0	0.0	0.0	28020000.0	6474078.98	37898076.16	26457021.0	0.0	0.0	5926967.94	32383988.94	5514087.22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	87.0	5331000050177299XM
88	上海市自然与健康基金会	2013	24129.0	0.0	0.0	0.0	0.0	6322.78	30451.78	872270.0	81808.0	0.0	18457.94	972535.94	-942084.16	206784.16	0.0	0.0	14590.0	221374.16	0.0	0.0	0.0	0.0	221374.16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	88.0	53310000501779139N
89	上海市虹口区教育基金会	2013	0.0	0.0	72000.0	0.0	0.0	382364.73	454364.73	222110.0	0.0	19466.2	321300.0	562876.2	-108511.47	0.0	55608.0	0.0	0.0	55608.0	0.0	0.0	0.0	0.0	55608.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	89.0	533100005017724208
90	上海市长宁区教育基金会	2013	2777533.58	0.0	0.0	0.0	5000000.0	265735.11	8043268.69	0.0	75120.0	136168.83	3189124.8	3400413.63	4642855.06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	90.0	53310000501772623W
91	上海市闵行区中小幼教师奖励基金会	2013	1140000.0	0.0	0.0	0.0	0.0	2484540.31	3624540.31	0.0	5500.0	0.0	3988710.54	3994210.54	-369670.23	10000000.0	838191.76	0.0	0.0	10838191.76	4199.0	0.0	11000000.0	11004199.0	-166007.24	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	91.0	533100005017734666
92	上海市闸北区教育基金会	2013	0.0	0.0	0.0	0.0	0.0	376698.51	376698.51	0.0	71737.0	0.0	428565.0	500302.0	-123603.49	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	92.0	533100005017763099
93	上海市防癌抗癌事业发展基金会	2013	171000.0	0.0	0.0	0.0	0.0	109603.21	280603.21	0.0	57600.0	0.0	447317.1	504917.1	-224313.89	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	93.0	533100005017802017
94	上海市青少年发展基金会	2013	36008565.09	0.0	0.0	0.0	0.0	1000585.7	37009150.79	18272222.42	0.0	0.0	766062.62	19038285.04	17970865.75	99000000.0	1468279.8	0.0	0.0	100468279.8	0.0	99000000.0	0.0	99000000.0	1468279.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	94.0	53310000501773095F
95	上海市青年创业就业基金会	2013	721031.8	0.0	0.0	0.0	0.0	62718.59	783750.39	714106.0	0.0	14400.0	30405.77	758911.77	24838.62	71000000.0	506279.44	0.0	0.0	71506279.44	0.0	76000000.0	0.0	76000000.0	-4493720.56	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	95.0	53310000501781175C
96	上海市青浦区教育基金会	2013	2373000.0	0.0	5207165.0	0.0	0.0	1124258.66	8704423.66	4505450.0	148800.0	0.0	2603574.1	7257824.1	1446599.56	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	96.0	533100005017803248
97	上海市静安区教育基金会	2013	0.0	0.0	0.0	0.0	0.0	857709.24	857709.24	0.0	0.0	7350.0	567517.18	574867.18	282842.06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	97.0	533100005017725514
98	上海市黄浦区教育基金会	2013	0.0	0.0	0.0	0.0	0.0	310032.91	310032.91	6336316.4	0.0	0.0	338874.62	6675191.02	-6365158.11	60000000.0	3221548.69	0.0	0.0	63221548.69	0.0	50000000.0	0.0	50000000.0	13221548.69	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	98.0	53310000501772631P
99	上海师范大学教育发展基金会	2013	6472751.17	0.0	63797.0	0.0	0.0	0.0	6536548.17	0.0	62339.1	3006318.28	32000.0	3100657.38	3435890.79	0.0	133520.56	0.0	0.0	133520.56	0.0	8000000.0	0.0	8000000.0	-7866479.44	0.0	296125.72	296125.72	0.0	0.0	37443.75	37443.75	258681.97	0.0	0	99.0	533100005017808180
100	上海应用技术学院教育发展基金会	2013	2115000.0	0.0	0.0	0.0	0.0	0.0	2115000.0	30000.0	0.0	5292.5	0.0	35292.5	2079707.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	105643.62	105643.62	0.0	0.0	718.0	718.0	104925.62	0.0	0	100.0	5331000050178224XG
101	上海志成公益基金会	2013	2000000.0	0.0	0.0	0.0	0.0	5480.85	2005480.85	100000.0	0.0	0.0	210.0	100210.0	1905270.85	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	101.0	53310000501782477T
102	上海思麦公益基金会	2013	1459060.31	0.0	0.0	0.0	0.0	111440.61	1570500.92	875499.35	161657.4	0.0	9278.07	1046434.82	524066.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	102.0	53310000501781888E
103	上海恩德公益基金会	2013	4001000.0	0.0	0.0	0.0	0.0	16497.02	4017497.02	1064239.0	0.0	0.0	33570.5	1097809.5	2919687.52	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	103.0	53310000501781386U
104	上海慈慧公益基金会	2013	7736450.62	0.0	0.0	0.0	0.0	1002001.69	8738452.31	4407095.89	398782.71	0.0	76743.67	4882622.27	3855830.04	25900000.0	248981.91	0.0	0.0	26148981.91	1260.0	30100000.0	0.0	30101260.0	-3952278.09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	104.0	53310000501781589G
105	上海慈源爱心基金会	2013	160000.0	0.0	0.0	0.0	0.0	9.08	160009.08	160000.0	0.0	0.0	3180.0	163180.0	-3170.92	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	105.0	5331000050178048XH
106	上海文化发展基金会	2013	23884005.0	0.0	0.0	0.0	74353750.0	6960777.8	105198532.8	90764638.78	2126069.8	1439539.7	5973574.13	100303822.41	4894710.39	0.0	0.0	520.0	0.0	520.0	434217.0	0.0	0.0	434217.0	-433697.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	106.0	533100005017731160
107	上海文学发展基金会	2013	789000.0	0.0	0.0	0.0	0.0	230757.22	1019757.22	909854.58	67800.0	0.0	29389.78	1007044.36	12712.86	3185953.5	762137.06	0.0	0.0	3948090.56	0.0	3549785.2	0.0	3549785.2	398305.36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	107.0	533100005017675762
109	上海新建桥老龄事业发展基金会	2013	1061185.0	0.0	0.0	0.0	0.0	172916.75	1234101.75	312598.0	0.0	0.0	50518.0	363116.0	870985.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	109.0	533100005017805860
110	上海新泰高新技术研究与发展基金会	2013	0.0	0.0	0.0	0.0	0.0	374307.58	374307.58	1300000.0	39600.0	0.0	77432.85	1417032.85	-1042725.27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	110.0	53310000501777854J
111	上海明德公益基金会	2013	56313.7	0.0	0.0	0.0	0.0	343544.54	399858.24	106500.0	80654.0	35075.36	78443.65	300673.01	99185.23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	59394.54	59394.54	0.0	0.0	1621.5	1621.5	57773.04	0.0	0	111.0	53310000586835071J
112	上海曙光中医药研究发展基金会	2013	2182500.0	0.0	0.0	0.0	0.0	54176.73	2236676.73	0.0	24000.0	22239.4	1016197.59	1062436.99	1174239.74	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	112.0	53310000501780906E
114	上海木兰教育基金会	2013	4008.0	0.0	0.0	0.0	0.0	323298.11	327306.11	252000.0	20575.1	7486.9	0.0	280062.0	47244.11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	114.0	53310000501780180N
115	上海民建扶帮公益基金会	2013	13777522.0	0.0	0.0	0.0	0.0	0.0	13777522.0	9791274.7	0.0	0.0	39508.2	9830782.9	3946739.1	0.0	108269.94	114000.0	0.0	222269.94	0.0	3484881.18	0.0	3484881.18	-3262611.24	0.0	35382.94	35382.94	0.0	0.0	183.0	183.0	35199.94	0.0	0	115.0	53310000501781036M
116	上海民生公益基金会	2013	3060725.25	0.0	0.0	0.0	0.0	131703.17	3192428.42	2206242.4	17600.0	13218.0	653413.95	2890474.35	301954.07	20087658.96	956715.12	0.0	0.0	21044374.08	3300.0	0.0	14880000.0	14883300.0	6161074.08	2900000.0	0.0	2900000.0	9060660.0	364899.2	0.0	9425559.2	-6525559.2	0.0	0	116.0	53310000501781204P
117	上海民生艺术基金会	2013	112000000.0	0.0	0.0	0.0	0.0	0.0	112000000.0	37680000.0	114460.0	0.0	23515.02	37817975.02	74182024.98	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	117.0	533100005017814232
118	上海水资源保护基金会	2013	2511520.54	0.0	0.0	0.0	0.0	10946.55	2522467.09	139633.5	228778.2	0.0	347142.32	715554.02	1806913.07	0.0	0.0	0.0	0.0	0.0	3000.0	0.0	0.0	3000.0	-3000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	118.0	533100005017804554
119	上海汇添富公益基金会	2013	4447519.21	0.0	0.0	0.0	0.0	14234.46	4461753.67	2505940.3	0.0	0.0	208778.6	2714718.9	1747034.77	12617178.08	934490.33	0.0	0.0	13551668.41	0.0	6000000.0	0.0	6000000.0	7551668.41	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	119.0	533100005017811912
121	上海汤臣慈善基金会	2013	2700000.0	0.0	0.0	0.0	0.0	4126.38	2704126.38	475000.0	0.0	0.0	1243590.4	1718590.4	985535.98	0.0	0.0	0.0	0.0	0.0	0.0	1700000.0	0.0	1700000.0	-1700000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	121.0	53310000501782143A
122	上海汽车工业教育基金会	2013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1259664.74	100000.0	52209.43	235461.0	1647335.17	-1647335.17	0.0	1840300.0	0.0	11171.44	1851471.44	20889.0	0.0	0.0	20889.0	1830582.44	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	122.0	533100005017738885
123	上海汽车工业科技发展基金会	2013	0.0	0.0	0.0	0.0	0.0	207709.15	207709.15	0.0	16800.0	89460.2	3102720.0	3208980.2	-3001271.05	0.0	3494385.25	0.0	0.0	3494385.25	0.0	0.0	0.0	0.0	3494385.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	123.0	53310000501776472G
124	上海沪利历史建筑和都市改造基金会	2013	0.0	0.0	0.0	0.0	0.0	1000.82	1000.82	0.0	0.0	0.0	87219.7	87219.7	-86218.88	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	124.0	53310000501780770P
125	上海浦东新区社会发展基金会	2013	15430674.6	0.0	0.0	0.0	0.0	498555.56	15929230.16	15316649.7	577876.23	0.0	319810.46	16214336.39	-285106.23	18927825.28	2119070.91	2003212.7	0.0	23050108.89	3750.0	0.0	24000000.0	24003750.0	-953641.11	0.0	2724413.68	2724413.68	0.0	0.0	62094.7	62094.7	2662318.98	0.0	0	125.0	5331000050177539X9
126	上海浦发公益基金会	2013	1179000.0	0.0	0.0	0.0	0.0	105831.71	1284831.71	2378759.5	23160.0	0.0	557027.55	2958947.05	-1674115.34	59015710.0	1683834.31	0.0	0.0	60699544.31	4599.9	56915710.0	0.0	56920309.9	3779234.41	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	126.0	5331000050178064XQ
127	上海海事大学教育发展基金会	2013	2489769.12	0.0	0.0	0.0	0.0	35050.48	2524819.6	550000.0	0.0	0.0	4421.5	554421.5	1970398.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	127.0	53310000501782194J
128	上海海洋大学教育发展基金会	2013	3601468.7	0.0	0.0	0.0	0.0	20634.19	3622102.89	990000.0	0.0	0.0	7164.0	997164.0	2624938.89	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	128.0	53310000501781941A
129	上海淑德公益基金会	2013	600000.0	0.0	0.0	0.0	0.0	0.0	600000.0	50467.0	0.0	0.0	9230.6	59697.6	540302.4	0.0	30701.69	0.0	0.0	30701.69	0.0	0.0	0.0	0.0	30701.69	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	129.0	533100005017822078
130	上海特殊关爱基金会	2013	1700313.96	0.0	0.0	0.0	0.0	21127.1	1721441.06	2306381.45	147805.0	1439150.0	18434.8	3911771.25	-2190330.19	2000000.0	0.0	0.0	0.0	2000000.0	0.0	0.0	0.0	0.0	2000000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	130.0	53310000501780703R
131	上海现代服务业发展研究基金会	2013	8879739.3	540000.0	0.0	0.0	0.0	1772500.61	11192239.91	4952142.19	0.0	28859.7	1020000.0	6001001.89	5191238.02	0.0	0.0	0.0	0.0	0.0	0.0	4720000.0	0.0	4720000.0	-4720000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	131.0	53310000501781853U
132	上海理工大学教育发展基金会	2013	3091848.2	0.0	0.0	0.0	0.0	0.0	3091848.2	1871616.6	0.0	0.0	16560.0	1888176.6	1203671.6	44160000.0	315492.54	0.0	0.0	44475492.54	0.0	45925000.0	0.0	45925000.0	-1449507.46	0.0	82555.12	82555.12	0.0	0.0	0.0	0.0	82555.12	0.0	0	132.0	53310000501780009L
133	上海电力学院教育发展基金会	2013	1132507.76	0.0	0.0	0.0	0.0	170137.89	1302645.65	1197509.0	12000.0	0.0	0.0	1209509.0	93136.65	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	133.0	53310000501781239A
134	上海百马慈善基金会	2013	500000.0	0.0	0.0	0.0	0.0	0.0	500000.0	38900.0	44563.6	0.0	242823.53	326287.13	173712.87	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.37	41.37	0.0	0.0	526.3	526.3	-484.93	0.0	0	134.0	53310000501780834M
135	上海盛立公益基金会	2013	551747.5	13500.0	207705.9	0.0	0.0	6829.76	779783.16	230000.0	0.0	0.0	62798.56	292798.56	486984.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	135.0	53310000501781933F
136	上海真爱梦想公益基金会	2013	57524631.94	0.0	0.0	0.0	455000.0	-6201.6	57973430.34	33413973.81	2434138.33	0.0	884379.06	36732491.2	21240939.14	217162276.4	8400.01	0.0	0.0	217170676.41	54260.0	231134931.46	0.0	231189191.46	-14018515.05	0.0	0.0	0.0	0.0	0.0	819238.69	819238.69	-819238.69	0.0	0	136.0	53310000501780738C
137	上海科技发展基金会	2013	636000.0	0.0	9877433.0	0.0	0.0	42416.76	10555849.76	22137494.2	466362.9	0.0	583203.17	23187060.27	-12631210.51	0.0	22993475.0	0.0	0.0	22993475.0	36107.0	0.0	0.0	36107.0	22957368.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	137.0	53310000501772180D
138	上海科普教育发展基金会	2013	2421519.8	0.0	0.0	0.0	0.0	0.0	2421519.8	1851957.2	147440.0	5601583.35	52466.25	7653446.8	-5231927.0	40000000.0	11079264.71	0.0	0.0	51079264.71	0.0	0.0	0.0	0.0	51079264.71	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	138.0	533100005017780990
139	上海立信会计学院潘序伦教育发展基金会	2013	256200.0	0.0	0.0	0.0	0.0	4910.29	261110.29	200025.0	0.0	0.0	2051.0	202076.0	59034.29	0.0	0.0	0.0	0.0	0.0	0.0	4000000.0	0.0	4000000.0	-4000000.0	0.0	2000000.0	2000000.0	0.0	0.0	0.0	0.0	2000000.0	0.0	0	139.0	53310000501782135F
140	上海第一财经公益基金会	2013	2034794.0	0.0	0.0	0.0	0.0	7156.52	2041950.52	0.0	0.0	0.0	30.0	30.0	2041920.52	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	140.0	53310000501782549K
141	上海美丽心灵社区公益基金会	2013	90821.73	0.0	0.0	0.0	0.0	1500000.0	1590821.73	647641.98	154119.4	0.0	0.0	801761.38	789060.35	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	141.0	53310000501782127L
142	上海联劝公益基金会	2013	25034657.26	0.0	86000.0	0.0	615300.9	375128.91	26111087.07	19327676.67	1336404.8	0.0	694474.78	21358556.25	4752530.82	0.0	0.0	0.0	0.0	0.0	46681.0	8000000.0	0.0	8046681.0	-8046681.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	420.98	0	142.0	53310000501781108E
143	上海联和新泰战略研究与发展基金会	2013	100000000.0	0.0	0.0	0.0	0.0	336407.6	100336407.6	610000.0	0.0	29579.0	1321.3	640900.3	99695507.3	0.0	0.0	0.0	0.0	0.0	9668.0	0.0	0.0	9668.0	-9668.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	143.0	53310000501777846P
144	上海能近公益基金会	2013	1467862.0	0.0	0.0	0.0	0.0	58222.08	1526084.08	524151.0	26000.0	131551.0	19489.8	701191.8	824892.28	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	144.0	533100005017802797
145	上海视觉艺术学院教育发展基金会	2013	80099063.93	0.0	197345.52	0.0	0.0	0.0	80296409.45	1438000.0	0.0	0.0	24708.4	1462708.4	78833701.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5052759.5	5052759.5	0.0	0.0	0.0	0.0	5052759.5	0.0	0	145.0	53310000501782223X
147	上海郑桓公文化研究基金会	2013	0.0	0.0	0.0	0.0	0.0	317.57	317.57	0.0	0.0	0.0	45870.0	45870.0	-45552.43	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	147.0	53310000501781407C
148	上海金山卫镇为民大病重病帮扶基金会	2013	0.0	0.0	0.0	0.0	0.0	321.69	321.69	380000.0	9600.0	10410.5	12853.0	412863.5	-412541.81	0.0	400000.0	0.0	0.0	400000.0	0.0	0.0	0.0	0.0	400000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	148.0	53310000501781212J
149	上海钟笑炉集邮基金会	2013	0.0	0.0	0.0	255583.0	0.0	7626.0	263209.0	0.0	41720.0	0.0	142174.0	183894.0	79315.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	149.0	53310000501772463M
150	上海长江出版交流基金会	2013	980000.0	0.0	0.0	0.0	0.0	99956.43	1079956.43	1150000.0	0.0	0.0	7446.6	1157446.6	-77490.17	10849.32	0.0	0.0	0.0	10849.32	0.0	0.0	0.0	0.0	10849.32	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	150.0	53310000501780113Q
151	上海阎宝航社会公益基金会	2013	177921.51	0.0	0.0	0.0	4000000.0	1621.78	4179543.29	111036.33	950629.0	0.0	8399101.44	9460766.77	-5281223.48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1007.0	1007.0	-1007.0	0.0	0	151.0	533100005017679201
152	上海阮仪三城市遗产保护基金会	2013	1017527.3	21540.0	0.0	0.0	0.0	27113.89	1066181.19	0.0	75000.0	0.0	626399.16	701399.16	364782.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	152.0	53310000501779999A
153	上海阳光公益基金会	2013	5000000.0	0.0	0.0	0.0	0.0	38438.68	5038438.68	0.0	6000.0	0.0	11357.76	17357.76	5021080.92	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5000000.0	5000000.0	-5000000.0	0.0	0.0	0.0	0.0	0.0	60.5	60.5	-60.5	0.0	0	153.0	53310000501782303H
154	上海韩哲一教育扶贫基金会	2013	1526960.0	0.0	0.0	0.0	0.0	607312.04	2134272.04	1428960.0	46000.0	0.0	110843.24	1585803.24	548468.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	154.0	533100005017812550
155	上海颜德馨中医药基金会	2013	600000.0	0.0	0.0	0.0	0.0	124973.75	724973.75	0.0	40800.0	360567.8	0.0	401367.8	323605.95	0.0	0.0	0.0	0.0	0.0	1379.0	0.0	0.0	1379.0	-1379.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	155.0	53310000501779550K
158	东北师大附中教育发展基金会	2013	9635500.0	0.0	0.0	0.0	0.0	32779.93	9668279.93	2164224.0	0.0	0.0	463828.1	2628052.1	7040227.83	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	158.0	53220000555286591G
159	东北师范大学教育基金会	2013	4106011.95	0.0	0.0	0.0	0.0	23905.35	4129917.3	1916700.24	0.0	0.0	630781.0	2547481.24	1582436.06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	159.0	532200005552531832
160	东南大学成贤学院教育发展基金会	2013	9019800.0	0.0	0.0	0.0	0.0	15693.94	9035493.94	4971792.49	0.0	0.0	5141613.68	10113406.17	-1077912.23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	160.0	533200005091584094
161	东南大学教育基金会	2013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	161.0	53320000509158062X
162	东台市慈善基金会	2013	5921881.56	0.0	0.0	0.0	0.0	136190.17	6058071.73	3494876.2	0.0	0.0	5160333.59	8655209.79	-2597138.06	0.0	0.0	0.0	0.0	0.0	11720.0	0.0	0.0	11720.0	-11720.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	162.0	533200005091590739
163	东台市见义勇为基金会	2013	0.0	0.0	0.0	0.0	1000000.0	56100.0	1056100.0	39800.0	0.0	1980.0	2000.0	43780.0	1012320.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	163.0	533200005091613259
