机构ID	机构名称	报表时间	接受捐赠收到的现金	收取会员费收到的现金	提供服务收到的现金	销售商品收到的现金	政府补贴收到的现金	收到的与其他业务活动有关的现金	业务活动现金流入小计	提供捐赠或者资助支付的现金	支付给员工以及为员工支付的现金	购买商品接受服务支付的现金	支付的其他与业务活动有关的现金	业务活动现金流出小计	业务活动产生的现金净流量	收回投资所收到的现金	取得投资收益所收到的现金	处置固定资产和无形资产所收回的现金	收到的其他与投资有关的现金	投资活动现金流入小计	购建固定资产和无形资产所支付的现金	对外投资所支付的现金	支付的其他与投资活动有关的现金	投资活动现金流出小计	投资活动产生的现金流量净额	借款所收到的现金	收到的其他与筹资活动有关的现金	筹资活动现金流入小计	偿还借款所支付的现金	偿还利息所支付的现金	支付的其他与筹资活动有关的现金	筹资活动现金流出小计	筹措活动产生的现金流量净额	汇率变动对现金的影响	现金及现金等价物净增加额
ricf_oid	ba_cn	fp_dt	cf_doc	cf_soc	cf_srvc	cf_proc	cf_govc	cf_otca	cf_atci	cf_dopc	cf_stpc	cf_psc	cf_otpc	cf_atco	cf_anc	cf_inc	cf_inrc	cf_assc	cf_oc	cf_itci	cf_aspc	cf_inpc	cf_oinc	cf_tinc	cf_intc	cf_leca	cf_tfc	cf_tfic	cf_bopc	cf_inpc	cf_ofc	cf_tfoc	cf_nfl	cf_exch	cf_ninc
2749	福州市人口福利基金会	2013	7799000	0	0	0	0	863937.62	8662937.62 	5014000.00 	0	0	160176.97 	5174176.97 	3488760.65 	0.00 	0.00 	0	0	0.00 	210364.00 	0.00 	0.00 	210364.00 	-210364.00 	0	0	0	0	0	17238.00 	17238.00 	-17238.00 	0	0
2750	福州市干部教育基金会	2013	2000000	0	0	0	50000	6610.29	2056610.29 	0.00 	0	872.8	186.00 	1058.80 	2055551.49 	0.00 	0.00 	0	0	0.00 	8247.00 	0.00 	0.00 	8247.00 	-8247.00 	0	0	0	0	0	0.00 	0.00 	0.00 	0	0
2751	福州市教育基金会	2013	21119789.6	0	0	0	0	958107.6	22077897.20 	14299712.56 	102300	73564.27	294124.00 	14769700.83 	7308196.37 	0.00 	0.00 	0	0	0.00 	174437.00 	0.00 	0.00 	174437.00 	-174437.00 	0	0	0	0	0	0.00 	0.00 	0.00 	0	0
2752	福州市鼓楼春芽教育基金会	2013	4417123.01	0	0	0	0	160458.07	4577581.08 	156315.00 	0	8260.4	0.00 	164575.40 	4413005.68 	0.00 	0.00 	0	0	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0.00 	0.00 	0.00 	0	0
2753	福州见义勇为基金会	2013	156089	0	0	0	2886400	1312624.31	4355113.31 	4150489.60 	275412.3	142585.58	170216.37 	4738703.85 	-383590.54 	0.00 	0.00 	0	0	0.00 	18639.00 	2000000.00 	0.00 	2018639.00 	-2018639.00 	0	0	0	0	0	0.00 	0.00 	0.00 	0	0
2754	福建中医药大学教育发展基金会	2013	663500	0	0	0	0	56807.02	720307.02 	1242294.50 	0	5771.91	508572.64 	1756639.05 	-1036332.03 	0.00 	0.00 	0	0	0.00 	537307.00 	0.00 	0.00 	537307.00 	-537307.00 	0	0	0	0	0	0.00 	0.00 	0.00 	0	0
2755	福建农林大学安溪茶学院教育发展基金会	2013	5000000	0	0	0	0	3548.61	5003548.61 	0.00 	0	0	0.00 	0.00 	5003548.61 	0.00 	0.00 	0	0	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0.00 	0.00 	0.00 	0	0
2756	福建农林大学教育发展基金会	2013	10694284	0	0	0	0	235932.9	10930216.90 	1400783.85 	0	0	14142.40 	1414926.25 	9515290.65 	0.00 	0.00 	0	0	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	32000	32000	0	0	0.00 	0.00 	-32000.00 	0	0
2757	福建医科大学教育发展基金会	2013	1197118.5	0	0	0	0	5310.54	1202429.04 	444270.00 	0	2140	0.00 	446410.00 	756019.04 	0.00 	0.00 	0	0	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0.00 	0.00 	0.00 	0	0
2758	福建华侨大学教育基金会	2013	53995463.8	0	0	0	0	3509745.16	57505208.96 	22377527.64 	0	10441	20000.00 	22407968.64 	35097240.32 	20000000.00 	1750684.93 	0	0	21750684.93 	0.00 	26000000.00 	0.00 	26000000.00 	-4249315.07 	0	0	0	0	0	0.00 	0.00 	0.00 	-353118.92	0
2759	福建卢嘉锡科学教育基金会	2013	140000	0	0	0	0	257.29	140257.29 	434400.00 	0	7638.1	2065.50 	444103.60 	-303846.31 	40000.00 	394062.67 	0	0	434062.67 	0.00 	239000.00 	0.00 	239000.00 	195062.67 	0	0	0	0	0	0.00 	0.00 	0.00 	0	0
2760	福建卫生职业技术学院教育基金会	2013	0	0	0	0	0	0	0.00 	0.00 	0	0	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	7829.6	7829.6	0	0	0.00 	0.00 	7829.60 	0	0
2761	福建吴孟超科技教育发展基金会	2013	11563900	0	0	0	0	14712.01	11578612.01 	0.00 	24500	1210066.9	549316.36 	1783883.26 	9794728.75 	0.00 	0.00 	0	0	0.00 	58549.00 	0.00 	0.00 	58549.00 	-58549.00 	0	0	0	0	0	0.00 	0.00 	0.00 	0	0
2762	福建喜盈门慈善基金会	2013	2470000	0	0	0	0	2548.38	2472548.38 	1395000.00 	24000	9911.5	1000000.00 	2428911.50 	43636.88 	0.00 	0.00 	0	0	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0.00 	0.00 	0.00 	0	0
2763	福建大丰文化基金会	2013	1444999.5	0	0	0	0	20526.79	1465526.29 	3364440.00 	142520	251717.8	26342.00 	3785019.80 	-2319493.51 	0.00 	1700000.00 	0	0	1700000.00 	0.00 	0.00 	0.00 	0.00 	1700000.00 	0	0	0	0	0	0.00 	0.00 	0.00 	0	0
2764	福建宏利基金会	2013	460000	0	0	0	0	875.62	460875.62 	345136.90 	32400	4677.81	74804.73 	457019.44 	3856.18 	740000.00 	0.00 	0	0	740000.00 	2900.00 	0.00 	0.00 	2900.00 	737100.00 	0	0	0	0	0	0.00 	0.00 	0.00 	0	0
2765	福建富闽基金会	2013	6000000	0	0	0	1030000	4786027.26	11816027.26 	3292995.11 	262400	2864.91	780161.41 	4338421.43 	7477605.83 	0.00 	0.00 	0	0	0.00 	2799.00 	0.00 	0.00 	2799.00 	-2799.00 	0	0	0	0	0	52298.60 	52298.60 	-52298.60 	0	0
2766	福建尚德教育基金会	2013	5364000	0	0	0	0	25120.14	5389120.14 	4961700.00 	314024.58	119186.6	4960000.00 	10354911.18 	-4965791.04 	0.00 	118604.07 	0	0	118604.07 	0.00 	0.00 	0.00 	0.00 	118604.07 	0	0	0	0	0	0.00 	0.00 	0.00 	0	0
2767	福建工程学院教育发展基金会	2013	40000	0	0	0	0	5308.7	45308.70 	0.00 	0	0	400.00 	400.00 	44908.70 	0.00 	0.00 	0	0	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0.00 	0.00 	0.00 	0	0
2768	福建师范大学附属中学正祥教育基金会	2013	2906000	0	0	0	0	31068.3	2937068.30 	227828.15 	0	24000	798.50 	252626.65 	2684441.65 	0.00 	0.00 	0	0	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0.00 	0.00 	0.00 	0	0
2769	福建张天福茶叶发展基金会	2013	261321	0	0	0	0	342805.75	604126.75 	292037.30 	17600	0	842423.24 	1152060.54 	-547933.79 	0.00 	0.00 	0	0	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0.00 	0.00 	0.00 	0	0
2771	福建江夏慈善基金会	2013	10176000	0	0	0	0	22337.91	10198337.91 	14143789.00 	343721.04	52553.77	1000000.00 	15540063.81 	-5341725.90 	0.00 	3336111.13 	0	0	3336111.13 	14130.00 	0.00 	0.00 	14130.00 	3321981.13 	1510000	0	1510000	0	0	0.00 	0.00 	1510000.00 	0	0
2772	福建海西青年创业基金会	2013	1855217	0	0	0	5360000	6199812.37	13415029.37 	7155901.48 	500732.04	28915.67	7674553.05 	15360102.24 	-1945072.87 	0.00 	0.00 	0	0	0.00 	44428.00 	0.00 	0.00 	44428.00 	-44428.00 	0	0	0	0	0	2301.00 	2301.00 	-2301.00 	0	0
2773	福建益闽干部教育基金会	2013	1000000	0	0	0	0	2257.28	1002257.28 	724270.00 	0	53630.56	0.00 	777900.56 	224356.72 	0.00 	0.00 	0	0	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	4840.00 	4840.00 	-4840.00 	0	0
2774	福建省上杭县杭川慈善基金会	2013	40000	0	0	0	0	0	40000.00 	214000.00 	22065	0	7321.00 	243386.00 	-203386.00 	0.00 	200000.00 	0	0	200000.00 	0.00 	0.00 	0.00 	0.00 	200000.00 	0	336.67	336.67	0	0	220.00 	220.00 	116.67 	0	0
2775	福建省中小学幼儿教师奖励基金会	2013	72000	0	0	0	0	82032.03	154032.03 	612392.50 	36200	6428.78	10792.01 	665813.29 	-511781.26 	0.00 	653674.47 	0	0	653674.47 	0.00 	0.00 	0.00 	0.00 	653674.47 	0	0	0	0	0	0.00 	0.00 	0.00 	0	0
2776	福建省亚通助学助残基金会	2013	277511.6	0	0	0	0	255.4	277767.00 	171061.60 	14000	1019.2	104000.00 	290080.80 	-12313.80 	0.00 	0.00 	0	0	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0.00 	0.00 	0.00 	0	0
2777	福建省人口福利基金会	2013	0	0	0	0	0	0	0.00 	1576500.00 	91692.03	0	0.00 	1668192.03 	-1668192.03 	4025152.81 	47279.21 	0	0	4072432.02 	0.00 	5525152.81 	0.00 	5525152.81 	-1452720.79 	0	4000000	4000000	0	0	0.00 	0.00 	4000000.00 	0	0
2778	福建省侨联事业发展基金会	2013	861811.3	0	0	0	0	227983.8	1089795.10 	1248608.20 	2500	0	69514.43 	1320622.63 	-230827.53 	0.00 	0.00 	0	0	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0.00 	0.00 	0.00 	0	0
2779	福建省公安民警英烈基金会	2013	2619539.47	0	0	0	0	192019.82	2811559.29 	3502345.50 	155133.16	22421.23	46603.50 	3726503.39 	-914944.10 	0.00 	0.00 	0	0	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0.00 	0.00 	0.00 	0	0
2780	福建省兴业慈善基金会	2013	7234619.8	0	0	0	0	3540.82	7238160.62 	6163644.50 	0	75900	110976.96 	6350521.46 	887639.16 	16000000.00 	1052146.20 	0	0	17052146.20 	0.00 	18532381.82 	0.00 	18532381.82 	-1480235.62 	0	0	0	0	0	0.00 	0.00 	0.00 	0	0
2781	福建省农爱工程慈善基金会	2013	500000	0	0	0	0	6107.13	506107.13 	434700.00 	13100	27318.5	0.00 	475118.50 	30988.63 	0.00 	0.00 	0	0	0.00 	29817.25 	0.00 	0.00 	29817.25 	-29817.25 	0	0	0	0	0	0.00 	0.00 	0.00 	0	0
2783	福建省博源文献艺术基金会	2013	0	0	0	0	0	0	0.00 	0.00 	0	0	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0.00 	0.00 	0.00 	0	0
2785	福建省发展体育事业基金会	2013	0	0	0	0	0	0	0.00 	0.00 	0	0	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0.00 	0.00 	0.00 	0	0
2786	福建省同心慈善基金会	2013	3509162.91	0	0	0	0	60684.39	3569847.30 	562699.24 	163744.64	0	820997.86 	1547441.74 	2022405.56 	0.00 	0.00 	0	0	0.00 	40759.50 	0.00 	0.00 	40759.50 	-40759.50 	0	0	0	0	0	119978.00 	119978.00 	-119978.00 	0	0
2788	福建省商盟公益基金会	2013	146000	0	0	0	0	135084.57	281084.57 	230000.00 	0	24807.45	15505.00 	270312.45 	10772.12 	0.00 	0.00 	0	0	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0.00 	0.00 	0.00 	0	0
2789	福建省夕阳红助老基金会	2013	0	0	0	0	0	7610513.17	7610513.17 	160000.00 	2000	0	5493979.08 	5655979.08 	1954534.09 	0.00 	0.00 	0	0	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0.00 	0.00 	0.00 	0	0
2790	福建省妇女儿童发展基金会	2013	7869559.81	0	0	0	0	393643.04	8263202.85 	2924991.16 	89380.45	325530.47	9524.60 	3349426.68 	4913776.17 	0.00 	0.00 	0	0	0.00 	1550.00 	0.00 	0.00 	1550.00 	-1550.00 	0	0	0	0	0	0.00 	0.00 	0.00 	0	0
2791	福建省少数民族发展基金会	2013	1880000	0	0	0	0	112418.34	1992418.34 	2330000.00 	86000	0	34844.98 	2450844.98 	-458426.64 	0.00 	0.00 	0	0	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0.00 	0.00 	0.00 	0	0
2792	福建省平和广兆中学教育基金会	2013	785000	0	0	0	0	7799.86	792799.86 	0.00 	0	0	0.00 	0.00 	792799.86 	0.00 	0.00 	0	0	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	47009.39 	47009.39 	-47009.39 	0	0
2793	福建省志愿服务基金会	2013	4278427.6	0	0	0	0	18763.98	4297191.58 	4319380.00 	0	0	3668.00 	4323048.00 	-25856.42 	0.00 	0.00 	0	0	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0.00 	0.00 	0.00 	0	0
2794	福建省恒申慈善基金会	2013	0	0	0	0	0	1264.09	1264.09 	0.00 	0	0	0.00 	0.00 	1264.09 	0.00 	0.00 	0	2000000	2000000.00 	0.00 	0.00 	0.00 	0.00 	2000000.00 	0	0	0	0	0	0.00 	0.00 	0.00 	0	0
2795	福建省扶贫基金会	2013	5375000	0	0	0	600000	4031	5979031.00 	6040396.80 	118485.12	72420.86	744900.00 	6976202.78 	-997171.78 	0.00 	446660.00 	0	0	446660.00 	0.00 	0.00 	0.00 	0.00 	446660.00 	0	0	0	0	0	0.00 	0.00 	0.00 	0	0
2796	福建省拓福文教基金会	2013	150000	0	0	0	0	50388.5	200388.50 	184299.00 	0	0	1697115.00 	1881414.00 	-1681025.50 	0.00 	68398.90 	0	2000000	2068398.90 	0.00 	0.00 	0.00 	0.00 	2068398.90 	0	0	0	0	0	0.00 	0.00 	0.00 	0	0
2797	福建省教育考试发展基金会	2013	0	0	0	0	0	0	0.00 	0.00 	0	0	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0.00 	0.00 	0.00 	0	0
2798	福建省林森基金会	2013	2000000	0	0	0	12640218	4625.83	14644843.83 	12640218.00 	0	0	50856.40 	12691074.40 	1953769.43 	0.00 	0.00 	0	0	0.00 	1980.00 	0.00 	0.00 	1980.00 	-1980.00 	0	0	0	0	0	0.00 	0.00 	0.00 	0	0
2799	福建省正荣公益基金会	2013	14068800	0	0	0	0	306917.16	14375717.16 	10552843.32 	10855	176896.5	364696.80 	11105291.62 	3270425.54 	0.00 	0.00 	0	0	0.00 	15033.00 	0.00 	0.00 	15033.00 	-15033.00 	0	0	0	0	0	8858.00 	8858.00 	-8858.00 	0	0
2800	福建省残疾人福利基金会	2013	13682442.77	0	0	0	2050000	2443430.05	18175872.82 	21256760.00 	451121.28	240321.34	18250.31 	21966452.93 	-3790580.11 	40000000.00 	847709.27 	0	0	40847709.27 	0.00 	39000000.00 	0.00 	39000000.00 	1847709.27 	0	0	0	0	0	298632.63 	298632.63 	-298632.63 	0	0
2801	福建省泉州第五中学教育基金会	2013	10407340.46	0	0	0	0	1063887.69	11471228.15 	0.00 	29250	0	4148148.96 	4177398.96 	7293829.19 	0.00 	0.00 	0	28000000	28000000.00 	1109454.00 	0.00 	38000000.00 	39109454.00 	-11109454.00 	0	0	0	0	0	0.00 	0.00 	0.00 	0	0
2802	福建省泉州贤銮福利基金会	2013	0	0	0	0	0	2630955.7	2630955.70 	1068290.50 	172527.8	374101.71	2466000.00 	4080920.01 	-1449964.31 	0.00 	0.00 	0	0	0.00 	47943.10 	0.00 	0.00 	47943.10 	-47943.10 	0	0	0	0	0	0.00 	0.00 	0.00 	0	0
2803	福建省海峡新闻事业发展基金会	2013	0	0	0	0	0	0	0.00 	0.00 	0	0	1953842.28 	1953842.28 	-1953842.28 	0.00 	0.00 	0	0	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	2000000	2000000	0	0	0.00 	0.00 	2000000.00 	0	0
2804	福建省海西原生态发展基金会	2013	0	0	0	0	0	318.01	318.01 	0.00 	20000	0	7119.80 	27119.80 	-26801.79 	0.00 	0.00 	0	2000000	2000000.00 	0.00 	0.00 	0.00 	0.00 	2000000.00 	0	0	0	0	0	0.00 	0.00 	0.00 	0	0
2805	福建省消防事业发展基金会	2013	613500	0	0	0	0	62579.29	676079.29 	345000.00 	32324.45	1569.3	18367.80 	397261.55 	278817.74 	0.00 	0.00 	0	1000000	1000000.00 	0.00 	0.00 	1000000.00 	1000000.00 	0.00 	0	0	0	0	0	0.00 	0.00 	0.00 	0	0
2806	福建省漳州中扬梅香慈善基金会	2013	0	0	0	0	0	524347.76	524347.76 	0.00 	42000	0	655530.90 	697530.90 	-173183.14 	2000000.00 	200000.00 	0	0	2200000.00 	0.00 	0.00 	2000000.00 	2000000.00 	200000.00 	0	0	0	0	0	0.00 	0.00 	0.00 	0	0
2807	福建省潘振东教育基金会	2013	30000	0	0	0	0	5364681.83	5394681.83 	2560000.00 	72000	129765.77	6001389.50 	8763155.27 	-3368473.44 	0.00 	0.00 	0	0	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0.00 	0.00 	0.00 	0	0
2809	福建省王清海职业教育基金会	2013	0	0	0	0	0	608873.88	608873.88 	497361.60 	5500	0	35316.90 	538178.50 	70695.38 	0.00 	0.00 	0	0	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0.00 	0.00 	0.00 	0	0
2811	福建省石狮市卢祖荫教育基金会	2013	195000	0	0	0	0	401442.86	596442.86 	441800.00 	11200	6857.5	36000.00 	495857.50 	100585.36 	0.00 	0.00 	0	0	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0.00 	0.00 	0.00 	0	0
2812	福建省石竹慈善基金会	2013	4724100	0	0	0	0	917531.42	5641631.42 	9053000.00 	0	116259.1	2001042.60 	11170301.70 	-5528670.28 	0.00 	0.00 	0	0	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0.00 	0.00 	0.00 	0	0
2813	福建省老龄事业发展基金会	2013	2100000	0	0	0	1500000	60099.76	3660099.76 	516000.00 	0	120687.63	520343.27 	1157030.90 	2503068.86 	0.00 	0.00 	0	0	0.00 	8060.00 	0.00 	0.00 	8060.00 	-8060.00 	200000	0	200000	0	0	0.00 	0.00 	200000.00 	0	0
2814	福建省胡金定教育基金会	2013	0	0	0	0	0	185002.94	185002.94 	0.00 	0	0	185200.00 	185200.00 	-197.06 	0.00 	0.00 	0	0	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0.00 	0.00 	0.00 	0	0
2815	福建省见义勇为基金会	2013	7949165.7	0	0	0	3163000	22073.85	11134239.55 	5051590.17 	594576.89	226409.65	81712.63 	5954289.34 	5179950.21 	6000000.00 	149219.18 	610	0	6149829.18 	16572.00 	11000000.00 	51640.50 	11068212.50 	-4918383.32 	15000	0	15000	15000	0	98109.50 	113109.50 	-98109.50 	0	0
2817	福建省逸仙教育基金会	2013	161300.03	0	0	0	0	429088.05	590388.08 	0.00 	10500	0	3770.00 	14270.00 	576118.08 	0.00 	0.00 	0	0	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0.00 	0.00 	0.00 	0	0
2818	福建省邓子基教育基金会	2013	126000	0	0	0	0	1678960.22	1804960.22 	2577820.00 	73550	15758.11	105079.60 	2772207.71 	-967247.49 	0.00 	0.00 	0	0	0.00 	3000.00 	0.00 	0.00 	3000.00 	-3000.00 	1300000	0	1300000	0	0	0.00 	0.00 	1300000.00 	0	0
2819	福建省郭文梯教育基金会	2013	1470000	0	0	0	0	1978058.07	3448058.07 	2120014.75 	0	146043.38	327781.10 	2593839.23 	854218.84 	0.00 	0.00 	0	0	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0.00 	0.00 	0.00 	0	0
2821	福建省闽商文化发展基金会	2013	4309589.04	0	0	0	0	345883.29	4655472.33 	1683354.53 	84716.75	69152.51	129026.00 	1966249.79 	2689222.54 	0.00 	0.00 	0	0	0.00 	109777.00 	0.00 	0.00 	109777.00 	-109777.00 	0	0	0	0	0	190078.50 	190078.50 	-190078.50 	0	0
2822	福建省青少年发展基金会	2013	29640554.37	0	0	0	0	1076180.44	30716734.81 	22333695.04 	1260890.81	55987	3693496.67 	27344069.52 	3372665.29 	0.00 	0.00 	0	0	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	56601.30 	56601.30 	-56601.30 	0	0
2823	福建省黄仲咸教育基金会	2013	0	0	18677902.23	0	0	1307270.24	19985172.47 	10395370.00 	1119213.9	427685.15	4377515.75 	16319784.80 	3665387.67 	0.00 	2876175.00 	0	0	2876175.00 	44744.08 	3352800.00 	0.00 	3397544.08 	-521369.08 	0	0	0	0	0	120569.61 	120569.61 	-120569.61 	0	0
2824	福建省龙岩市李新炎慈善基金会	2013	11191000	0	0	0	0	4493388.77	15684388.77 	8050610.00 	193175.46	153308.78	1478356.26 	9875450.50 	5808938.27 	0.00 	3516666.67 	0	0	3516666.67 	0.00 	60000000.00 	119732.50 	60119732.50 	-56603065.83 	0	0	0	0	0	0.00 	0.00 	0.00 	0	0
2825	福建省龙岩市邱家宗慈善基金会	2013	420000	0	0	0	0	401.94	420401.94 	357500.00 	7700	0	9417.14 	374617.14 	45784.80 	0.00 	0.00 	0	0	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0.00 	0.00 	0.00 	0	0
2826	福建省龙岩扶贫基金会	2013	200000	0	0	0	0	951373.49	1151373.49 	880000.00 	41130	29808	0.00 	950938.00 	200435.49 	0.00 	0.00 	0	0	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0.00 	0.00 	0.00 	0	0
2827	福建福光基金会	2013	812831	0	0	0	0	1923552.54	2736383.54 	1854534.75 	33500	0	454408.02 	2342442.77 	393940.77 	0.00 	0.00 	0	0	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0.00 	0.00 	0.00 	0	0
2828	福建福海文教基金会	2013	287430	0	0	0	0	647.7	288077.70 	362800.00 	38400	6529.66	1860820.99 	2268550.65 	-1980472.95 	0.00 	0.00 	0	0	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0.00 	0.00 	0.00 	0	0
2829	福建自然门教育发展基金会	2013	0	0	0	0	0	47541.06	47541.06 	225000.00 	0	0	2819.90 	228319.90 	-180778.84 	0.00 	0.00 	0	0	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0.00 	0.00 	0.00 	0	0
2831	福建运盛青年基金会	2013	0	0	0	0	320000	2100.4	322100.40 	530749.40 	19300	17857.52	0.00 	567906.92 	-245806.52 	3000000.00 	305833.34 	0	0	3305833.34 	0.00 	0.00 	0.00 	0.00 	3305833.34 	0	0	0	0	0	0.00 	0.00 	0.00 	0	0
2832	福建闽西陈景河教育基金会	2013	1500000	0	0	0	0	1080563.54	2580563.54 	0.00 	0	0	1585703.70 	1585703.70 	994859.84 	0.00 	0.00 	0	0	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0.00 	0.00 	0.00 	0	0
2833	福建陈燕平慈善基金会	2013	0	0	0	0	0	111309.56	111309.56 	718479.00 	67289	0	5377.10 	791145.10 	-679835.54 	12000000.00 	0.00 	0	0	12000000.00 	0.00 	13500000.00 	0.00 	13500000.00 	-1500000.00 	0	0	0	0	0	0.00 	0.00 	0.00 	0	0
2834	福建集美大学教育发展基金会	2013	16555640.78	0	0	0	0	38852.06	16594492.84 	7036677.30 	3998.01	8828.1	2040097.80 	9089601.21 	7504891.63 	0.00 	0.00 	0	0	0.00 	1890.00 	5000000.00 	0.00 	5001890.00 	-5001890.00 	0	0	0	0	0	0.00 	0.00 	0.00 	0	0
2835	福鼎市家景助学基金会	2013	1000000	0	0	0	0	123422.96	1123422.96 	951000.00 	52800	42524.15	6889.93 	1053214.08 	70208.88 	0.00 	0.00 	0	0	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0.00 	0.00 	0.00 	0	0
2837	科左后旗扶贫助学基金会	2013	169107	0	0	0	200000	0	369107.00 	260065.00 	0	0	49935.00 	310000.00 	59107.00 	0.00 	0.00 	0	0	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0.00 	0.00 	0.00 	0	0
2839	秦皇岛摩诃佛缘慈善基金会	2013	4722	0	0	0	0	4722	0.00 	0.00 	0	0	0.00 	0.00 	4722.00 	0.00 	0.00 	0	0	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	200456.94	200456.94	0	0	0.00 	0.00 	200420.94 	0	0
2840	紫金山天文台小行星基金会	2013	160660	0	0	0	0	456075.74	616735.74 	0.00 	39000	0	507214.60 	546214.60 	70521.14 	0.00 	0.00 	0	0	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0.00 	0.00 	0.00 	-1337.66	0
2841	紫金矿业慈善基金会	2013	20591993.1	0	0	0	0	2294493.4	22886486.50 	30845228.00 	0	0	34927.50 	30880155.50 	-7993669.00 	0.00 	7333333.00 	0	0	7333333.00 	0.00 	150000000.00 	0.00 	150000000.00 	-142666667.00 	0	0	0	0	0	0.00 	0.00 	0.00 	0	0
2842	红河哈尼族彝族自治州见义勇为基金会	2013	0	0	0	0	0	105421.6	105421.60 	140000.00 	4500	0	30000.50 	174500.50 	-69078.90 	0.00 	0.00 	0	0	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0.00 	0.00 	0.00 	0	0
2843	纪念苏天·横河仪器仪表人才发展基金会	2013	0	0	630000	0	0	132885.09	762885.09 	0.00 	114098.89	0	1066757.81 	1180856.70 	-417971.61 	0.00 	0.00 	0	0	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0.00 	0.00 	0.00 	0	0
2844	纺织之光科技教育基金会	2013	6400000	0	0	0	0	211287.29	6611287.29 	7682003.92 	429704.77	550173.47	386342.99 	9048225.15 	-2436937.86 	40000000.00 	8561982.02 	0	0	48561982.02 	10698.00 	24000000.00 	30000.00 	24040698.00 	24521284.02 	0	0	0	0	0	0.00 	0.00 	0.00 	0	0
2845	绍兴县中厦慈善基金会	2013	198400	0	0	0	0	0	198400.00 	725054.98 	0	0	0.00 	725054.98 	-526654.98 	0.00 	0.00 	0	0	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0.00 	0.00 	0.00 	0	0
2846	绍兴县人民教育基金会	2013	31533767	0	0	0	0	118478.85	31652245.85 	25209044.00 	0	0	72351.50 	25281395.50 	6370850.35 	0.00 	0.00 	0	0	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0.00 	0.00 	0.00 	0	0
