机构ID	机构名称	数据年度	货币资金	短期投资	应收款项	预付账款	存货	待摊费用	一年内到期的长期债权投资	其他流动资产	流动资产合计	长期股权投资	长期债权投资	其他长期投资	长期投资合计	固定资产原价	累计折旧	固定资产净值	在建工程	文物文化资产	固定资产清理	固定资产合计	无形资产	受托代理资产	资产合计	短期借款	应付款项	应付工资	应交税金	预收帐款 	预提费用	预计负债	一年内到期的长期负债	其他流动负债	流动负债合计	长期借款	长期应付款	其他长期负债	长期负债合计	受托代理负债	负债合计	非限定性净资产	限定性净资产	净资产合计	负债和净资产合计
ricf_id	ba_cn 	fp_yr	fp_csh 	fp_sti 	fp_rec 	fp_prp 	fp_rm 	fp_deex 	fp_onin 	fp_tofl 	fp_tofl 	fp_lost 	fp_lode 	fp_loin 	fp_loto 	fp_fior 	fp_fide 	fp_fias 	fp_inbu 	fp_clas 	fp_fifx 	fp_fito 	fp_noas 	fp_agas 	fp_asto 	fp_shbo 	fp_shpa 	fp_shsa 	fp_shta 	fp_fra 	fp_prex 	fp_prde 	fp_ode 	fp_otde	fp_flde 	fp_lobo 	fp_lopa 	fp_otld 	fp_ldto 	fp_agd 	fp_det 	fp_unls	fp_lims 	fp_ntt 	fp_tt
874	厦门建安慈善基金会	2014	2548785.66	6000000	5000	0	38,800.00	0	0	0	8592585.66	0	0	0	0	168978	119633.59	49344.41	0	0	0	49344.41	0	0	8641930.07	0	0	0	0		0	0	0	0	2282256.9	0	0	0	0	0	2282256.9	-196260.67	6555933.84	6359673.17	8641930.07
875	厦门春水爱心基金会	2014	2066969.16	0	0	0	0.00	0	0	0	2066969.16	0	0	0	0	0	0	0	0	0	0	0	0	0	2066969.16	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	2066969.16	0	2066969.16	2066969.16
876	厦门残疾人福利基金会	2014	2853689.12	4000000	1888710.58	0	3,838,876.50	22664	0	0	12603940.2	0	0	0	0	611451	472745.09	138705.91	0	0	0	138705.91	0	0	12742646.11	0	718741.31	0	1548.4		0	0	0	0	720289.71	0	0	0	0	0	720289.71	9984142.81	2038213.59	12022356.4	12742646.11
877	厦门眼科中心光明基金会	2014	2101140.15	0	0	0	0.00	0	0	0	2101140.15	0	0	0	0	0	0	0	0	0	0	0	0	0	2101140.15	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	2101140.15	0	2101140.15	2101140.15
878	厦门第一中学教育基金会	2014	20263923.53	0	79171.99	0	0.00	0	0	0	20343095.52	0	0	0	0	0	0	0	0	0	0	0	0	0	20343095.52	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	17779573.48	2563522.04	20343095.52	20343095.52
879	厦门苏颂科技教育基金会	2014	1432402.71	0	0	2110000	0.00	0	0	0	3542402.71	0	0	0	0	0	0	0	0	0	0	0	0	0	3542402.71	0	0	0	0		0	0	0	340000	340000	0	0	0	0	0	340000	3202402.71	0	3202402.71	3542402.71
880	厦门观音寺慈善基金会	2014	2655565.53	0	0	0	0.00	0	0	0	2655565.53	0	0	0	0	13909	9270	4639	0	0	0	4639	0	0	2660204.53	0	486672	12000	0		0	0	0	0	498672	0	0	0	0	0	498672	2161532.53	0	2161532.53	2660204.53
881	厦门集友陈嘉庚教育基金会	2014	6237668.11	0	0	0	0.00	0	0	0	6237668.11	0	0	0	0	0	0	0	0	0	0	0	0	0	6237668.11	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	6237668.11	0	6237668.11	6237668.11
882	友成企业家扶贫基金会	2014	17584888	43508450	20253776.82	0	0.00	0	0	0	81347114.82	111581982.41	0	0	111581982.41	1945963	1720414.28	225548.72	0	0	0	225548.72	0	0	193154645.95	0	301040.79	24181.64	28267.64		0	0	0	0	1104758.97	0	0	0	0	99957.4	1204716.37	147255305.32	44694624.26	191949929.58	193154645.95
883	双流县教育基金会	2014	5753243.62	0	1850395.02	0		0	0	0	7603638.64	0	0	0	0	11928	11928	0	0	0	0	0	0	0	7603638.64	0	2080	0	0		0	0	0	0	2080	0	0	0	0	8236.05	10316.05	6127987.48	1465335.11	7593322.59	7603638.64
884	句容市见义勇为基金会	2014	4103613.5	0	7000000	0		0	0	0	11103613.5	0	0	0	0	354462.5	113451.2	241011.3	0	0	0	241011.3	0	0	11344624.8	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	11344624.8	0	11344624.8	11344624.8
887	台州市老年事业发展基金会	2014	540041.76	0	14000000	0	0.00	0	0	0	14540041.76	0	0	0	0	46110	35794.5	10315.5	0	0	0	10315.5	0	0	14550357.26	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	4628792.26	9921565	14550357.26	14550357.26
888	台州市见义勇为基金会	2014	769377.09	0	0	0	0.00	0	0	0	769377.09	0	6000000	0	6000000	0	0	0	0	0	0	0	0	0	6769377.09	0	296000	0	0		0	0	0	0	296000	0	0	0	0	0	296000	2473377.09	4000000	6473377.09	6769377.09
889	台州市路桥区教育发展基金会	2014	8638588.3	0	5430000	0		0	0	0	14068588.3	0	0	0	0	247744	150401.75	97342.25	0	0	0	97342.25	0	0	14165930.55	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	14165930.55	0	14165930.55	14165930.55
890	台州市黄岩区慈善基金会	2014	2860917.2	0	3000000	0	0.00	0	0	0	5860917.2	0	0	0	0	0	0	0	0	0	0	0	0	0	5860917.2	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	660907.13	5028000	5688907.13	5688907.13
891	台州市黄岩区教育发展基金会	2014	4586027.34	0	496300	0	0.00	0	0	0	5082327.34	0	0	0	0	0	0	0	0	0	0	0	0	0	5082327.34	0	1044627.5	0	0		0	0	0	0	1044627.5	0	0	0	0	0	1044627.5	-40300.16	4078000	4037699.84	5082327.34
892	台州职业技术学院涌泉奖助基金会	2014	3436875.42	0	5259200	0	0.00	0	0	0	8696075.42	0	0	0	0	0	0	0	0	0	0	0	0	0	8696075.42	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	8696075.42	0	8696075.42	8696075.42
893	合浦县同心共建和谐基金会	2014	7364.54	0	0	0		0	0	0	7364.54	0	0	0	0	0	0	0	0	0	0	0	0	0	7364.54	0	14256	1000	0		0	0	0	0	15256	0	0	0	0	0	15256	-7891.46	0	-7891.46	7364.54
894	合肥宝业救助特困群体基金会	2014	5102138.55	0	0	0		0	0	0	5102138.55	0	0	0	0	0	0	0	0	0	0	0	0	0	5102138.55	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	5102138.55	0	5102138.55	5102138.55
895	合肥工业大学教育基金会	2014	40266841.19	0	0	0		0	0	0	40266841.19	5200000	10000000	0	15200000	6050	6050	0	0	0	0	0	0	0	55466841.19	0	0	0	0		0	0	0	1102000	1102000	0	0	0	0	0	1102000	4196779.85	50168061.34	54364841.19	55466841.19
896	合肥市关爱环卫工人基金会	2014	2475176.07	0	0	0		0	0	0	2475176.07	0	0	0	0	0	0	0	0	0	0	0	0	0	2475176.07	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	2475176.07	0	2475176.07	2475176.07
897	合肥市巾帼妇女发展基金会	2014	241311.48	1800000	0	0		0	0	0	2041311.48	0	0	0	0	0	0	0	0	0	0	0	0	0	2041311.48	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	2041311.48	0	2041311.48	2041311.48
898	合肥市幸福瑶海公益慈善基金会	2014	559090.11	0	5000	0		0	0	0	564090.11	11000000	0	0	11000000	23280	9926.6	13353.4	0	0	0	13353.4	0	0	11577443.51	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	11577443.51	0	11577443.51	11577443.51
899	合肥市见义勇为奖励基金会	2014	4687868.79	0	0	0		0	0	0	4687868.79	0	0	0	0	0	0	0	0	0	0	0	0	0	4687868.79	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	4687868.79	0	4687868.79	4687868.79
900	合肥市阳光志愿服务基金会	2014	3998514.42	0	0	0		0	0	0	3998514.42	0	0	0	0	0	0	0	0	0	0	0	0	0	3998514.42	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	3998514.42	0	3998514.42	3998514.42
902	吉林大学唐敖庆教育基金会	2014	7439347.93	86422.37	0	0	0.00	0	0	0	7525770.3	0	0	0	0	0	0	0	0	0	0	0	0	0	7525770.3	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	7525770.3	0	7525770.3	7525770.3
903	吉林大学教育基金会	2014	131284898.04	0	708753.02	6091.67	0.00	0	0	0	131999742.73	0	42300000	0	42300000	588896.32	545830.19	43066.13	0	0	0	43066.13	46222.5	0	174389031.36	0	88616.6	0	6330		0	0	0	0	203146.6	0	0	0	0	2144.88	205291.48	4207385.47	169976354.41	174183739.88	174389031.36
904	吉林大学第一医院医学发展和医学援助基金会	2014	38653168.29	0	650000	0		0	0	0	39303168.29	0	0	0	0	0	0	0	0	0	0	0	0	0	39303168.29	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	39303168.29	0	39303168.29	39303168.29
905	吉林市公安民警优抚基金会	2014	6220867.68	0	2194500	0	0.00	0	0	0	8415367.68	0	0	0	0	35850	0	35850	0	0	0	35850	0	0	8451217.68	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	8451217.68	0	8451217.68	8451217.68
906	吉林市白山发电厂爱心救助基金会	2014	1951641.18	0	0	0	0.00	0	0	0	1951641.18	0	0	0	0	0	0	0	0	0	0	0	0	0	1951641.18	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	1951641.18	0	1951641.18	1951641.18
908	吉林师范大学助学基金会	2014	3396262.76	0	5000000	0	0.00	0	0	0	8396262.76	0	0	0	0	0	0	0	0	0	0	0	0	0	8396262.76	0	5011875	0	0		0	0	0	0	5011875	0	0	0	0	0	5011875	2357541.46	1026846.3	3384387.76	8396262.76
909	吉林省康乃尔公益基金会	2014	2026021.52	0	0	0		0	0	0	2026021.52	0	0	0	0	0	0	0	0	0	0	0	0	0	2026021.52	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	2026021.52	0	2026021.52	2026021.52
910	吉林省中东爱心基金会	2014	2256929.13	0	0	0	0.00	0	0	0	2256929.13	0	0	0	0	0	0	0	0	0	0	0	0	0	2256929.13	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	2256929.13	0	2256929.13	2256929.13
911	吉林省交通助老基金会	2014	196391.7	0	2247643.82	0	0.00	0	0	0	2444035.52	0	0	0	0	0	0	0	0	0	0	0	0	0	2444035.52	0	436209.02	0	0		0	0	0	0	436209.02	0	0	0	0	0	436209.02	2007826.5	0	2007826.5	2444035.52
912	吉林省人口福利基金会	2014	4517726.12	0	80220	0	0.00	0	0	0	4597946.12	0	0	0	0	12452	2523.52	9928.48	0	0	0	9928.48	0	0	4607874.6	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	4607874.6	0	4607874.6	4607874.6
913	吉林省人才开发基金会	2014	61507127.68	0	0	0		0	0	0	61507127.68	0	0	0	0	297650	187831.81	109818.19	0	0	0	109818.19	0	0	61616945.87	0	500000	0	0		0	0	0	0	500000	0	0	0	0	0	500000	7802297.31	53314648.56	61116945.87	61616945.87
914	吉林省体育事业发展基金会	2014	6052053.51	0	0	0		0	0	0	6052053.51	0	0	0	0	0	0	0	0	0	0	0	0	0	6052053.51	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	6052053.51	0	6052053.51	6052053.51
915	吉林省公安民警优抚基金会	2014	3372946.86	0	50000	0		0	0	0	3422946.86	0	0	0	0	0	0	0	0	0	0	0	0	0	3422946.86	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	3422946.86	0	3422946.86	3422946.86
916	吉林省农村信用社慈善基金会	2014	17909679.32	0	0	0	0.00	0	0	0	17909679.32	0	0	0	0	1980	0	1980	0	0	0	1980	0	0	17911659.32	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	17911659.32	0	17911659.32	17911659.32
917	吉林省大禹助学基金会	2014	4183275.79	0	0	0	0.00	0	0	0	4183275.79	0	0	0	0	0	0	0	0	0	0	0	0	0	4183275.79	0	54800	4400	0		0	0	0	0	59200	0	0	0	0	0	59200	4124075.79	0	4124075.79	4183275.79
919	吉林省富奥汽车技术与管理创新基金会	2014	6411421.16	30000000	0	0		0	0	0	36411421.16	0	0	0	0	0	0	0	0	0	0	0	0	0	36411421.16	0	0	0	25000		0	0	0	0	25000	0	0	0	0	0	25000	36386421.16	0	36386421.16	36411421.16
920	吉林省延边朝鲜族自治州老龄事业发展基金会	2014	2508176.25	0	0	0	0.00	0	0	0	2508176.25	0	0	0	0	15640	0	15640	0	0	0	15640	0	0	2523816.25	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	2508176.25	15640	2523816.25	2523816.25
921	吉林省志愿服务发展基金会	2014	4072850.01	0	0	0	0.00	0	0	0	4072850.01	0	0	0	0	0	0	0	0	0	0	0	0	0	4072850.01	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	4072850.01	0	4072850.01	4072850.01
924	吉林省振国健康事业公益基金会	2014	3710467.96	0	45000	0	0.00	0	0	0	3755467.96	0	0	0	0	0	0	0	0	0	0	0	0	0	3755467.96	0	150010	0	0		0	0	0	0	150010	0	0	0	0	0	150010	3605457.96	0	3605457.96	3755467.96
925	吉林省教育基金会	2014	21233866.1	0	8000000	0	0.00	0	0	0	29233866.1	0	0	0	0	0	0	0	0	0	0	0	0	0	29233866.1	0	147040.79	0	5780		0	0	0	0	152820.79	0	0	0	0	0	152820.79	22081045.31	7000000	29081045.31	29233866.1
928	吉林省残疾人福利基金会	2014	25945375.06	0	226812	0		0	0	0	30333715	120000	0	0	120000	20720.9	0	20720.9	0	0	0	20720.9	0	0	30474435.9	0	14831.79	0	0		0	0	0	0	14831.79	0	0	0	0	0	14831.79	30459604.11	0	30459604.11	30474435.9
930	吉林省神华社会救助基金会	2014	2329494.16	0	3500000	0	0.00	0	0	0	5829494.16	0	0	0	0	0	0	0	0	0	0	0	0	0	5829494.16	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	5829494.16	0	5829494.16	5829494.16
931	吉林省绿化基金会	2014	3470205.93	0	226	0	0.00	0	0	0	3470431.93	0	0	0	0	640064	0	640064	0	0	0	640064	0	0	4110495.93	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	4110495.93	0	4110495.93	4110495.93
932	吉林省老龄事业发展基金会	2014	18321583.68	0	165000	0	0.00	0	0	0	18486583.68	0	0	0	0	311231	50624.43	260606.57	0	0	0	260606.57	0	0	18747190.25	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	10002868.94	8744321.31	18747190.25	18747190.25
933	吉林省荒漠化治理基金会	2014	12229517.08	0	0	0	0.00	0	0	0	12229517.08	0	0	0	0	551089	479660.02	71428.98	0	0	0	71428.98	0	0	12300946.06	0	249599.12	0	0		0	0	0	0	249599.12	0	0	0	0	0	249599.12	12051346.94	0	12051346.94	12300946.06
934	吉林省见义勇为基金会	2014	15476212.44	0	2010000	0	0.00	0	0	0	17486212.44	0	0	0	0	632915	2910.76	630004.24	0	0	0	630004.24	0	0	18116216.68	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	17916216.68	200000	18116216.68	18116216.68
935	吉林省青少年发展基金会	2014	17415735.21	0	276595.26	0	0.00	0	0	0	17692330.47	0	0	0	0	301749	191897.03	109851.97	0	0	0	109851.97	0	0	17802182.44	0	34709	0	0		0	0	0	0	34709	0	0	0	0	0	34709	3902883.38	13864590.06	17767473.44	17802182.44
936	吉林省青年创业就业基金会	2014	7686385.9	0	0	0	0.00	0	0	0	7686385.9	0	0	0	0	18138	13287.22	4850.78	0	0	0	4850.78	0	0	7691236.68	0	1205	0	0		0	0	0	0	1205	0	0	0	0	0	1205	-191926.63	7881958.31	7690031.68	7691236.68
937	宁夏回族自治区同心县同德公益慈善基金会	2014	2228452.77	0	0	0		0	0	0	2228452.77	0	0	0	0	0	0	0	0	0	0	0	0	0	2228452.77	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	2228452.77	0	2228452.77	2228452.77
938	启东市孙锦昌助学奖学教育基金会	2014	29943.7	1167004.11	9400000	0		0	0	0	10596947.81	0	0	0	0	0	0	0	0	0	0	0	0	0	10596947.81	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	10596947.81	0	10596947.81	10596947.81
939	启东市慈善基金会	2014	3320837.08	0	60115740	0		0	0	0	63436577.08	0	0	0	0	5505	0	5505	0	0	0	5505	0	0	63442082.08	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	62930667.08	511415	63442082.08	63442082.08
940	启东市见义勇为基金会	2014	18183560.57	0	700000	0		0	0	0	18883560.57	0	0	0	0	21690	3382.49	18307.51	0	0	0	18307.51	0	0	18901868.08	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	18900006.92	0	18900006.92	18900006.92
942	吴作人国际美术基金会	2014	287808.97	0	0	0	0.00	0	0	0	287808.97	10483049.44	0	0	10483049.44	748032.3	271395.61	476636.69	0	26840	0	503476.69	0	0	11274335.1	0	14663.4	0	247.02		0	0	0	0	14910.42	0	0	0	0	0	14910.42	8075979.45	3183445.23	11259424.68	11274335.1
943	吴江常青帮困基金会	2014	38462.73	0	50000	0		0	0	0	88462.73	0	0	0	0	0	0	0	0	0	0	0	0	0	88462.73	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	88462.73	0	88462.73	88462.73
944	吴江盛虹爱心基金会	2014	855501	1200000	0	0		0	0	378	2055879	0	0	0	0	0	0	0	0	0	0	0	0	0	2055879	0	0	0	68.87		0	0	0	0	68.87	0	0	0	0	0	68.87	-2211189.87	4267000	2055810.13	2055879
945	吴阶平医学基金会	2014	42015250.8	0	0	0	0.00	0	0	0	42015250.8	0	0	0	0	6624598.41	865331.16	5759267.25	0	0	20681.81	5779949.06	0	0	47795199.86	0	0	0	50635.38		0	0	0	0	50635.38	0	0	0	0	0	50635.38	20744988.12	26999576.36	47744564.48	47795199.86
946	周培源基金会	2014	577748.02	7381600	0	1950	0.00	0	0	0	7961298.02	0	5556000	0	5556000	121911.5	97563.77	24347.73	0	0	0	24347.73	0	0	13541645.75	0	0	0	290.22		0	0	0	0	290.22	0	0	0	0	0	290.22	178960.93	13362394.6	13541355.53	13541645.75
947	呼伦贝尔市扶贫基金会	2014	4020451	0	0	0		0	0	0	4020451	0	0	0	0	94500	0	94500	0	0	0	94500	0	0	4114951	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	114951	4000000	4114951	4114951
948	呼和浩特市赛罕区新希望教育发展基金会	2014	1093863.66	0	1000000	0		0	0	0	2093863.66	0	0	0	0	0	0	0	0	0	0	0	0	0	2093863.66	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	2093863.66	0	2093863.66	2093863.66
950	哈尔滨医科大学发展基金会	2014	24472103.06	0	5361269.64	0		0	0	0	29833372.7	0	0	0	0	2998442	531462.48	2466979.52	13897789.06	0	0	16364768.58	0	0	46198141.28	0	39000	0	0		0	0	0	0	39000	0	0	0	0	0	39000	46159141.28	0	46159141.28	46198141.28
951	哈尔滨商业大学教育发展基金会	2014	7445583.91	0	78615.43	0		0	0	0	7524199.34	0	0	0	0	0	0	0	0	0	0	0	0	0	7524199.34	0	118700	0	0		0	0	0	0	118700	0	0	0	0	0	118700	3438395.08	3967104.26	7405499.34	7524199.34
952	哈尔滨工业大学教育发展基金会	2014	157792284.62	0	0	0		0	0	0	157792284.62	700000	0	0	700000	60361	24273.48	36087.52	0	0	0	36087.52	0	0	158528372.14	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	53449018.88	105079353.26	158528372.14	158528372.14
953	哈尔滨工程大学教育发展基金会	2014	39855993.51	0	405900	0		0	0	0	40261893.51	5000000	0	0	5000000	2250644	497283.33	1753360.67	0	0	0	1753360.67	0	0	47015254.18	0	38200	0	447		0	0	0	0	38647	0	0	0	0	0	38647	14856809.91	32119797.27	46976607.18	47015254.18
954	哈尔滨市公安民警救助基金会	2014	30012685.67	0	48343	0		0	0	0	30061028.67	0	0	0	0	0	0	0	0	0	0	0	0	0	30061028.67	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	30061028.67	0	30061028.67	30061028.67
956	哈尔滨市南岗区残疾人福利基金会	2014	4029345.5	0	0	0		0	0	0	4038845.5	0	0	0	0	225171	92611.14	132559.86	0	0	0	132559.86	0	0	4171405.36	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	4171405.36	0	4171405.36	4171405.36
957	哈尔滨市残疾人福利基金会	2014	11877986.55	0	2000	0		0	0	0	11898276.55	0	0	0	0	621890	198497.14	423392.86	0	0	0	423392.86	0	0	12321669.41	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	12321669.41	0	12321669.41	12321669.41
958	哈尔滨市百威英博城市发展基金会	2014	34980120.57	0	0	0		0	0	0	34980120.57	0	0	0	0	0	0	0	0	0	0	0	0	0	34980120.57	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	34980120.57	0	34980120.57	34980120.57
959	哈尔滨市老年基金会	2014	7798461.28	0	0	0		0	0	0	7798461.28	0	0	0	0	2814455.8	0	2814455.8	0	0	0	2814455.8	0	0	10612917.08	0	25000	0	0		0	0	0	0	25000	0	0	0	0	0	25000	10587917.08	0	10587917.08	10612917.08
961	哈尔滨市道里区慈善基金会	2014	475231.88	0	16000	0		0	0	0	491231.88	229310458	0	0	229310458	2827708	1474720.64	1352987.36	0	0	0	1352987.36	0	0	231154677.24	0	3990181.62	0	0		0	0	0	0	3990181.62	0	0	0	0	0	3990181.62	227164495.62	0	227164495.62	231154677.24
962	哈尔滨市道里区残疾人福利基金会	2014	4450067.87	0	500	0		0	0	0	4450567.87	0	0	0	0	100000	71244	28756	0	0	0	28756	0	0	4479323.87	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	4479323.87	0	4479323.87	4479323.87
963	哈尔滨市香坊区教育发展基金会	2014	467083.04	0	0	618000		0	0	0	1085083.04	0	0	0	0	82058	0	82058	0	0	0	82058	0	0	1167141.04	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	1167141.04	1167141.04	1167141.04
964	哈尔滨市香坊区残疾人福利基金会	2014	5329684.63	0	-64393	0		0	0	0	5278753.63	0	0	0	0	703892.15	515168.04	188724.11	0	0	0	188724.11	0	0	5467477.74	0	32700	0	0		0	0	0	0	32700	0	0	0	0	0	32700	5269995.56	164782.18	5434777.74	5467477.74
965	哈尔滨师范大学教育发展基金会	2014	10453094.67	0	0	0		0	0	0	10453094.67	0	0	0	0	0	0	0	0	0	0	0	0	0	10453094.67	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	5473842.72	4979251.95	10453094.67	10453094.67
967	哈尔滨理工大学教育发展基金会	2014	2419154.56	0	0	0		0	0	0	2419154.56	0	0	0	0	0	0	0	0	0	0	0	0	0	2419154.56	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	2023076.25	396078.31	2419154.56	2419154.56
968	响水县见义勇为基金会	2014	3076323.42	0	2603747.12	0		0	0	0	5680070.54	0	0	0	0	0	0	0	0	0	0	0	0	0	5680070.54	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	5680070.54	0	5680070.54	5680070.54
969	嘉兴市农业技术推广基金会	2014	12799707.31	0	0	0	0.00	0	0	0	12799707.31	0	0	0	0	537460.4	127251.69	410208.71	0	0	0	410208.71	0	0	13209916.02	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	1674503.62	11535412.4	13209916.02	13209916.02
970	嘉兴市南湖区农业技术推广基金会	2014	351343.82	0	0	0	0.00	0	0	0	351343.82	0	5000000	0	5000000	0	0	0	0	0	0	0	0	0	5351343.82	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	351343.82	5000000	5351343.82	5351343.82
971	嘉兴市教育基金会	2014	46428228.64	0	298421.72	0	0.00	0	0	0	46726650.36	0	0	0	0	720342	108510.87	611831.13	0	0	0	611831.13	0	0	47338481.49	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	12858299.9	34480181.59	47338481.49	47338481.49
972	嘉兴市温商慈善基金会	2014	221124.3	4000000	0	0	0.00	0	0	0	4221124.3	0	0	0	0	0	0	0	0	0	0	0	0	0	4221124.3	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	4221124.3	0	4221124.3	4221124.3
973	嘉兴市秀洲区农业技术推广基金会	2014	2490832.06	5000000	81911.78	0	0.00	0	0	0	7572743.84	0	0	0	0	0	0	0	0	0	0	0	0	0	7572743.84	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	3572743.84	4000000	7572743.84	7572743.84
974	嘉兴市见义勇为基金会	2014	6089679.49	0	1296400	0	0.00	0	0	0	7386079.49	0	0	0	0	5471	0	5471	0	0	0	5471	0	0	7391550.49	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	7391550.49	0	7391550.49	7391550.49
975	嘉善县农业技术推广基金会	2014	4438438	0	0	0	0.00	0	0	0	4438438	0	0	0	0	0	0	0	0	0	0	0	0	0	4438438	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	4438438	0	4438438	4438438
976	四会市见义勇为基金会	2014	2116617.52	0	0	0		0	0	0	2116617.52	0	0	0	0	0	0	0	0	0	0	0	0	0	2116617.52	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	488572.82	1628044.7	2116617.52	2116617.52
977	四川仁爱医疗基金会	2014	2084726.49	0	0	0		2966.4	0	0	2087692.89	0	0	0	0	7850	7457.42	392.58	0	0	0	392.58	0	0	2088085.47	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	2088085.47	0	2088085.47	2088085.47
978	四川共缘教育基金会	2014	3028159.89	0	0	0		0	0	0	3028159.89	0	0	0	0	0	0	0	0	0	0	0	0	0	3028159.89	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	3028159.89	0	3028159.89	3028159.89
979	四川圣爱特殊儿童援助基金会	2014	21859.11	0	173685.54	0		0	0	0	195544.65	0	0	0	0	1036627.88	980593.09	56034.79	2825786	33480	0	2915300.79	0	0	3110845.44	0	2030889.25	0	0		0	0	0	0	2030889.25	0	0	0	0	0	2030889.25	0	1079956.19	1079956.19	3110845.44
980	四川大学教育基金会	2014	134101550.94	0	0	0		0	0	0	134101550.94	0	0	0	0	248753.3	171333.64	77419.66	0	0	0	77419.66	0	0	134178970.6	0	0	0	24312.49		0	0	0	0	24312.49	0	0	0	0	0	24312.49	681407.92	133473250.19	134154658.11	134178970.6
981	四川孔子教育基金会	2014	6570679.5	0	0	0		0	0	0	6685679.5	0	0	0	0	0	0	0	0	0	0	0	0	0	6685679.5	0	0	3000	0		0	0	0	-202.18	2797.82	0	0	0	0	0	2797.82	6682881.68	0	6682881.68	6685679.5
982	四川宜宾学院教育发展基金会	2014	2001178.15	0	0	0		0	0	0	2001178.15	0	0	0	0	0	0	0	0	0	0	0	0	0	2001178.15	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	2001178.15	0	2001178.15	2001178.15
983	四川广安中学教育发展基金会	2014	284168.35	0	2025634.5	0		0	0	0	2309802.85	0	0	0	0	11504	4543.5	6960.5	0	0	0	6960.5	0	0	2316763.35	0	2755.77	0	5030.22		0	0	0	0	7785.99	0	0	0	0	0	7785.99	2308977.36	0	2308977.36	2316763.35
984	四川德瑞教育发展基金会	2014	6418579	250000	1000	0		0	0	0	6669579	0	0	0	0	5900	4661	1239	0	0	0	1239	0	0	6670818	0	79649	0	-116		0	0	0	0	79533	0	0	0	0	0	79533	6591285	0	6591285	6670818
985	四川成都蓝光助学基金会	2014	120530.22	2024000	111417.5	0		0	0	0	2255947.72	0	0	0	0	0	0	0	0	0	0	0	0	0	2255947.72	0	70150	0	0		0	0	0	0	70150	0	0	0	0	0	70150	185797.72	2000000	2185797.72	2255947.72
